Gene	Pathway
MYCTH_2298190	Selenocompound metabolism
MYCTH_2302257	Selenocompound metabolism
MYCTH_2304594	Selenocompound metabolism
MYCTH_2305043	Selenocompound metabolism
MYCTH_2309110	Selenocompound metabolism
MYCTH_2314136	Selenocompound metabolism
MYCTH_95546	Selenocompound metabolism
MYCTH_112686	Endocytosis
MYCTH_113886	Endocytosis
MYCTH_2054491	Endocytosis
MYCTH_2063277	Endocytosis
MYCTH_2063758	Endocytosis
MYCTH_2084007	Endocytosis
MYCTH_2088191	Endocytosis
MYCTH_2093728	Endocytosis
MYCTH_2096092	Endocytosis
MYCTH_2109793	Endocytosis
MYCTH_2127482	Endocytosis
MYCTH_2140896	Endocytosis
MYCTH_2141524	Endocytosis
MYCTH_2293959	Endocytosis
MYCTH_2293999	Endocytosis
MYCTH_2294394	Endocytosis
MYCTH_2295432	Endocytosis
MYCTH_2295647	Endocytosis
MYCTH_2296713	Endocytosis
MYCTH_2297020	Endocytosis
MYCTH_2298055	Endocytosis
MYCTH_2298622	Endocytosis
MYCTH_2298637	Endocytosis
MYCTH_2298717	Endocytosis
MYCTH_2299133	Endocytosis
MYCTH_2299507	Endocytosis
MYCTH_2300185	Endocytosis
MYCTH_2300844	Endocytosis
MYCTH_2301968	Endocytosis
MYCTH_2303019	Endocytosis
MYCTH_2303024	Endocytosis
MYCTH_2303725	Endocytosis
MYCTH_2303801	Endocytosis
MYCTH_2304140	Endocytosis
MYCTH_2304659	Endocytosis
MYCTH_2305515	Endocytosis
MYCTH_2305684	Endocytosis
MYCTH_2305865	Endocytosis
MYCTH_2306407	Endocytosis
MYCTH_2306915	Endocytosis
MYCTH_2307037	Endocytosis
MYCTH_2307396	Endocytosis
MYCTH_2307409	Endocytosis
MYCTH_2307601	Endocytosis
MYCTH_2308004	Endocytosis
MYCTH_2308296	Endocytosis
MYCTH_2308304	Endocytosis
MYCTH_2308809	Endocytosis
MYCTH_2309758	Endocytosis
MYCTH_2309816	Endocytosis
MYCTH_2310099	Endocytosis
MYCTH_2310541	Endocytosis
MYCTH_2310754	Endocytosis
MYCTH_2310869	Endocytosis
MYCTH_2310941	Endocytosis
MYCTH_2310998	Endocytosis
MYCTH_2311543	Endocytosis
MYCTH_2311548	Endocytosis
MYCTH_2311907	Endocytosis
MYCTH_2311956	Endocytosis
MYCTH_2312943	Endocytosis
MYCTH_2313362	Endocytosis
MYCTH_2314125	Endocytosis
MYCTH_2314205	Endocytosis
MYCTH_2316205	Endocytosis
MYCTH_2316579	Endocytosis
MYCTH_2316610	Endocytosis
MYCTH_2316706	Endocytosis
MYCTH_56516	Endocytosis
MYCTH_66289	Endocytosis
MYCTH_75824	Endocytosis
MYCTH_76367	Endocytosis
MYCTH_80081	Endocytosis
MYCTH_112996	Tyrosine metabolism
MYCTH_2029356	Tyrosine metabolism
MYCTH_2063591	Tyrosine metabolism
MYCTH_2066939	Tyrosine metabolism
MYCTH_2117807	Tyrosine metabolism
MYCTH_2120498	Tyrosine metabolism
MYCTH_2294077	Tyrosine metabolism
MYCTH_2294243	Tyrosine metabolism
MYCTH_2294749	Tyrosine metabolism
MYCTH_2296287	Tyrosine metabolism
MYCTH_2297253	Tyrosine metabolism
MYCTH_2300520	Tyrosine metabolism
MYCTH_2307086	Tyrosine metabolism
MYCTH_2307146	Tyrosine metabolism
MYCTH_2308831	Tyrosine metabolism
MYCTH_2309056	Tyrosine metabolism
MYCTH_2310121	Tyrosine metabolism
MYCTH_2311035	Tyrosine metabolism
MYCTH_2313219	Tyrosine metabolism
MYCTH_2314321	Tyrosine metabolism
MYCTH_44230	Tyrosine metabolism
MYCTH_53288	Tyrosine metabolism
MYCTH_60685	Tyrosine metabolism
MYCTH_71063	Tyrosine metabolism
MYCTH_76199	Tyrosine metabolism
MYCTH_85068	Tyrosine metabolism
MYCTH_112996	Phenylalanine metabolism
MYCTH_2294749	Phenylalanine metabolism
MYCTH_2301113	Phenylalanine metabolism
MYCTH_2303088	Phenylalanine metabolism
MYCTH_2308831	Phenylalanine metabolism
MYCTH_2309056	Phenylalanine metabolism
MYCTH_2310121	Phenylalanine metabolism
MYCTH_2311035	Phenylalanine metabolism
MYCTH_2313219	Phenylalanine metabolism
MYCTH_2314321	Phenylalanine metabolism
MYCTH_85068	Phenylalanine metabolism
MYCTH_114166	Base excision repair
MYCTH_2019108	Base excision repair
MYCTH_2027194	Base excision repair
MYCTH_2121306	Base excision repair
MYCTH_2132970	Base excision repair
MYCTH_2139555	Base excision repair
MYCTH_2139989	Base excision repair
MYCTH_2295812	Base excision repair
MYCTH_2296073	Base excision repair
MYCTH_2297044	Base excision repair
MYCTH_2298234	Base excision repair
MYCTH_2298524	Base excision repair
MYCTH_2298705	Base excision repair
MYCTH_2300172	Base excision repair
MYCTH_2300528	Base excision repair
MYCTH_2301456	Base excision repair
MYCTH_2302249	Base excision repair
MYCTH_2302825	Base excision repair
MYCTH_2303831	Base excision repair
MYCTH_2308202	Base excision repair
MYCTH_2308790	Base excision repair
MYCTH_115052	Ribosome biogenesis in eukaryotes
MYCTH_2057861	Ribosome biogenesis in eukaryotes
MYCTH_2059229	Ribosome biogenesis in eukaryotes
MYCTH_2088876	Ribosome biogenesis in eukaryotes
MYCTH_2090056	Ribosome biogenesis in eukaryotes
MYCTH_2091453	Ribosome biogenesis in eukaryotes
MYCTH_2106971	Ribosome biogenesis in eukaryotes
MYCTH_2115868	Ribosome biogenesis in eukaryotes
MYCTH_2132763	Ribosome biogenesis in eukaryotes
MYCTH_2137812	Ribosome biogenesis in eukaryotes
MYCTH_2141486	Ribosome biogenesis in eukaryotes
MYCTH_2142826	Ribosome biogenesis in eukaryotes
MYCTH_2294405	Ribosome biogenesis in eukaryotes
MYCTH_2294555	Ribosome biogenesis in eukaryotes
MYCTH_2294587	Ribosome biogenesis in eukaryotes
MYCTH_2295034	Ribosome biogenesis in eukaryotes
MYCTH_2295275	Ribosome biogenesis in eukaryotes
MYCTH_2296197	Ribosome biogenesis in eukaryotes
MYCTH_2296320	Ribosome biogenesis in eukaryotes
MYCTH_2296410	Ribosome biogenesis in eukaryotes
MYCTH_2296626	Ribosome biogenesis in eukaryotes
MYCTH_2296915	Ribosome biogenesis in eukaryotes
MYCTH_2297018	Ribosome biogenesis in eukaryotes
MYCTH_2297718	Ribosome biogenesis in eukaryotes
MYCTH_2297740	Ribosome biogenesis in eukaryotes
MYCTH_2298476	Ribosome biogenesis in eukaryotes
MYCTH_2299077	Ribosome biogenesis in eukaryotes
MYCTH_2299407	Ribosome biogenesis in eukaryotes
MYCTH_2299553	Ribosome biogenesis in eukaryotes
MYCTH_2300182	Ribosome biogenesis in eukaryotes
MYCTH_2300637	Ribosome biogenesis in eukaryotes
MYCTH_2300961	Ribosome biogenesis in eukaryotes
MYCTH_2300969	Ribosome biogenesis in eukaryotes
MYCTH_2301250	Ribosome biogenesis in eukaryotes
MYCTH_2301572	Ribosome biogenesis in eukaryotes
MYCTH_2302188	Ribosome biogenesis in eukaryotes
MYCTH_2302422	Ribosome biogenesis in eukaryotes
MYCTH_2302653	Ribosome biogenesis in eukaryotes
MYCTH_2302897	Ribosome biogenesis in eukaryotes
MYCTH_2303648	Ribosome biogenesis in eukaryotes
MYCTH_2303853	Ribosome biogenesis in eukaryotes
MYCTH_2304281	Ribosome biogenesis in eukaryotes
MYCTH_2304585	Ribosome biogenesis in eukaryotes
MYCTH_2304703	Ribosome biogenesis in eukaryotes
MYCTH_2304883	Ribosome biogenesis in eukaryotes
MYCTH_2305924	Ribosome biogenesis in eukaryotes
MYCTH_2306081	Ribosome biogenesis in eukaryotes
MYCTH_2306539	Ribosome biogenesis in eukaryotes
MYCTH_2307068	Ribosome biogenesis in eukaryotes
MYCTH_2307401	Ribosome biogenesis in eukaryotes
MYCTH_2308306	Ribosome biogenesis in eukaryotes
MYCTH_2308660	Ribosome biogenesis in eukaryotes
MYCTH_2308682	Ribosome biogenesis in eukaryotes
MYCTH_2309927	Ribosome biogenesis in eukaryotes
MYCTH_2311157	Ribosome biogenesis in eukaryotes
MYCTH_2311601	Ribosome biogenesis in eukaryotes
MYCTH_2311912	Ribosome biogenesis in eukaryotes
MYCTH_2312029	Ribosome biogenesis in eukaryotes
MYCTH_2312322	Ribosome biogenesis in eukaryotes
MYCTH_2313124	Ribosome biogenesis in eukaryotes
MYCTH_2314785	Ribosome biogenesis in eukaryotes
MYCTH_2316023	Ribosome biogenesis in eukaryotes
MYCTH_2316024	Ribosome biogenesis in eukaryotes
MYCTH_50281	Ribosome biogenesis in eukaryotes
MYCTH_59853	Ribosome biogenesis in eukaryotes
MYCTH_97961	Ribosome biogenesis in eukaryotes
MYCTH_115802	Mapk signaling pathway - yeast
MYCTH_140260	Mapk signaling pathway - yeast
MYCTH_2032939	Mapk signaling pathway - yeast
MYCTH_2071301	Mapk signaling pathway - yeast
MYCTH_2071423	Mapk signaling pathway - yeast
MYCTH_2095610	Mapk signaling pathway - yeast
MYCTH_2097810	Mapk signaling pathway - yeast
MYCTH_2114395	Mapk signaling pathway - yeast
MYCTH_2132441	Mapk signaling pathway - yeast
MYCTH_2133010	Mapk signaling pathway - yeast
MYCTH_2134022	Mapk signaling pathway - yeast
MYCTH_2144606	Mapk signaling pathway - yeast
MYCTH_2295083	Mapk signaling pathway - yeast
MYCTH_2295245	Mapk signaling pathway - yeast
MYCTH_2295629	Mapk signaling pathway - yeast
MYCTH_2296333	Mapk signaling pathway - yeast
MYCTH_2296575	Mapk signaling pathway - yeast
MYCTH_2296618	Mapk signaling pathway - yeast
MYCTH_2297347	Mapk signaling pathway - yeast
MYCTH_2297751	Mapk signaling pathway - yeast
MYCTH_2298826	Mapk signaling pathway - yeast
MYCTH_2298929	Mapk signaling pathway - yeast
MYCTH_2299739	Mapk signaling pathway - yeast
MYCTH_2300117	Mapk signaling pathway - yeast
MYCTH_2300330	Mapk signaling pathway - yeast
MYCTH_2301261	Mapk signaling pathway - yeast
MYCTH_2302763	Mapk signaling pathway - yeast
MYCTH_2303573	Mapk signaling pathway - yeast
MYCTH_2303620	Mapk signaling pathway - yeast
MYCTH_2303763	Mapk signaling pathway - yeast
MYCTH_2303801	Mapk signaling pathway - yeast
MYCTH_2304014	Mapk signaling pathway - yeast
MYCTH_2304655	Mapk signaling pathway - yeast
MYCTH_2304670	Mapk signaling pathway - yeast
MYCTH_2304698	Mapk signaling pathway - yeast
MYCTH_2305012	Mapk signaling pathway - yeast
MYCTH_2305107	Mapk signaling pathway - yeast
MYCTH_2305614	Mapk signaling pathway - yeast
MYCTH_2305680	Mapk signaling pathway - yeast
MYCTH_2306244	Mapk signaling pathway - yeast
MYCTH_2306416	Mapk signaling pathway - yeast
MYCTH_2307409	Mapk signaling pathway - yeast
MYCTH_2307444	Mapk signaling pathway - yeast
MYCTH_2308809	Mapk signaling pathway - yeast
MYCTH_2309838	Mapk signaling pathway - yeast
MYCTH_2310546	Mapk signaling pathway - yeast
MYCTH_2310921	Mapk signaling pathway - yeast
MYCTH_2311288	Mapk signaling pathway - yeast
MYCTH_2311384	Mapk signaling pathway - yeast
MYCTH_2313529	Mapk signaling pathway - yeast
MYCTH_2315098	Mapk signaling pathway - yeast
MYCTH_2315848	Mapk signaling pathway - yeast
MYCTH_2316209	Mapk signaling pathway - yeast
MYCTH_2316413	Mapk signaling pathway - yeast
MYCTH_2316706	Mapk signaling pathway - yeast
MYCTH_56516	Mapk signaling pathway - yeast
MYCTH_80916	Mapk signaling pathway - yeast
MYCTH_81343	Mapk signaling pathway - yeast
MYCTH_8962	Mapk signaling pathway - yeast
MYCTH_97963	Mapk signaling pathway - yeast
MYCTH_98318	Mapk signaling pathway - yeast
MYCTH_115968	Cyanoamino acid metabolism
MYCTH_2059579	Cyanoamino acid metabolism
MYCTH_2067613	Cyanoamino acid metabolism
MYCTH_2302336	Cyanoamino acid metabolism
MYCTH_2302509	Cyanoamino acid metabolism
MYCTH_2306173	Cyanoamino acid metabolism
MYCTH_2307642	Cyanoamino acid metabolism
MYCTH_2312902	Cyanoamino acid metabolism
MYCTH_38200	Cyanoamino acid metabolism
MYCTH_57572	Cyanoamino acid metabolism
MYCTH_58882	Cyanoamino acid metabolism
MYCTH_62925	Cyanoamino acid metabolism
MYCTH_66804	Cyanoamino acid metabolism
MYCTH_80304	Cyanoamino acid metabolism
MYCTH_116006	Mrna surveillance pathway
MYCTH_16224	Mrna surveillance pathway
MYCTH_2055144	Mrna surveillance pathway
MYCTH_2062826	Mrna surveillance pathway
MYCTH_2073591	Mrna surveillance pathway
MYCTH_2079848	Mrna surveillance pathway
MYCTH_2080102	Mrna surveillance pathway
MYCTH_2084160	Mrna surveillance pathway
MYCTH_2117839	Mrna surveillance pathway
MYCTH_2294008	Mrna surveillance pathway
MYCTH_2294216	Mrna surveillance pathway
MYCTH_2294247	Mrna surveillance pathway
MYCTH_2294333	Mrna surveillance pathway
MYCTH_2294503	Mrna surveillance pathway
MYCTH_2294810	Mrna surveillance pathway
MYCTH_2295838	Mrna surveillance pathway
MYCTH_2296228	Mrna surveillance pathway
MYCTH_2296410	Mrna surveillance pathway
MYCTH_2296595	Mrna surveillance pathway
MYCTH_2298018	Mrna surveillance pathway
MYCTH_2298464	Mrna surveillance pathway
MYCTH_2299268	Mrna surveillance pathway
MYCTH_2300457	Mrna surveillance pathway
MYCTH_2300961	Mrna surveillance pathway
MYCTH_2301474	Mrna surveillance pathway
MYCTH_2302206	Mrna surveillance pathway
MYCTH_2302318	Mrna surveillance pathway
MYCTH_2302387	Mrna surveillance pathway
MYCTH_2302558	Mrna surveillance pathway
MYCTH_2304517	Mrna surveillance pathway
MYCTH_2304865	Mrna surveillance pathway
MYCTH_2305507	Mrna surveillance pathway
MYCTH_2306388	Mrna surveillance pathway
MYCTH_2306440	Mrna surveillance pathway
MYCTH_2306895	Mrna surveillance pathway
MYCTH_2306966	Mrna surveillance pathway
MYCTH_2307416	Mrna surveillance pathway
MYCTH_2308652	Mrna surveillance pathway
MYCTH_2308663	Mrna surveillance pathway
MYCTH_2310812	Mrna surveillance pathway
MYCTH_2311535	Mrna surveillance pathway
MYCTH_2311559	Mrna surveillance pathway
MYCTH_2312608	Mrna surveillance pathway
MYCTH_2314668	Mrna surveillance pathway
MYCTH_2315100	Mrna surveillance pathway
MYCTH_2315322	Mrna surveillance pathway
MYCTH_2316574	Mrna surveillance pathway
MYCTH_49818	Mrna surveillance pathway
MYCTH_98369	Mrna surveillance pathway
MYCTH_116322	Rna degradation
MYCTH_2050348	Rna degradation
MYCTH_2081074	Rna degradation
MYCTH_2086391	Rna degradation
MYCTH_2096067	Rna degradation
MYCTH_2097570	Rna degradation
MYCTH_2115074	Rna degradation
MYCTH_2115531	Rna degradation
MYCTH_2132689	Rna degradation
MYCTH_2137175	Rna degradation
MYCTH_2294138	Rna degradation
MYCTH_2295436	Rna degradation
MYCTH_2295989	Rna degradation
MYCTH_2296291	Rna degradation
MYCTH_2296319	Rna degradation
MYCTH_2296735	Rna degradation
MYCTH_2297503	Rna degradation
MYCTH_2297570	Rna degradation
MYCTH_2297887	Rna degradation
MYCTH_2298287	Rna degradation
MYCTH_2298987	Rna degradation
MYCTH_2300115	Rna degradation
MYCTH_2301916	Rna degradation
MYCTH_2302246	Rna degradation
MYCTH_2302465	Rna degradation
MYCTH_2303370	Rna degradation
MYCTH_2303547	Rna degradation
MYCTH_2304429	Rna degradation
MYCTH_2304592	Rna degradation
MYCTH_2304889	Rna degradation
MYCTH_2306791	Rna degradation
MYCTH_2306855	Rna degradation
MYCTH_2306966	Rna degradation
MYCTH_2307240	Rna degradation
MYCTH_2307323	Rna degradation
MYCTH_2307431	Rna degradation
MYCTH_2308335	Rna degradation
MYCTH_2308658	Rna degradation
MYCTH_2308740	Rna degradation
MYCTH_2310439	Rna degradation
MYCTH_2310999	Rna degradation
MYCTH_2311660	Rna degradation
MYCTH_2311727	Rna degradation
MYCTH_2312035	Rna degradation
MYCTH_2314846	Rna degradation
MYCTH_57908	Rna degradation
MYCTH_74015	Rna degradation
MYCTH_98369	Rna degradation
MYCTH_116363	Folate biosynthesis
MYCTH_2049934	Folate biosynthesis
MYCTH_2068493	Folate biosynthesis
MYCTH_2075738	Folate biosynthesis
MYCTH_2138498	Folate biosynthesis
MYCTH_2142160	Folate biosynthesis
MYCTH_2293954	Folate biosynthesis
MYCTH_2294998	Folate biosynthesis
MYCTH_2298562	Folate biosynthesis
MYCTH_2299056	Folate biosynthesis
MYCTH_2300003	Folate biosynthesis
MYCTH_2300611	Folate biosynthesis
MYCTH_2301272	Folate biosynthesis
MYCTH_2302644	Folate biosynthesis
MYCTH_2303043	Folate biosynthesis
MYCTH_2303933	Folate biosynthesis
MYCTH_2304549	Folate biosynthesis
MYCTH_2304786	Folate biosynthesis
MYCTH_2308099	Folate biosynthesis
MYCTH_2314842	Folate biosynthesis
MYCTH_2029952	Riboflavin metabolism
MYCTH_2076088	Riboflavin metabolism
MYCTH_2302901	Riboflavin metabolism
MYCTH_2303043	Riboflavin metabolism
MYCTH_2303360	Riboflavin metabolism
MYCTH_2303799	Riboflavin metabolism
MYCTH_2306540	Riboflavin metabolism
MYCTH_40367	Riboflavin metabolism
MYCTH_53055	Riboflavin metabolism
MYCTH_72932	Riboflavin metabolism
MYCTH_2046198	Autophagy - other
MYCTH_2067869	Autophagy - other
MYCTH_2073591	Autophagy - other
MYCTH_2116523	Autophagy - other
MYCTH_2294864	Autophagy - other
MYCTH_2296191	Autophagy - other
MYCTH_2296558	Autophagy - other
MYCTH_2297482	Autophagy - other
MYCTH_2298243	Autophagy - other
MYCTH_2300427	Autophagy - other
MYCTH_2302779	Autophagy - other
MYCTH_2303567	Autophagy - other
MYCTH_2305051	Autophagy - other
MYCTH_2306649	Autophagy - other
MYCTH_2307294	Autophagy - other
MYCTH_2309135	Autophagy - other
MYCTH_2311550	Autophagy - other
MYCTH_2311835	Autophagy - other
MYCTH_37094	Autophagy - other
MYCTH_40109	Autophagy - other
MYCTH_40930	Autophagy - other
MYCTH_78321	Autophagy - other
MYCTH_2050951	Sulfur metabolism
MYCTH_2123079	Sulfur metabolism
MYCTH_2141686	Sulfur metabolism
MYCTH_2296115	Sulfur metabolism
MYCTH_2298133	Sulfur metabolism
MYCTH_2298190	Sulfur metabolism
MYCTH_2303813	Sulfur metabolism
MYCTH_2306300	Sulfur metabolism
MYCTH_2306314	Sulfur metabolism
MYCTH_2308129	Sulfur metabolism
MYCTH_2308345	Sulfur metabolism
MYCTH_2309061	Sulfur metabolism
MYCTH_2309110	Sulfur metabolism
MYCTH_2309471	Sulfur metabolism
MYCTH_2309766	Sulfur metabolism
MYCTH_2310192	Sulfur metabolism
MYCTH_2311282	Sulfur metabolism
MYCTH_2312551	Sulfur metabolism
MYCTH_49355	Sulfur metabolism
MYCTH_95546	Sulfur metabolism
MYCTH_2051636	Arginine and proline metabolism
MYCTH_2060641	Arginine and proline metabolism
MYCTH_2109970	Arginine and proline metabolism
MYCTH_2140820	Arginine and proline metabolism
MYCTH_2296164	Arginine and proline metabolism
MYCTH_2296305	Arginine and proline metabolism
MYCTH_2299913	Arginine and proline metabolism
MYCTH_2300236	Arginine and proline metabolism
MYCTH_2300555	Arginine and proline metabolism
MYCTH_2300746	Arginine and proline metabolism
MYCTH_2301712	Arginine and proline metabolism
MYCTH_2302498	Arginine and proline metabolism
MYCTH_2303566	Arginine and proline metabolism
MYCTH_2303701	Arginine and proline metabolism
MYCTH_2304244	Arginine and proline metabolism
MYCTH_2305269	Arginine and proline metabolism
MYCTH_2307630	Arginine and proline metabolism
MYCTH_2309375	Arginine and proline metabolism
MYCTH_2313219	Arginine and proline metabolism
MYCTH_2314321	Arginine and proline metabolism
MYCTH_2315754	Arginine and proline metabolism
MYCTH_39133	Arginine and proline metabolism
MYCTH_60632	Arginine and proline metabolism
MYCTH_82456	Arginine and proline metabolism
MYCTH_2054145	Cell cycle - yeast
MYCTH_2067166	Cell cycle - yeast
MYCTH_2071028	Cell cycle - yeast
MYCTH_2071301	Cell cycle - yeast
MYCTH_2071423	Cell cycle - yeast
MYCTH_2073591	Cell cycle - yeast
MYCTH_2077959	Cell cycle - yeast
MYCTH_2080102	Cell cycle - yeast
MYCTH_2080800	Cell cycle - yeast
MYCTH_2095610	Cell cycle - yeast
MYCTH_2117988	Cell cycle - yeast
MYCTH_2132441	Cell cycle - yeast
MYCTH_2142867	Cell cycle - yeast
MYCTH_2294089	Cell cycle - yeast
MYCTH_2294193	Cell cycle - yeast
MYCTH_2294200	Cell cycle - yeast
MYCTH_2294252	Cell cycle - yeast
MYCTH_2294445	Cell cycle - yeast
MYCTH_2294999	Cell cycle - yeast
MYCTH_2295050	Cell cycle - yeast
MYCTH_2295629	Cell cycle - yeast
MYCTH_2295747	Cell cycle - yeast
MYCTH_2295768	Cell cycle - yeast
MYCTH_2295985	Cell cycle - yeast
MYCTH_2296595	Cell cycle - yeast
MYCTH_2296618	Cell cycle - yeast
MYCTH_2296792	Cell cycle - yeast
MYCTH_2296876	Cell cycle - yeast
MYCTH_2296919	Cell cycle - yeast
MYCTH_2296986	Cell cycle - yeast
MYCTH_2298566	Cell cycle - yeast
MYCTH_2298672	Cell cycle - yeast
MYCTH_2298927	Cell cycle - yeast
MYCTH_2299355	Cell cycle - yeast
MYCTH_2300221	Cell cycle - yeast
MYCTH_2300590	Cell cycle - yeast
MYCTH_2300741	Cell cycle - yeast
MYCTH_2300744	Cell cycle - yeast
MYCTH_2301067	Cell cycle - yeast
MYCTH_2301076	Cell cycle - yeast
MYCTH_2301302	Cell cycle - yeast
MYCTH_2301403	Cell cycle - yeast
MYCTH_2301410	Cell cycle - yeast
MYCTH_2302763	Cell cycle - yeast
MYCTH_2302775	Cell cycle - yeast
MYCTH_2302964	Cell cycle - yeast
MYCTH_2303620	Cell cycle - yeast
MYCTH_2303838	Cell cycle - yeast
MYCTH_2304045	Cell cycle - yeast
MYCTH_2304760	Cell cycle - yeast
MYCTH_2304799	Cell cycle - yeast
MYCTH_2304857	Cell cycle - yeast
MYCTH_2305193	Cell cycle - yeast
MYCTH_2305429	Cell cycle - yeast
MYCTH_2305680	Cell cycle - yeast
MYCTH_2306137	Cell cycle - yeast
MYCTH_2306242	Cell cycle - yeast
MYCTH_2306244	Cell cycle - yeast
MYCTH_2306639	Cell cycle - yeast
MYCTH_2307782	Cell cycle - yeast
MYCTH_2308513	Cell cycle - yeast
MYCTH_2309065	Cell cycle - yeast
MYCTH_2309406	Cell cycle - yeast
MYCTH_2309812	Cell cycle - yeast
MYCTH_2309854	Cell cycle - yeast
MYCTH_2310567	Cell cycle - yeast
MYCTH_2311299	Cell cycle - yeast
MYCTH_2312297	Cell cycle - yeast
MYCTH_2312362	Cell cycle - yeast
MYCTH_2313356	Cell cycle - yeast
MYCTH_2314726	Cell cycle - yeast
MYCTH_2315211	Cell cycle - yeast
MYCTH_44554	Cell cycle - yeast
MYCTH_46579	Cell cycle - yeast
MYCTH_50142	Cell cycle - yeast
MYCTH_63866	Cell cycle - yeast
MYCTH_70246	Cell cycle - yeast
MYCTH_73867	Cell cycle - yeast
MYCTH_74927	Cell cycle - yeast
MYCTH_76096	Cell cycle - yeast
MYCTH_97617	Cell cycle - yeast
MYCTH_98318	Cell cycle - yeast
MYCTH_2054613	Pantothenate and coa biosynthesis
MYCTH_2085059	Pantothenate and coa biosynthesis
MYCTH_2085895	Pantothenate and coa biosynthesis
MYCTH_2122605	Pantothenate and coa biosynthesis
MYCTH_2133056	Pantothenate and coa biosynthesis
MYCTH_2140820	Pantothenate and coa biosynthesis
MYCTH_2297559	Pantothenate and coa biosynthesis
MYCTH_2299569	Pantothenate and coa biosynthesis
MYCTH_2299597	Pantothenate and coa biosynthesis
MYCTH_2299913	Pantothenate and coa biosynthesis
MYCTH_2301934	Pantothenate and coa biosynthesis
MYCTH_2302569	Pantothenate and coa biosynthesis
MYCTH_2302660	Pantothenate and coa biosynthesis
MYCTH_2304244	Pantothenate and coa biosynthesis
MYCTH_2304387	Pantothenate and coa biosynthesis
MYCTH_2305742	Pantothenate and coa biosynthesis
MYCTH_2306650	Pantothenate and coa biosynthesis
MYCTH_2306813	Pantothenate and coa biosynthesis
MYCTH_2309751	Pantothenate and coa biosynthesis
MYCTH_2310148	Pantothenate and coa biosynthesis
MYCTH_2310149	Pantothenate and coa biosynthesis
MYCTH_68509	Pantothenate and coa biosynthesis
MYCTH_2057978	Sphingolipid metabolism
MYCTH_2060757	Sphingolipid metabolism
MYCTH_2080075	Sphingolipid metabolism
MYCTH_2088965	Sphingolipid metabolism
MYCTH_2092086	Sphingolipid metabolism
MYCTH_2095122	Sphingolipid metabolism
MYCTH_2119272	Sphingolipid metabolism
MYCTH_2119446	Sphingolipid metabolism
MYCTH_2294189	Sphingolipid metabolism
MYCTH_2295445	Sphingolipid metabolism
MYCTH_2299645	Sphingolipid metabolism
MYCTH_2300436	Sphingolipid metabolism
MYCTH_2304458	Sphingolipid metabolism
MYCTH_2306764	Sphingolipid metabolism
MYCTH_2307767	Sphingolipid metabolism
MYCTH_2308111	Sphingolipid metabolism
MYCTH_2311044	Sphingolipid metabolism
MYCTH_2311737	Sphingolipid metabolism
MYCTH_2312755	Sphingolipid metabolism
MYCTH_2312981	Sphingolipid metabolism
MYCTH_2313137	Sphingolipid metabolism
MYCTH_2314931	Sphingolipid metabolism
MYCTH_40111	Sphingolipid metabolism
MYCTH_2058064	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2096317	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2143314	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2294749	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2295307	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2306283	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2306542	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2307394	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2309056	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2311811	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2313562	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_85068	Ubiquinone and other terpenoid-quinone biosynthesis
MYCTH_2061829	Dna replication
MYCTH_2090680	Dna replication
MYCTH_2119294	Dna replication
MYCTH_2121306	Dna replication
MYCTH_2124177	Dna replication
MYCTH_2139989	Dna replication
MYCTH_2295591	Dna replication
MYCTH_2295747	Dna replication
MYCTH_2295768	Dna replication
MYCTH_2296073	Dna replication
MYCTH_2296782	Dna replication
MYCTH_2298524	Dna replication
MYCTH_2298672	Dna replication
MYCTH_2298705	Dna replication
MYCTH_2300172	Dna replication
MYCTH_2300304	Dna replication
MYCTH_2300696	Dna replication
MYCTH_2301172	Dna replication
MYCTH_2301403	Dna replication
MYCTH_2301456	Dna replication
MYCTH_2301942	Dna replication
MYCTH_2302249	Dna replication
MYCTH_2302775	Dna replication
MYCTH_2303831	Dna replication
MYCTH_2307792	Dna replication
MYCTH_2308202	Dna replication
MYCTH_2308790	Dna replication
MYCTH_2309812	Dna replication
MYCTH_2311349	Dna replication
MYCTH_2312770	Dna replication
MYCTH_2312776	Dna replication
MYCTH_2313161	Dna replication
MYCTH_2315948	Dna replication
MYCTH_2066622	Phagosome
MYCTH_2073127	Phagosome
MYCTH_2073197	Phagosome
MYCTH_2074571	Phagosome
MYCTH_2081891	Phagosome
MYCTH_2086777	Phagosome
MYCTH_2090577	Phagosome
MYCTH_2093728	Phagosome
MYCTH_2293959	Phagosome
MYCTH_2294321	Phagosome
MYCTH_2294543	Phagosome
MYCTH_2295005	Phagosome
MYCTH_2296513	Phagosome
MYCTH_2296723	Phagosome
MYCTH_2297754	Phagosome
