Gene	Pathway
ANI_1_128144	Phenylalanine metabolism
ANI_1_1358064	Phenylalanine metabolism
ANI_1_1414124	Phenylalanine metabolism
ANI_1_1436084	Phenylalanine metabolism
ANI_1_154	Phenylalanine metabolism
ANI_1_156084	Phenylalanine metabolism
ANI_1_1596184	Phenylalanine metabolism
ANI_1_1680064	Phenylalanine metabolism
ANI_1_1740104	Phenylalanine metabolism
ANI_1_1828184	Phenylalanine metabolism
ANI_1_1832104	Phenylalanine metabolism
ANI_1_1910064	Phenylalanine metabolism
ANI_1_1962144	Phenylalanine metabolism
ANI_1_2088024	Phenylalanine metabolism
ANI_1_2112024	Phenylalanine metabolism
ANI_1_2136024	Phenylalanine metabolism
ANI_1_2142074	Phenylalanine metabolism
ANI_1_228014	Phenylalanine metabolism
ANI_1_2284074	Phenylalanine metabolism
ANI_1_2298014	Phenylalanine metabolism
ANI_1_230064	Phenylalanine metabolism
ANI_1_2304104	Phenylalanine metabolism
ANI_1_2316014	Phenylalanine metabolism
ANI_1_2398094	Phenylalanine metabolism
ANI_1_3000024	Phenylalanine metabolism
ANI_1_310094	Phenylalanine metabolism
ANI_1_3136014	Phenylalanine metabolism
ANI_1_414094	Phenylalanine metabolism
ANI_1_550114	Phenylalanine metabolism
ANI_1_56134	Phenylalanine metabolism
ANI_1_730034	Phenylalanine metabolism
ANI_1_738114	Phenylalanine metabolism
ANI_1_766024	Phenylalanine metabolism
ANI_1_772144	Phenylalanine metabolism
ANI_1_80034	Phenylalanine metabolism
ANI_1_80124	Phenylalanine metabolism
ANI_1_830114	Phenylalanine metabolism
ANI_1_942034	Phenylalanine metabolism
ANI_1_956104	Phenylalanine metabolism
ANI_1_1022084	Tryptophan metabolism
ANI_1_1024074	Tryptophan metabolism
ANI_1_1060124	Tryptophan metabolism
ANI_1_1062124	Tryptophan metabolism
ANI_1_1110144	Tryptophan metabolism
ANI_1_1148184	Tryptophan metabolism
ANI_1_1150184	Tryptophan metabolism
ANI_1_1242144	Tryptophan metabolism
ANI_1_1334164	Tryptophan metabolism
ANI_1_1358064	Tryptophan metabolism
ANI_1_1358144	Tryptophan metabolism
ANI_1_1364094	Tryptophan metabolism
ANI_1_1394104	Tryptophan metabolism
ANI_1_1414124	Tryptophan metabolism
ANI_1_1436084	Tryptophan metabolism
ANI_1_1464034	Tryptophan metabolism
ANI_1_1482094	Tryptophan metabolism
ANI_1_1576064	Tryptophan metabolism
ANI_1_1658104	Tryptophan metabolism
ANI_1_1680064	Tryptophan metabolism
ANI_1_1688124	Tryptophan metabolism
ANI_1_1736144	Tryptophan metabolism
ANI_1_1748184	Tryptophan metabolism
ANI_1_1832104	Tryptophan metabolism
ANI_1_1852144	Tryptophan metabolism
ANI_1_1962144	Tryptophan metabolism
ANI_1_2088024	Tryptophan metabolism
ANI_1_2108064	Tryptophan metabolism
ANI_1_2112024	Tryptophan metabolism
ANI_1_2136024	Tryptophan metabolism
ANI_1_214164	Tryptophan metabolism
ANI_1_226174	Tryptophan metabolism
ANI_1_2270014	Tryptophan metabolism
ANI_1_2278074	Tryptophan metabolism
ANI_1_228014	Tryptophan metabolism
ANI_1_2282074	Tryptophan metabolism
ANI_1_2284074	Tryptophan metabolism
ANI_1_2296014	Tryptophan metabolism
ANI_1_2298014	Tryptophan metabolism
ANI_1_2304104	Tryptophan metabolism
ANI_1_2316014	Tryptophan metabolism
ANI_1_2390104	Tryptophan metabolism
ANI_1_2398094	Tryptophan metabolism
ANI_1_2484074	Tryptophan metabolism
ANI_1_254054	Tryptophan metabolism
ANI_1_2654014	Tryptophan metabolism
ANI_1_2818014	Tryptophan metabolism
ANI_1_2944024	Tryptophan metabolism
ANI_1_3156014	Tryptophan metabolism
ANI_1_368084	Tryptophan metabolism
ANI_1_370024	Tryptophan metabolism
ANI_1_378024	Tryptophan metabolism
ANI_1_396144	Tryptophan metabolism
ANI_1_414094	Tryptophan metabolism
ANI_1_530084	Tryptophan metabolism
ANI_1_56134	Tryptophan metabolism
ANI_1_622054	Tryptophan metabolism
ANI_1_672114	Tryptophan metabolism
ANI_1_70184	Tryptophan metabolism
ANI_1_730034	Tryptophan metabolism
ANI_1_766024	Tryptophan metabolism
ANI_1_830114	Tryptophan metabolism
ANI_1_852064	Tryptophan metabolism
ANI_1_90104	Tryptophan metabolism
ANI_1_908184	Tryptophan metabolism
ANI_1_922084	Tryptophan metabolism
ANI_1_942034	Tryptophan metabolism
ANI_1_1022124	MAPK signaling pathway - yeast
ANI_1_1052104	MAPK signaling pathway - yeast
ANI_1_1060184	MAPK signaling pathway - yeast
ANI_1_1062124	MAPK signaling pathway - yeast
ANI_1_1066124	MAPK signaling pathway - yeast
ANI_1_1236024	MAPK signaling pathway - yeast
ANI_1_1326034	MAPK signaling pathway - yeast
ANI_1_1354034	MAPK signaling pathway - yeast
ANI_1_1356094	MAPK signaling pathway - yeast
ANI_1_1374184	MAPK signaling pathway - yeast
ANI_1_1390084	MAPK signaling pathway - yeast
ANI_1_1390094	MAPK signaling pathway - yeast
ANI_1_1404164	MAPK signaling pathway - yeast
ANI_1_1432074	MAPK signaling pathway - yeast
ANI_1_1464034	MAPK signaling pathway - yeast
ANI_1_154074	MAPK signaling pathway - yeast
ANI_1_1688124	MAPK signaling pathway - yeast
ANI_1_1692024	MAPK signaling pathway - yeast
ANI_1_1768134	MAPK signaling pathway - yeast
ANI_1_184174	MAPK signaling pathway - yeast
ANI_1_188054	MAPK signaling pathway - yeast
ANI_1_1888184	MAPK signaling pathway - yeast
ANI_1_1958024	MAPK signaling pathway - yeast
ANI_1_220154	MAPK signaling pathway - yeast
ANI_1_2270014	MAPK signaling pathway - yeast
ANI_1_2278074	MAPK signaling pathway - yeast
ANI_1_2296014	MAPK signaling pathway - yeast
ANI_1_2376024	MAPK signaling pathway - yeast
ANI_1_2390104	MAPK signaling pathway - yeast
ANI_1_2442024	MAPK signaling pathway - yeast
ANI_1_2446014	MAPK signaling pathway - yeast
ANI_1_248164	MAPK signaling pathway - yeast
ANI_1_26134	MAPK signaling pathway - yeast
ANI_1_262094	MAPK signaling pathway - yeast
ANI_1_274154	MAPK signaling pathway - yeast
ANI_1_2904014	MAPK signaling pathway - yeast
ANI_1_3024014	MAPK signaling pathway - yeast
ANI_1_3294024	MAPK signaling pathway - yeast
ANI_1_368084	MAPK signaling pathway - yeast
ANI_1_370024	MAPK signaling pathway - yeast
ANI_1_38044	MAPK signaling pathway - yeast
ANI_1_394164	MAPK signaling pathway - yeast
ANI_1_410094	MAPK signaling pathway - yeast
ANI_1_424024	MAPK signaling pathway - yeast
ANI_1_450074	MAPK signaling pathway - yeast
ANI_1_456154	MAPK signaling pathway - yeast
ANI_1_476164	MAPK signaling pathway - yeast
ANI_1_492064	MAPK signaling pathway - yeast
ANI_1_500084	MAPK signaling pathway - yeast
ANI_1_506064	MAPK signaling pathway - yeast
ANI_1_522114	MAPK signaling pathway - yeast
ANI_1_562034	MAPK signaling pathway - yeast
ANI_1_592094	MAPK signaling pathway - yeast
ANI_1_630064	MAPK signaling pathway - yeast
ANI_1_664124	MAPK signaling pathway - yeast
ANI_1_72134	MAPK signaling pathway - yeast
ANI_1_764124	MAPK signaling pathway - yeast
ANI_1_778074	MAPK signaling pathway - yeast
ANI_1_786014	MAPK signaling pathway - yeast
ANI_1_802164	MAPK signaling pathway - yeast
ANI_1_808164	MAPK signaling pathway - yeast
ANI_1_826074	MAPK signaling pathway - yeast
ANI_1_832164	MAPK signaling pathway - yeast
ANI_1_874064	MAPK signaling pathway - yeast
ANI_1_924034	MAPK signaling pathway - yeast
ANI_1_938024	MAPK signaling pathway - yeast
ANI_1_962064	MAPK signaling pathway - yeast
ANI_1_974024	MAPK signaling pathway - yeast
ANI_1_994014	MAPK signaling pathway - yeast
ANI_1_1022184	Sphingolipid metabolism
ANI_1_1024014	Sphingolipid metabolism
ANI_1_1222034	Sphingolipid metabolism
ANI_1_1308164	Sphingolipid metabolism
ANI_1_1368014	Sphingolipid metabolism
ANI_1_1412164	Sphingolipid metabolism
ANI_1_1552024	Sphingolipid metabolism
ANI_1_1570134	Sphingolipid metabolism
ANI_1_1578094	Sphingolipid metabolism
ANI_1_1620094	Sphingolipid metabolism
ANI_1_1660064	Sphingolipid metabolism
ANI_1_1670094	Sphingolipid metabolism
ANI_1_1836074	Sphingolipid metabolism
ANI_1_186054	Sphingolipid metabolism
ANI_1_194184	Sphingolipid metabolism
ANI_1_2152094	Sphingolipid metabolism
ANI_1_2226014	Sphingolipid metabolism
ANI_1_2306014	Sphingolipid metabolism
ANI_1_2320184	Sphingolipid metabolism
ANI_1_242084	Sphingolipid metabolism
ANI_1_2650014	Sphingolipid metabolism
ANI_1_2656014	Sphingolipid metabolism
ANI_1_276124	Sphingolipid metabolism
ANI_1_294184	Sphingolipid metabolism
ANI_1_458074	Sphingolipid metabolism
ANI_1_596074	Sphingolipid metabolism
ANI_1_6054	Sphingolipid metabolism
ANI_1_762124	Sphingolipid metabolism
ANI_1_894014	Sphingolipid metabolism
ANI_1_934084	Sphingolipid metabolism
ANI_1_1024074	Glycolysis / Gluconeogenesis
ANI_1_1024084	Glycolysis / Gluconeogenesis
ANI_1_1030104	Glycolysis / Gluconeogenesis
ANI_1_1038024	Glycolysis / Gluconeogenesis
ANI_1_1068024	Glycolysis / Gluconeogenesis
ANI_1_1126064	Glycolysis / Gluconeogenesis
ANI_1_12014	Glycolysis / Gluconeogenesis
ANI_1_1206064	Glycolysis / Gluconeogenesis
ANI_1_1214124	Glycolysis / Gluconeogenesis
ANI_1_1288144	Glycolysis / Gluconeogenesis
ANI_1_1314024	Glycolysis / Gluconeogenesis
ANI_1_1334144	Glycolysis / Gluconeogenesis
ANI_1_1334164	Glycolysis / Gluconeogenesis
ANI_1_136114	Glycolysis / Gluconeogenesis
ANI_1_1638014	Glycolysis / Gluconeogenesis
ANI_1_1690074	Glycolysis / Gluconeogenesis
ANI_1_1748184	Glycolysis / Gluconeogenesis
ANI_1_1946064	Glycolysis / Gluconeogenesis
ANI_1_1984024	Glycolysis / Gluconeogenesis
ANI_1_204164	Glycolysis / Gluconeogenesis
ANI_1_2114184	Glycolysis / Gluconeogenesis
ANI_1_212154	Glycolysis / Gluconeogenesis
ANI_1_226174	Glycolysis / Gluconeogenesis
ANI_1_2276014	Glycolysis / Gluconeogenesis
ANI_1_2372074	Glycolysis / Gluconeogenesis
ANI_1_2484074	Glycolysis / Gluconeogenesis
ANI_1_256144	Glycolysis / Gluconeogenesis
ANI_1_2584094	Glycolysis / Gluconeogenesis
ANI_1_274064	Glycolysis / Gluconeogenesis
ANI_1_332074	Glycolysis / Gluconeogenesis
ANI_1_3340014	Glycolysis / Gluconeogenesis
ANI_1_358094	Glycolysis / Gluconeogenesis
ANI_1_358144	Glycolysis / Gluconeogenesis
ANI_1_378054	Glycolysis / Gluconeogenesis
ANI_1_382024	Glycolysis / Gluconeogenesis
ANI_1_392024	Glycolysis / Gluconeogenesis
ANI_1_420144	Glycolysis / Gluconeogenesis
ANI_1_558044	Glycolysis / Gluconeogenesis
ANI_1_562044	Glycolysis / Gluconeogenesis
ANI_1_572094	Glycolysis / Gluconeogenesis
ANI_1_58174	Glycolysis / Gluconeogenesis
ANI_1_622094	Glycolysis / Gluconeogenesis
ANI_1_628124	Glycolysis / Gluconeogenesis
ANI_1_66114	Glycolysis / Gluconeogenesis
ANI_1_682124	Glycolysis / Gluconeogenesis
ANI_1_688184	Glycolysis / Gluconeogenesis
ANI_1_754144	Glycolysis / Gluconeogenesis
ANI_1_796114	Glycolysis / Gluconeogenesis
ANI_1_800034	Glycolysis / Gluconeogenesis
ANI_1_828164	Glycolysis / Gluconeogenesis
ANI_1_852064	Glycolysis / Gluconeogenesis
ANI_1_884184	Glycolysis / Gluconeogenesis
ANI_1_92104	Glycolysis / Gluconeogenesis
ANI_1_924184	Glycolysis / Gluconeogenesis
ANI_1_936024	Glycolysis / Gluconeogenesis
ANI_1_1024074	Ascorbate and aldarate metabolism
ANI_1_106174	Ascorbate and aldarate metabolism
ANI_1_1278034	Ascorbate and aldarate metabolism
ANI_1_1282034	Ascorbate and aldarate metabolism
ANI_1_1334164	Ascorbate and aldarate metabolism
ANI_1_1406184	Ascorbate and aldarate metabolism
ANI_1_1690074	Ascorbate and aldarate metabolism
ANI_1_1748184	Ascorbate and aldarate metabolism
ANI_1_2144094	Ascorbate and aldarate metabolism
ANI_1_2218014	Ascorbate and aldarate metabolism
ANI_1_226174	Ascorbate and aldarate metabolism
ANI_1_2404074	Ascorbate and aldarate metabolism
ANI_1_2484074	Ascorbate and aldarate metabolism
ANI_1_254044	Ascorbate and aldarate metabolism
ANI_1_2936014	Ascorbate and aldarate metabolism
ANI_1_3340014	Ascorbate and aldarate metabolism
ANI_1_358144	Ascorbate and aldarate metabolism
ANI_1_562044	Ascorbate and aldarate metabolism
ANI_1_678144	Ascorbate and aldarate metabolism
ANI_1_800034	Ascorbate and aldarate metabolism
ANI_1_92104	Ascorbate and aldarate metabolism
ANI_1_1024074	Pyruvate metabolism
ANI_1_1122094	Pyruvate metabolism
ANI_1_1126064	Pyruvate metabolism
ANI_1_116044	Pyruvate metabolism
ANI_1_1196094	Pyruvate metabolism
ANI_1_12014	Pyruvate metabolism
ANI_1_1206064	Pyruvate metabolism
ANI_1_12134	Pyruvate metabolism
ANI_1_1214124	Pyruvate metabolism
ANI_1_1242144	Pyruvate metabolism
ANI_1_1290104	Pyruvate metabolism
ANI_1_1334144	Pyruvate metabolism
ANI_1_1334164	Pyruvate metabolism
ANI_1_136114	Pyruvate metabolism
ANI_1_1492024	Pyruvate metabolism
ANI_1_1638014	Pyruvate metabolism
ANI_1_1690074	Pyruvate metabolism
ANI_1_1724104	Pyruvate metabolism
ANI_1_1748184	Pyruvate metabolism
ANI_1_1780014	Pyruvate metabolism
ANI_1_1828094	Pyruvate metabolism
ANI_1_1952184	Pyruvate metabolism
ANI_1_1970104	Pyruvate metabolism
ANI_1_1982094	Pyruvate metabolism
ANI_1_2000104	Pyruvate metabolism
ANI_1_2114184	Pyruvate metabolism
ANI_1_212154	Pyruvate metabolism
ANI_1_2150184	Pyruvate metabolism
ANI_1_22104	Pyruvate metabolism
ANI_1_2230094	Pyruvate metabolism
ANI_1_226174	Pyruvate metabolism
ANI_1_2372074	Pyruvate metabolism
ANI_1_238014	Pyruvate metabolism
ANI_1_2484074	Pyruvate metabolism
ANI_1_2572024	Pyruvate metabolism
ANI_1_268064	Pyruvate metabolism
ANI_1_274064	Pyruvate metabolism
ANI_1_2932014	Pyruvate metabolism
ANI_1_320134	Pyruvate metabolism
ANI_1_3340014	Pyruvate metabolism
ANI_1_346124	Pyruvate metabolism
ANI_1_358094	Pyruvate metabolism
ANI_1_358144	Pyruvate metabolism
ANI_1_382024	Pyruvate metabolism
ANI_1_402094	Pyruvate metabolism
ANI_1_440184	Pyruvate metabolism
ANI_1_562044	Pyruvate metabolism
ANI_1_564184	Pyruvate metabolism
ANI_1_572094	Pyruvate metabolism
ANI_1_58174	Pyruvate metabolism
ANI_1_622094	Pyruvate metabolism
ANI_1_672114	Pyruvate metabolism
ANI_1_800034	Pyruvate metabolism
ANI_1_852064	Pyruvate metabolism
ANI_1_874124	Pyruvate metabolism
ANI_1_878024	Pyruvate metabolism
ANI_1_92104	Pyruvate metabolism
ANI_1_924184	Pyruvate metabolism
ANI_1_928084	Pyruvate metabolism
ANI_1_938144	Pyruvate metabolism
ANI_1_952104	Pyruvate metabolism
ANI_1_998104	Pyruvate metabolism
ANI_1_1024074	Fatty acid degradation
ANI_1_1174134	Fatty acid degradation
ANI_1_1214124	Fatty acid degradation
ANI_1_1242144	Fatty acid degradation
ANI_1_1322124	Fatty acid degradation
ANI_1_1334144	Fatty acid degradation
ANI_1_1334164	Fatty acid degradation
ANI_1_136114	Fatty acid degradation
ANI_1_1364094	Fatty acid degradation
ANI_1_1364134	Fatty acid degradation
ANI_1_1382064	Fatty acid degradation
ANI_1_160154	Fatty acid degradation
ANI_1_1638014	Fatty acid degradation
ANI_1_1658104	Fatty acid degradation
ANI_1_1748184	Fatty acid degradation
ANI_1_176044	Fatty acid degradation
ANI_1_1992094	Fatty acid degradation
ANI_1_212154	Fatty acid degradation
ANI_1_226174	Fatty acid degradation
ANI_1_2372074	Fatty acid degradation
ANI_1_2484074	Fatty acid degradation
ANI_1_2654014	Fatty acid degradation
ANI_1_328144	Fatty acid degradation
ANI_1_378024	Fatty acid degradation
ANI_1_382024	Fatty acid degradation
ANI_1_396144	Fatty acid degradation
ANI_1_452024	Fatty acid degradation
ANI_1_572094	Fatty acid degradation
ANI_1_58174	Fatty acid degradation
ANI_1_622054	Fatty acid degradation
ANI_1_672114	Fatty acid degradation
ANI_1_70184	Fatty acid degradation
ANI_1_726144	Fatty acid degradation
ANI_1_76114	Fatty acid degradation
ANI_1_770074	Fatty acid degradation
ANI_1_886084	Fatty acid degradation
ANI_1_942184	Fatty acid degradation
ANI_1_1024074	Glycerolipid metabolism
ANI_1_1092124	Glycerolipid metabolism
ANI_1_1202034	Glycerolipid metabolism
ANI_1_1326104	Glycerolipid metabolism
ANI_1_1334164	Glycerolipid metabolism
ANI_1_1552024	Glycerolipid metabolism
ANI_1_1600074	Glycerolipid metabolism
ANI_1_1660144	Glycerolipid metabolism
ANI_1_1688104	Glycerolipid metabolism
ANI_1_1690074	Glycerolipid metabolism
ANI_1_1712014	Glycerolipid metabolism
ANI_1_1740184	Glycerolipid metabolism
ANI_1_1748184	Glycerolipid metabolism
ANI_1_1810094	Glycerolipid metabolism
ANI_1_2152094	Glycerolipid metabolism
ANI_1_2226014	Glycerolipid metabolism
ANI_1_2252024	Glycerolipid metabolism
ANI_1_226174	Glycerolipid metabolism
ANI_1_2302184	Glycerolipid metabolism
ANI_1_2484074	Glycerolipid metabolism
ANI_1_276124	Glycerolipid metabolism
ANI_1_3340014	Glycerolipid metabolism
ANI_1_358144	Glycerolipid metabolism
ANI_1_380074	Glycerolipid metabolism
ANI_1_444054	Glycerolipid metabolism
ANI_1_490104	Glycerolipid metabolism
ANI_1_490124	Glycerolipid metabolism
ANI_1_562044	Glycerolipid metabolism
ANI_1_6054	Glycerolipid metabolism
ANI_1_6114	Glycerolipid metabolism
ANI_1_706094	Glycerolipid metabolism
ANI_1_708184	Glycerolipid metabolism
ANI_1_800034	Glycerolipid metabolism
ANI_1_82134	Glycerolipid metabolism
ANI_1_844184	Glycerolipid metabolism
ANI_1_890124	Glycerolipid metabolism
ANI_1_92104	Glycerolipid metabolism
ANI_1_934084	Glycerolipid metabolism
ANI_1_1024074	Lysine degradation
ANI_1_1044024	Lysine degradation
ANI_1_1242144	Lysine degradation
ANI_1_1334164	Lysine degradation
ANI_1_1364094	Lysine degradation
ANI_1_1402164	Lysine degradation
ANI_1_1464184	Lysine degradation
ANI_1_1482094	Lysine degradation
ANI_1_1490164	Lysine degradation
ANI_1_1658104	Lysine degradation
ANI_1_1662074	Lysine degradation
ANI_1_1748184	Lysine degradation
ANI_1_1776064	Lysine degradation
ANI_1_1828074	Lysine degradation
ANI_1_226174	Lysine degradation
ANI_1_2484074	Lysine degradation
ANI_1_2518094	Lysine degradation
ANI_1_2856024	Lysine degradation
ANI_1_296084	Lysine degradation
ANI_1_3268014	Lysine degradation
ANI_1_378024	Lysine degradation
ANI_1_476104	Lysine degradation
ANI_1_490154	Lysine degradation
ANI_1_530184	Lysine degradation
ANI_1_552144	Lysine degradation
ANI_1_672114	Lysine degradation
ANI_1_70184	Lysine degradation
ANI_1_708104	Lysine degradation
ANI_1_732064	Lysine degradation
ANI_1_852064	Lysine degradation
ANI_1_878184	Lysine degradation
ANI_1_1024074	Histidine metabolism
ANI_1_116134	Histidine metabolism
ANI_1_1334164	Histidine metabolism
ANI_1_144124	Histidine metabolism
ANI_1_154114	Histidine metabolism
ANI_1_1704014	Histidine metabolism
ANI_1_1748184	Histidine metabolism
ANI_1_1832104	Histidine metabolism
ANI_1_2066024	Histidine metabolism
ANI_1_226174	Histidine metabolism
ANI_1_2298014	Histidine metabolism
ANI_1_2304104	Histidine metabolism
ANI_1_2484074	Histidine metabolism
ANI_1_278024	Histidine metabolism
ANI_1_3136014	Histidine metabolism
ANI_1_3248014	Histidine metabolism
ANI_1_476154	Histidine metabolism
ANI_1_570044	Histidine metabolism
ANI_1_792134	Histidine metabolism
ANI_1_830114	Histidine metabolism
ANI_1_1024074	beta-Alanine metabolism
ANI_1_1106074	beta-Alanine metabolism
ANI_1_1120014	beta-Alanine metabolism
ANI_1_1216074	beta-Alanine metabolism
ANI_1_1218084	beta-Alanine metabolism
ANI_1_122154	beta-Alanine metabolism
ANI_1_1334164	beta-Alanine metabolism
ANI_1_154	beta-Alanine metabolism
ANI_1_156084	beta-Alanine metabolism
ANI_1_1594124	beta-Alanine metabolism
ANI_1_170124	beta-Alanine metabolism
ANI_1_1716074	beta-Alanine metabolism
ANI_1_1748184	beta-Alanine metabolism
ANI_1_176044	beta-Alanine metabolism
ANI_1_1910064	beta-Alanine metabolism
ANI_1_1940104	beta-Alanine metabolism
ANI_1_1992094	beta-Alanine metabolism
ANI_1_2016074	beta-Alanine metabolism
ANI_1_2242104	beta-Alanine metabolism
ANI_1_226174	beta-Alanine metabolism
ANI_1_232164	beta-Alanine metabolism
ANI_1_2484074	beta-Alanine metabolism
ANI_1_3000024	beta-Alanine metabolism
ANI_1_334114	beta-Alanine metabolism
ANI_1_378024	beta-Alanine metabolism
ANI_1_550114	beta-Alanine metabolism
ANI_1_662134	beta-Alanine metabolism
ANI_1_80034	beta-Alanine metabolism
ANI_1_866114	beta-Alanine metabolism
ANI_1_944024	beta-Alanine metabolism
ANI_1_1024074	Pantothenate and CoA biosynthesis
ANI_1_1048164	Pantothenate and CoA biosynthesis
ANI_1_106084	Pantothenate and CoA biosynthesis
ANI_1_1152084	Pantothenate and CoA biosynthesis
ANI_1_1182164	Pantothenate and CoA biosynthesis
ANI_1_1334164	Pantothenate and CoA biosynthesis
ANI_1_142124	Pantothenate and CoA biosynthesis
ANI_1_1528184	Pantothenate and CoA biosynthesis
ANI_1_1566024	Pantothenate and CoA biosynthesis
ANI_1_1596104	Pantothenate and CoA biosynthesis
ANI_1_1720104	Pantothenate and CoA biosynthesis
ANI_1_174184	Pantothenate and CoA biosynthesis
ANI_1_1748184	Pantothenate and CoA biosynthesis
ANI_1_1854024	Pantothenate and CoA biosynthesis
ANI_1_200174	Pantothenate and CoA biosynthesis
ANI_1_2016074	Pantothenate and CoA biosynthesis
ANI_1_2198094	Pantothenate and CoA biosynthesis
ANI_1_226174	Pantothenate and CoA biosynthesis
ANI_1_232164	Pantothenate and CoA biosynthesis
ANI_1_2484074	Pantothenate and CoA biosynthesis
ANI_1_2528094	Pantothenate and CoA biosynthesis
ANI_1_2630014	Pantothenate and CoA biosynthesis
ANI_1_3272024	Pantothenate and CoA biosynthesis
ANI_1_346184	Pantothenate and CoA biosynthesis
ANI_1_440044	Pantothenate and CoA biosynthesis
ANI_1_478124	Pantothenate and CoA biosynthesis
ANI_1_482084	Pantothenate and CoA biosynthesis
ANI_1_536034	Pantothenate and CoA biosynthesis
ANI_1_546164	Pantothenate and CoA biosynthesis
ANI_1_594144	Pantothenate and CoA biosynthesis
ANI_1_846024	Pantothenate and CoA biosynthesis
ANI_1_866114	Pantothenate and CoA biosynthesis
ANI_1_950034	Pantothenate and CoA biosynthesis
ANI_1_996034	Pantothenate and CoA biosynthesis
ANI_1_1024104	Sulfur relay system
ANI_1_1088134	Sulfur relay system
ANI_1_112144	Sulfur relay system
ANI_1_1216034	Sulfur relay system
ANI_1_1274084	Sulfur relay system
ANI_1_1452064	Sulfur relay system
ANI_1_1498034	Sulfur relay system
ANI_1_1636124	Sulfur relay system
ANI_1_218104	Sulfur relay system
ANI_1_2422014	Sulfur relay system
ANI_1_3244024	Sulfur relay system
ANI_1_532084	Sulfur relay system
ANI_1_616124	Sulfur relay system
ANI_1_1028094	Spliceosome
ANI_1_1042124	Spliceosome
ANI_1_1042184	Spliceosome
ANI_1_1046104	Spliceosome
ANI_1_1048144	Spliceosome
ANI_1_106104	Spliceosome
ANI_1_1076184	Spliceosome
ANI_1_1086134	Spliceosome
ANI_1_1116144	Spliceosome
ANI_1_1148024	Spliceosome
ANI_1_1152064	Spliceosome
ANI_1_116114	Spliceosome
ANI_1_1234074	Spliceosome
ANI_1_1246144	Spliceosome
ANI_1_1254144	Spliceosome
ANI_1_1266144	Spliceosome
ANI_1_1272164	Spliceosome
ANI_1_128014	Spliceosome
ANI_1_1336184	Spliceosome
ANI_1_1338014	Spliceosome
ANI_1_1410164	Spliceosome
ANI_1_1462024	Spliceosome
ANI_1_1464024	Spliceosome
ANI_1_1600184	Spliceosome
ANI_1_1606014	Spliceosome
ANI_1_1630074	Spliceosome
ANI_1_1664014	Spliceosome
ANI_1_1690064	Spliceosome
ANI_1_1722144	Spliceosome
ANI_1_1726074	Spliceosome
ANI_1_1748064	Spliceosome
ANI_1_1790184	Spliceosome
ANI_1_18134	Spliceosome
ANI_1_1820074	Spliceosome
ANI_1_1916024	Spliceosome
ANI_1_194064	Spliceosome
ANI_1_1980024	Spliceosome
ANI_1_2024024	Spliceosome
ANI_1_2030144	Spliceosome
ANI_1_2036184	Spliceosome
ANI_1_2038104	Spliceosome
ANI_1_2182064	Spliceosome
ANI_1_236134	Spliceosome
ANI_1_2458024	Spliceosome
ANI_1_2482094	Spliceosome
ANI_1_2520094	Spliceosome
ANI_1_254124	Spliceosome
ANI_1_2702014	Spliceosome
ANI_1_282074	Spliceosome
ANI_1_300164	Spliceosome
ANI_1_308074	Spliceosome
ANI_1_326074	Spliceosome
ANI_1_326154	Spliceosome
ANI_1_3332024	Spliceosome
ANI_1_342024	Spliceosome
ANI_1_350064	Spliceosome
ANI_1_360124	Spliceosome
ANI_1_392164	Spliceosome
ANI_1_400184	Spliceosome
ANI_1_40044	Spliceosome
ANI_1_404074	Spliceosome
ANI_1_404154	Spliceosome
ANI_1_414084	Spliceosome
ANI_1_448184	Spliceosome
ANI_1_46104	Spliceosome
ANI_1_486104	Spliceosome
ANI_1_500164	Spliceosome
ANI_1_548124	Spliceosome
ANI_1_568104	Spliceosome
ANI_1_572074	Spliceosome
ANI_1_642084	Spliceosome
ANI_1_666094	Spliceosome
ANI_1_688124	Spliceosome
ANI_1_694124	Spliceosome
ANI_1_730124	Spliceosome
ANI_1_746024	Spliceosome
ANI_1_764134	Spliceosome
ANI_1_880164	Spliceosome
ANI_1_888124	Spliceosome
ANI_1_90124	Spliceosome
ANI_1_908124	Spliceosome
ANI_1_918064	Spliceosome
ANI_1_956064	Spliceosome
ANI_1_978104	Spliceosome
ANI_1_988074	Spliceosome
ANI_1_998014	Spliceosome
ANI_1_1030024	Biosynthesis of amino acids
ANI_1_1038024	Biosynthesis of amino acids
ANI_1_1044024	Biosynthesis of amino acids
ANI_1_1044184	Biosynthesis of amino acids
ANI_1_1106134	Biosynthesis of amino acids
ANI_1_1110124	Biosynthesis of amino acids
ANI_1_1126064	Biosynthesis of amino acids
ANI_1_1152084	Biosynthesis of amino acids
ANI_1_116024	Biosynthesis of amino acids
ANI_1_116134	Biosynthesis of amino acids
ANI_1_1172144	Biosynthesis of amino acids
ANI_1_1182164	Biosynthesis of amino acids
ANI_1_1186014	Biosynthesis of amino acids
ANI_1_1194094	Biosynthesis of amino acids
ANI_1_1196084	Biosynthesis of amino acids
ANI_1_1218034	Biosynthesis of amino acids
ANI_1_1226134	Biosynthesis of amino acids
ANI_1_1256094	Biosynthesis of amino acids
ANI_1_1272064	Biosynthesis of amino acids
ANI_1_1288144	Biosynthesis of amino acids
ANI_1_1338024	Biosynthesis of amino acids
ANI_1_1348134	Biosynthesis of amino acids
