GO	GENE	CLASS
GO:0006412	MYCTH_2309046	BP
GO:0006355	MYCTH_2297445	BP
GO:0031144	MYCTH_2302626	BP
GO:0016020	MYCTH_44863	CC
GO:0016567	MYCTH_2306463	BP
GO:0019789	MYCTH_2306463	MF
GO:0032865	MYCTH_2294398	CC
GO:0006508	MYCTH_2300708	BP
GO:0016021	MYCTH_2300708	CC
GO:0046556	MYCTH_2127683	MF
GO:0005975	MYCTH_2127683	BP
GO:0016559	MYCTH_2306949	BP
GO:0030907	MYCTH_2302964	CC
GO:0005975	MYCTH_58882	BP
GO:0031591	MYCTH_2311624	BP
GO:0004694	MYCTH_100654	MF
GO:0006468	MYCTH_100654	BP
GO:0006241	MYCTH_2112181	BP
GO:0006221	MYCTH_2112181	BP
GO:0006355	MYCTH_41855	BP
GO:0018279	MYCTH_2297768	BP
GO:0006741	MYCTH_2294143	BP
GO:0019674	MYCTH_2294143	BP
GO:0006457	MYCTH_2133483	BP
GO:0030276	MYCTH_2309758	MF
GO:0006355	MYCTH_2063030	BP
GO:0006351	MYCTH_2063030	BP
GO:0032012	MYCTH_2298717	BP
GO:0046872	MYCTH_2304786	MF
GO:0051536	MYCTH_2304786	MF
GO:0019008	MYCTH_2304786	CC
GO:0030014	MYCTH_2306791	CC
GO:0006400	MYCTH_2309187	BP
GO:0005524	MYCTH_116348	MF
GO:0032259	MYCTH_2136117	BP
GO:0016301	MYCTH_2305613	MF
GO:0016272	MYCTH_2311633	CC
GO:0016791	MYCTH_2304547	MF
GO:0006413	MYCTH_74969	BP
GO:0005524	MYCTH_2144990	MF
GO:0016021	MYCTH_2144990	CC
GO:0006508	MYCTH_83595	BP
GO:0019722	MYCTH_65137	BP
GO:0016757	MYCTH_2138347	MF
GO:0006801	MYCTH_2308056	BP
GO:0005634	MYCTH_115909	CC
GO:0140658	MYCTH_115909	NA
GO:0016887	MYCTH_2313161	MF
GO:0006260	MYCTH_2313161	BP
GO:0005525	MYCTH_2306895	MF
GO:0003747	MYCTH_2306895	MF
GO:0005840	MYCTH_2306316	CC
GO:0033566	MYCTH_2311934	BP
GO:0006744	MYCTH_2307394	BP
GO:0055085	MYCTH_2311285	BP
GO:0008324	MYCTH_2311285	MF
GO:0048193	MYCTH_2301662	BP
GO:0005853	MYCTH_2309018	CC
GO:0006414	MYCTH_2309018	BP
GO:0006468	MYCTH_61755	BP
GO:0005975	MYCTH_2059579	BP
GO:0005975	MYCTH_104674	BP
GO:0006468	MYCTH_2306416	BP
GO:0006355	MYCTH_2294181	BP
GO:0005840	MYCTH_116020	CC
GO:0005975	MYCTH_2129052	BP
GO:0009073	MYCTH_2312913	BP
GO:0005840	MYCTH_2119125	CC
GO:0005524	MYCTH_2302775	MF
GO:0030170	MYCTH_2306437	MF
GO:0006352	MYCTH_2308761	BP
GO:0098789	MYCTH_16224	BP
GO:0019843	MYCTH_2311869	MF
GO:0000922	MYCTH_2310167	CC
GO:0006355	MYCTH_2121737	BP
GO:0005524	MYCTH_2298479	MF
GO:0055085	MYCTH_2080893	BP
GO:0022857	MYCTH_2090611	MF
GO:0006468	MYCTH_2300159	BP
GO:0016301	MYCTH_2145046	MF
GO:0042128	MYCTH_2299273	BP
GO:0030151	MYCTH_2299273	MF
GO:0006355	MYCTH_2306512	BP
GO:0006569	MYCTH_2308449	BP
GO:0006457	MYCTH_2301478	BP
GO:0050661	MYCTH_2306475	MF
GO:0005664	MYCTH_2071028	CC
GO:0005840	MYCTH_2308236	CC
GO:0004386	MYCTH_2309404	MF
GO:0016818	MYCTH_2309404	MF
GO:0022900	MYCTH_2306862	BP
GO:0006556	MYCTH_2313783	BP
GO:0005524	MYCTH_2313783	MF
GO:0016586	MYCTH_105669	CC
GO:0006749	MYCTH_2310587	BP
GO:0070096	MYCTH_2058204	BP
GO:0043488	MYCTH_2315190	BP
GO:0005524	MYCTH_2299178	MF
GO:0016887	MYCTH_2131445	MF
GO:0005975	MYCTH_2303016	BP
GO:0009298	MYCTH_2303016	BP
GO:0055085	MYCTH_2134354	BP
GO:0006508	MYCTH_114376	BP
GO:0051082	MYCTH_2299335	MF
GO:0016538	MYCTH_2310696	MF
GO:0006355	MYCTH_2305050	BP
GO:0008374	MYCTH_2294996	MF
GO:0005634	MYCTH_2306980	CC
GO:1901137	MYCTH_2313833	BP
GO:1901135	MYCTH_2313833	BP
GO:0016021	MYCTH_2298702	CC
GO:0015629	MYCTH_2297020	CC
GO:0005524	MYCTH_2083946	MF
GO:0140658	MYCTH_2299613	NA
GO:0008270	MYCTH_2299613	MF
GO:0005975	MYCTH_2130287	BP
GO:0055085	MYCTH_2306629	BP
GO:0007017	MYCTH_2306723	BP
GO:0006468	MYCTH_2089196	BP
GO:0006355	MYCTH_101394	BP
GO:0006412	MYCTH_2312809	BP
GO:0071562	MYCTH_2301159	BP
GO:0045277	MYCTH_2311966	CC
GO:0005524	MYCTH_2302997	MF
GO:0006468	MYCTH_2302997	BP
GO:0016887	MYCTH_2299077	MF
GO:0005739	MYCTH_2305747	CC
GO:0006887	MYCTH_2311673	BP
GO:0006468	MYCTH_2304075	BP
GO:0005840	MYCTH_2314529	CC
GO:0008180	MYCTH_2304313	CC
GO:0022857	MYCTH_2308506	MF
GO:0006508	MYCTH_2301054	BP
GO:0005737	MYCTH_2301760	CC
GO:0006198	MYCTH_2305328	BP
GO:0005840	MYCTH_2309142	CC
GO:0043130	MYCTH_2298290	MF
GO:0005524	MYCTH_92028	MF
GO:0016567	MYCTH_103867	BP
GO:0006281	MYCTH_2304039	BP
GO:0046540	MYCTH_2304495	CC
GO:0006099	MYCTH_2132657	BP
GO:0005840	MYCTH_2303040	CC
GO:0006355	MYCTH_2301302	BP
GO:0030150	MYCTH_2307110	BP
GO:0005524	MYCTH_2302476	MF
GO:0007018	MYCTH_2302476	BP
GO:0006302	MYCTH_2307929	BP
GO:0006468	MYCTH_2296197	BP
GO:0006529	MYCTH_2297133	BP
GO:0005524	MYCTH_2299521	MF
GO:0004819	MYCTH_2299521	MF
GO:0016491	MYCTH_2307803	MF
GO:0006355	MYCTH_107295	BP
GO:0005634	MYCTH_107295	CC
GO:0046961	MYCTH_2081891	MF
GO:0051536	MYCTH_2313065	MF
GO:0046961	MYCTH_2314502	MF
GO:0033177	MYCTH_2314502	CC
GO:0006979	MYCTH_2294840	BP
GO:0034599	MYCTH_2294840	BP
GO:0005544	MYCTH_2297808	MF
GO:0005975	MYCTH_2313137	BP
GO:0055085	MYCTH_2127034	BP
GO:0046488	MYCTH_2294543	BP
GO:0016887	MYCTH_2294543	MF
GO:0006396	MYCTH_2312762	BP
GO:0005524	MYCTH_2312762	MF
GO:0007093	MYCTH_2296876	BP
GO:0006468	MYCTH_2296876	BP
GO:0016705	MYCTH_2118655	MF
GO:0006890	MYCTH_2300478	BP
GO:0046961	MYCTH_86049	MF
GO:0005840	MYCTH_2295293	CC
GO:0046856	MYCTH_2297711	BP
GO:0005524	MYCTH_2299497	MF
GO:0006468	MYCTH_2133010	BP
GO:0008897	MYCTH_2310149	MF
GO:0006355	MYCTH_40012	BP
GO:0006979	MYCTH_80916	BP
GO:0006468	MYCTH_2294039	BP
GO:0070692	MYCTH_2303849	CC
GO:0006569	MYCTH_2304561	BP
GO:0051028	MYCTH_2296410	BP
GO:0006486	MYCTH_2309354	BP
GO:0006355	MYCTH_2296328	BP
GO:0061630	MYCTH_2306968	MF
GO:0003743	MYCTH_2314543	MF
GO:0005975	MYCTH_80312	BP
GO:0090305	MYCTH_2313617	BP
GO:0007264	MYCTH_2297322	BP
GO:0016973	MYCTH_2301474	BP
GO:0006508	MYCTH_2302321	BP
GO:0005840	MYCTH_2315209	CC
GO:0006457	MYCTH_2306385	BP
GO:0016887	MYCTH_2306385	MF
GO:0008124	MYCTH_2299056	MF
GO:0006357	MYCTH_2300809	BP
GO:0006351	MYCTH_2311492	BP
GO:0006355	MYCTH_2311492	BP
GO:0006086	MYCTH_2303832	BP
GO:0016857	MYCTH_2296974	MF
GO:0006098	MYCTH_2296974	BP
GO:0005509	MYCTH_2139585	MF
GO:0006334	MYCTH_70818	BP
GO:0006333	MYCTH_70818	BP
GO:0046975	MYCTH_2304904	MF
GO:0006355	MYCTH_2304904	BP
GO:0018024	MYCTH_2304904	MF
GO:0016747	MYCTH_2306947	MF
GO:0016021	MYCTH_2049780	CC
GO:0016779	MYCTH_2306158	MF
GO:0010468	MYCTH_97617	BP
GO:0006486	MYCTH_2310437	BP
GO:0006289	MYCTH_2106821	BP
GO:0015986	MYCTH_82981	BP
GO:0033177	MYCTH_82981	CC
GO:0005840	MYCTH_2314011	CC
GO:0005634	MYCTH_2299001	CC
GO:0006355	MYCTH_2118798	BP
GO:0006355	MYCTH_2298863	BP
GO:1990610	MYCTH_2085059	MF
GO:0015078	MYCTH_2297526	MF
GO:0016887	MYCTH_2299686	MF
GO:0030234	MYCTH_2298906	MF
GO:0051603	MYCTH_2296370	BP
GO:0009349	MYCTH_2076088	CC
GO:0016567	MYCTH_2297743	BP
GO:0017119	MYCTH_2309598	CC
GO:0004743	MYCTH_2067689	MF
GO:0005524	MYCTH_2296085	MF
GO:0006116	MYCTH_2304512	BP
GO:0004400	MYCTH_2310121	MF
GO:0030170	MYCTH_2310121	MF
GO:0008081	MYCTH_2294314	MF
GO:0016021	MYCTH_2311505	CC
GO:0007264	MYCTH_2312088	BP
GO:0006468	MYCTH_2298262	BP
GO:0005524	MYCTH_2138765	MF
GO:0008312	MYCTH_2311498	MF
GO:0005524	MYCTH_2297575	MF
GO:0006468	MYCTH_2297575	BP
GO:0034599	MYCTH_2050741	BP
GO:0006355	MYCTH_2110669	BP
GO:0008312	MYCTH_2309205	MF
GO:0046856	MYCTH_100519	BP
GO:0005737	MYCTH_2296109	CC
GO:0005524	MYCTH_2296109	MF
GO:0004540	MYCTH_2301780	MF
GO:0004521	MYCTH_2301780	MF
GO:0006887	MYCTH_2306297	BP
GO:0008757	MYCTH_2094032	MF
GO:0043161	MYCTH_2294048	BP
GO:0008324	MYCTH_2303819	MF
GO:0016021	MYCTH_2303819	CC
GO:0016887	MYCTH_64380	MF
GO:0070652	MYCTH_2309223	CC
GO:0008270	MYCTH_35909	MF
GO:0005664	MYCTH_2296792	CC
GO:0016810	MYCTH_2304239	MF
GO:0005324	MYCTH_2309003	MF
GO:0005737	MYCTH_2312489	CC
GO:0016192	MYCTH_2312489	BP
GO:0016575	MYCTH_84911	BP
GO:0004252	MYCTH_2301936	MF
GO:0015940	MYCTH_2299569	BP
GO:0055085	MYCTH_2118002	BP
GO:0006351	MYCTH_2074154	BP
GO:0005524	MYCTH_2313063	MF
GO:0005975	MYCTH_2294755	BP
GO:0019264	MYCTH_2307642	BP
GO:0005975	MYCTH_56237	BP
GO:0006355	MYCTH_98955	BP
GO:0009231	MYCTH_2305345	BP
GO:0016597	MYCTH_2312501	MF
GO:0005975	MYCTH_50820	BP
GO:0045333	MYCTH_2300663	BP
GO:0004427	MYCTH_2295040	MF
GO:0006396	MYCTH_2300298	BP
GO:0070476	MYCTH_2295512	BP
GO:0005840	MYCTH_62593	CC
GO:0030170	MYCTH_2294749	MF
GO:0030170	MYCTH_2080075	MF
GO:0016887	MYCTH_112686	MF
GO:0055085	MYCTH_2313141	BP
GO:0006486	MYCTH_2311469	BP
GO:0006355	MYCTH_82275	BP
GO:0032264	MYCTH_2296944	BP
GO:0019239	MYCTH_2296944	MF
GO:0006351	MYCTH_2305142	BP
GO:0055085	MYCTH_2128968	BP
GO:0005524	MYCTH_49355	MF
GO:0046416	MYCTH_39133	BP
GO:0007010	MYCTH_2298666	BP
GO:0007015	MYCTH_2298666	BP
GO:0005524	MYCTH_103122	MF
GO:0043666	MYCTH_2305972	BP
GO:0022857	MYCTH_2093040	MF
GO:0050262	MYCTH_2311889	MF
GO:0006470	MYCTH_92919	BP
GO:0008047	MYCTH_2138386	MF
GO:0005634	MYCTH_2297048	CC
GO:0043022	MYCTH_2304883	MF
GO:0050291	MYCTH_2308111	MF
GO:0006351	MYCTH_2120781	BP
GO:0006468	MYCTH_2065690	BP
GO:0005524	MYCTH_2065690	MF
GO:0005840	MYCTH_2297437	CC
GO:0006468	MYCTH_2301244	BP
GO:0005524	MYCTH_2307634	MF
GO:0055085	MYCTH_2295501	BP
GO:0055085	MYCTH_64869	BP
GO:0005840	MYCTH_2088473	CC
GO:0005975	MYCTH_2308667	BP
GO:0030126	MYCTH_2304758	CC
GO:0008236	MYCTH_2309026	MF
GO:0006351	MYCTH_2312447	BP
GO:0006457	MYCTH_2086391	BP
GO:0016887	MYCTH_2086391	MF
GO:0006887	MYCTH_2296379	BP
GO:0006465	MYCTH_2296854	BP
GO:0016705	MYCTH_2114617	MF
GO:0016887	MYCTH_2295767	MF
GO:0005777	MYCTH_2295767	CC
GO:0005778	MYCTH_2295767	CC
GO:0007264	MYCTH_2316706	BP
GO:0008270	MYCTH_2305811	MF
GO:0006352	MYCTH_2311297	BP
GO:0005524	MYCTH_2307898	MF
GO:0006468	MYCTH_2307898	BP
GO:0030026	MYCTH_2305861	BP
GO:0006511	MYCTH_2299037	BP
GO:0008448	MYCTH_2306786	MF
GO:0032012	MYCTH_2309368	BP
GO:0009058	MYCTH_2049934	BP
GO:0006351	MYCTH_2301920	BP
GO:0006355	MYCTH_2301920	BP
GO:0045116	MYCTH_2313559	BP
GO:0016747	MYCTH_2310192	MF
GO:0016779	MYCTH_2311300	MF
GO:0046488	MYCTH_2308809	BP
GO:0005681	MYCTH_2306148	CC
GO:0008897	MYCTH_2054613	MF
GO:0006355	MYCTH_85756	BP
GO:0030170	MYCTH_2299181	MF
GO:0004815	MYCTH_59106	MF
GO:0004812	MYCTH_59106	MF
GO:0032259	MYCTH_2307459	BP
GO:0005975	MYCTH_33936	BP
GO:0006508	MYCTH_2304617	BP
GO:0030042	MYCTH_2316635	BP
GO:0030983	MYCTH_2295777	MF
GO:0008270	MYCTH_2306185	MF
GO:0055085	MYCTH_2295716	BP
GO:0005524	MYCTH_2307897	MF
GO:0006468	MYCTH_2307897	BP
GO:0005524	MYCTH_2303559	MF
GO:0006468	MYCTH_2303559	BP
GO:0008234	MYCTH_2312400	MF
GO:0006355	MYCTH_2296201	BP
GO:0006351	MYCTH_2296201	BP
GO:0030170	MYCTH_2299183	MF
GO:0004141	MYCTH_2299183	MF
GO:0006468	MYCTH_2299470	BP
GO:0016579	MYCTH_2306355	BP
GO:2001256	MYCTH_2304920	BP
GO:0005524	MYCTH_2294478	MF
GO:0016459	MYCTH_2294478	CC
GO:0016192	MYCTH_2299254	BP
GO:0043130	MYCTH_2306377	MF
GO:0007015	MYCTH_2306377	BP
GO:0030170	MYCTH_2314321	MF
GO:0008483	MYCTH_2314321	MF
GO:0006355	MYCTH_2308945	BP
GO:0006351	MYCTH_2308945	BP
GO:0035226	MYCTH_2300124	MF
GO:0140658	MYCTH_2304143	NA
GO:0006355	MYCTH_2300175	BP
GO:0060261	MYCTH_2300175	BP
GO:1902600	MYCTH_2312181	BP
GO:0046961	MYCTH_2312181	MF
GO:0022857	MYCTH_2311263	MF
GO:0016021	MYCTH_2311263	CC
GO:0032981	MYCTH_2304985	BP
GO:0008270	MYCTH_2298434	MF
GO:0005634	MYCTH_2298434	CC
GO:0016052	MYCTH_103334	BP
GO:0006529	MYCTH_2302711	BP
GO:0006355	MYCTH_2037656	BP
GO:0005506	MYCTH_75334	MF
GO:0055085	MYCTH_2305642	BP
GO:0016887	MYCTH_2084256	MF
GO:0030163	MYCTH_2084256	BP
GO:0016021	MYCTH_2302105	CC
GO:0030411	MYCTH_2305635	MF
GO:0005840	MYCTH_2302064	CC
GO:0006412	MYCTH_2302064	BP
GO:0006418	MYCTH_2298226	BP
GO:0004832	MYCTH_2298226	MF
GO:0016020	MYCTH_2301732	CC
GO:0015696	MYCTH_2301732	BP
GO:0005737	MYCTH_2298984	CC
GO:0016491	MYCTH_2063133	MF
GO:0031625	MYCTH_2304940	MF
GO:0016887	MYCTH_2112991	MF
GO:0016705	MYCTH_2297938	MF
GO:0004823	MYCTH_2302133	MF
GO:0006418	MYCTH_2302133	BP
GO:0030071	MYCTH_2304760	BP
GO:0044571	MYCTH_2297084	BP
GO:0005840	MYCTH_2039818	CC
GO:0006508	MYCTH_2307231	BP
GO:0005524	MYCTH_2301027	MF
GO:0005524	MYCTH_2303023	MF
GO:0006468	MYCTH_2303023	BP
GO:1902600	MYCTH_2090577	BP
GO:0046961	MYCTH_2090577	MF
GO:0005840	MYCTH_2313379	CC
GO:0006378	MYCTH_2308652	BP
GO:0016567	MYCTH_2303730	BP
GO:0008308	MYCTH_2302705	MF
GO:0055085	MYCTH_2302705	BP
GO:0005840	MYCTH_2313790	CC
GO:0030036	MYCTH_2306612	BP
GO:0008654	MYCTH_2125560	BP
GO:0019901	MYCTH_2073265	MF
GO:0005669	MYCTH_2301537	CC
GO:0043130	MYCTH_2093728	MF
GO:0006260	MYCTH_2294663	BP
GO:0045039	MYCTH_2302174	BP
GO:0008610	MYCTH_112159	BP
GO:0051377	MYCTH_2303639	MF
GO:0007165	MYCTH_2306043	BP
GO:0009058	MYCTH_2293954	BP
GO:0006166	MYCTH_2305086	BP
GO:0050660	MYCTH_2305979	MF
GO:0005515	MYCTH_2299268	MF
GO:0016538	MYCTH_2295180	MF
GO:0050660	MYCTH_2304034	MF
GO:0140658	MYCTH_2307313	NA
GO:0046556	MYCTH_55982	MF
GO:0050291	MYCTH_2304458	MF
GO:0009113	MYCTH_2302511	BP
GO:0097027	MYCTH_2300744	MF
GO:0008610	MYCTH_109638	BP
GO:0046872	MYCTH_2138690	MF
GO:0006355	MYCTH_2299531	BP
GO:0006351	MYCTH_2299531	BP
GO:0016021	MYCTH_2294238	CC
GO:0006351	MYCTH_38704	BP
GO:0006355	MYCTH_2295596	BP
GO:0042773	MYCTH_2020422	BP
GO:0006048	MYCTH_2310909	BP
GO:0006468	MYCTH_2302277	BP
GO:0008353	MYCTH_2302277	MF
GO:0016021	MYCTH_2299371	CC
GO:0006487	MYCTH_2299371	BP
GO:0045277	MYCTH_2308806	CC
GO:0006355	MYCTH_2308290	BP
GO:0006351	MYCTH_2308290	BP
GO:0006457	MYCTH_2297371	BP
GO:0005840	MYCTH_2309008	CC
GO:0006888	MYCTH_2309166	BP
GO:0046559	MYCTH_96141	MF
GO:0006568	MYCTH_2303583	BP
GO:0016887	MYCTH_2312381	MF
GO:0140658	MYCTH_2304797	NA
GO:0016887	MYCTH_2304797	MF
GO:0007017	MYCTH_2294321	BP
GO:0016226	MYCTH_2302736	BP
GO:0006164	MYCTH_2296210	BP
GO:0006886	MYCTH_108501	BP
GO:0005975	MYCTH_2303089	BP
GO:0030289	MYCTH_2072958	CC
GO:0006351	MYCTH_2305186	BP
GO:0006139	MYCTH_2294003	BP
GO:0005840	MYCTH_2302271	CC
GO:0019856	MYCTH_2302752	BP
GO:0007031	MYCTH_2305054	BP
GO:0015165	MYCTH_2299773	MF
GO:0005688	MYCTH_2296291	CC
GO:0006979	MYCTH_2299739	BP
GO:0006281	MYCTH_2296042	BP
GO:0006310	MYCTH_2296042	BP
GO:0005524	MYCTH_2296042	MF
GO:0006355	MYCTH_2310995	BP
GO:0045944	MYCTH_2310995	BP
GO:0006542	MYCTH_2316346	BP
GO:0006807	MYCTH_2316346	BP
GO:0051287	MYCTH_2297460	MF
GO:0006520	MYCTH_2297460	BP
GO:0031011	MYCTH_2299068	CC
GO:0006355	MYCTH_2307931	BP
GO:0006355	MYCTH_2303692	BP
GO:0019290	MYCTH_2112226	BP
GO:0006367	MYCTH_2296262	BP
GO:0032259	MYCTH_2143314	BP
GO:0006508	MYCTH_2295923	BP
GO:0016021	MYCTH_2088965	CC
GO:0016272	MYCTH_2088965	CC
GO:0005524	MYCTH_89534	MF
GO:0007165	MYCTH_2300117	BP
GO:0016772	MYCTH_2300117	MF
GO:0016887	MYCTH_2312968	MF
GO:0006355	MYCTH_2301171	BP
GO:0005524	MYCTH_2113082	MF
GO:0006468	MYCTH_2113082	BP
GO:0006048	MYCTH_2312964	BP
GO:0016887	MYCTH_56717	MF
GO:0005737	MYCTH_2299590	CC
GO:0004170	MYCTH_2296069	MF
GO:0008324	MYCTH_2300793	MF
GO:0030170	MYCTH_2296965	MF
GO:0005840	MYCTH_2091689	CC
GO:0006221	MYCTH_2299207	BP
GO:0016491	MYCTH_2295190	MF
GO:0055085	MYCTH_2120748	BP
GO:0020037	MYCTH_110640	MF
GO:0004812	MYCTH_2133586	MF
GO:0004830	MYCTH_2133586	MF
GO:0008235	MYCTH_2310678	MF
GO:0006888	MYCTH_2308649	BP
GO:0005524	MYCTH_2077636	MF
GO:0006468	MYCTH_2077636	BP
GO:0140658	MYCTH_2125854	NA
GO:0005524	MYCTH_2298672	MF
GO:0005524	MYCTH_2297125	MF
GO:0005840	MYCTH_2297052	CC
GO:0006281	MYCTH_2299518	BP
GO:0005506	MYCTH_2111803	MF
GO:0005634	MYCTH_2309412	CC
GO:0070940	MYCTH_2309412	BP
GO:0006546	MYCTH_2313750	BP
GO:0016887	MYCTH_2089267	MF
GO:0061630	MYCTH_2310653	MF
GO:0005685	MYCTH_2299743	CC
GO:0035658	MYCTH_2300136	CC
GO:0006468	MYCTH_2308921	BP
GO:0004674	MYCTH_2308921	MF
GO:0006397	MYCTH_2308921	BP
GO:0007165	MYCTH_2311976	BP
GO:0005524	MYCTH_2311976	MF
GO:0016772	MYCTH_2311976	MF
GO:0016705	MYCTH_2049011	MF
GO:0007264	MYCTH_2313005	BP
GO:0008081	MYCTH_2295439	MF
GO:0017116	MYCTH_2119294	MF
GO:0015385	MYCTH_2304645	MF
GO:0015299	MYCTH_2304645	MF
GO:0043161	MYCTH_2310508	BP
GO:0006207	MYCTH_2140530	BP
GO:0016627	MYCTH_2140530	MF
GO:0005744	MYCTH_2307846	CC
GO:0055085	MYCTH_90641	BP
GO:0006571	MYCTH_2304552	BP
GO:0005524	MYCTH_2297559	MF
GO:0006725	MYCTH_2298196	BP
GO:0016702	MYCTH_2298196	MF
GO:0009712	MYCTH_2298196	BP
GO:0006355	MYCTH_67051	BP
GO:0005543	MYCTH_2298246	MF
GO:0030532	MYCTH_2305356	CC
GO:0009081	MYCTH_2302660	BP
GO:0006468	MYCTH_2311486	BP
GO:0016192	MYCTH_2312908	BP
GO:0006013	MYCTH_2295939	BP
GO:0005975	MYCTH_2295939	BP
GO:0009113	MYCTH_2303613	BP
GO:0006189	MYCTH_2303613	BP
GO:0046872	MYCTH_2303613	MF
GO:0005975	MYCTH_2303939	BP
GO:0007165	MYCTH_2313989	BP
GO:0008324	MYCTH_2296578	MF
GO:0008608	MYCTH_2144803	BP
GO:0005840	MYCTH_2300945	CC
GO:0030001	MYCTH_2295331	BP
GO:0030433	MYCTH_2311698	BP
GO:0016567	MYCTH_2311698	BP
GO:0006511	MYCTH_2311698	BP
GO:0032958	MYCTH_2310810	BP
GO:0016021	MYCTH_61507	CC
GO:0005758	MYCTH_2295729	CC
GO:0006506	MYCTH_2315009	BP
GO:0071704	MYCTH_74462	BP
GO:0016705	MYCTH_2312925	MF
GO:0070122	MYCTH_2300392	MF
GO:0005852	MYCTH_2300392	CC
GO:0055085	MYCTH_2303570	BP
GO:0016052	MYCTH_40869	BP
GO:0005506	MYCTH_2116457	MF
GO:0005524	MYCTH_2303821	MF
GO:0006289	MYCTH_2303821	BP
GO:0016021	MYCTH_2307257	CC
GO:0055085	MYCTH_2045737	BP
GO:0031428	MYCTH_2308306	CC
GO:0005773	MYCTH_2296960	CC
GO:0030148	MYCTH_2060757	BP
GO:0042147	MYCTH_2303134	BP
GO:0006355	MYCTH_2303828	BP
GO:0006465	MYCTH_2301391	BP
GO:0006355	MYCTH_2305522	BP
GO:0006351	MYCTH_2305522	BP
GO:0005524	MYCTH_89426	MF
GO:0006468	MYCTH_89426	BP
GO:0006071	MYCTH_40719	BP
GO:0005524	MYCTH_40719	MF
GO:0008312	MYCTH_2299988	MF
GO:0006468	MYCTH_2303567	BP
GO:0006914	MYCTH_2303567	BP
GO:0030488	MYCTH_2296376	BP
GO:0005524	MYCTH_2308172	MF
GO:0018024	MYCTH_2295845	MF
GO:0006351	MYCTH_2301670	BP
GO:0051382	MYCTH_2070850	BP
GO:0004520	MYCTH_74974	MF
GO:0004518	MYCTH_74974	MF
GO:0055085	MYCTH_2313184	BP
GO:0007264	MYCTH_2073197	BP
GO:0009097	MYCTH_2309088	BP
GO:0030170	MYCTH_2309088	MF
GO:0050504	MYCTH_2303166	MF
GO:0000922	MYCTH_2300990	CC
GO:0016740	MYCTH_2308548	MF
GO:0046912	MYCTH_2307131	MF
GO:0006468	MYCTH_2305067	BP
GO:0055085	MYCTH_2051606	BP
GO:0031931	MYCTH_2312561	CC
GO:0006355	MYCTH_2057132	BP
GO:0016788	MYCTH_2309474	MF
GO:0007017	MYCTH_2294264	BP
GO:0015693	MYCTH_2297975	BP
GO:0006281	MYCTH_2298234	BP
GO:0004519	MYCTH_2298234	MF
GO:0019752	MYCTH_2311001	BP
GO:0016043	MYCTH_2301261	BP
GO:0030036	MYCTH_2301261	BP
GO:0019901	MYCTH_2312674	MF
GO:0031011	MYCTH_84848	CC
GO:0016575	MYCTH_76403	BP
GO:0006511	MYCTH_2309306	BP
GO:0009058	MYCTH_2302666	BP
GO:0006646	MYCTH_2302666	BP
GO:0006749	MYCTH_2081249	BP
GO:0005524	MYCTH_2081249	MF
GO:0043022	MYCTH_2307651	MF
GO:0016021	MYCTH_54167	CC
GO:0016021	MYCTH_2312768	CC
GO:0030170	MYCTH_2311557	MF
GO:0006508	MYCTH_2065797	BP
GO:0005634	MYCTH_2138933	CC
GO:0005524	MYCTH_74764	MF
GO:0016301	MYCTH_2311072	MF
GO:0008986	MYCTH_2311072	MF
GO:0032543	MYCTH_2295769	BP
GO:0005978	MYCTH_2312374	BP
GO:0005975	MYCTH_2312374	BP
GO:0016192	MYCTH_2299965	BP
GO:0030060	MYCTH_2315052	MF
GO:0016615	MYCTH_2315052	MF
GO:0019752	MYCTH_2315052	BP
GO:0008233	MYCTH_2298342	MF
GO:0016255	MYCTH_2298342	BP
GO:0043399	MYCTH_2300905	MF
GO:0006783	MYCTH_2298996	BP
GO:0004812	MYCTH_2310667	MF
GO:0005524	MYCTH_2310667	MF
GO:0055085	MYCTH_52547	BP
GO:0008270	MYCTH_2066488	MF
GO:0006338	MYCTH_2307238	BP
GO:0003723	MYCTH_2307303	MF
GO:0006468	MYCTH_2307444	BP
GO:0017108	MYCTH_2301552	MF
GO:0001671	MYCTH_2307126	MF
GO:0006508	MYCTH_2121130	BP
GO:0016021	MYCTH_2312214	CC
GO:0007095	MYCTH_2309040	BP
GO:0006400	MYCTH_2294522	BP
GO:0008270	MYCTH_2298452	MF
GO:0005840	MYCTH_2086470	CC
GO:0055085	MYCTH_99814	BP
GO:0006749	MYCTH_2300064	BP
GO:0016787	MYCTH_2302953	MF
GO:0006364	MYCTH_2302881	BP
GO:0006083	MYCTH_2313014	BP
GO:0006260	MYCTH_2302249	BP
GO:0006284	MYCTH_2139555	BP
GO:0019773	MYCTH_2133968	CC
GO:0051603	MYCTH_2133968	BP
GO:0010133	MYCTH_2296305	BP
GO:0015031	MYCTH_2307601	BP
GO:0031505	MYCTH_2300252	BP
GO:0008324	MYCTH_2115983	MF
GO:0034477	MYCTH_14609	BP
GO:0048015	MYCTH_40109	BP
GO:0055085	MYCTH_2129215	BP
GO:0009085	MYCTH_2088454	BP
GO:0019464	MYCTH_2301499	BP
GO:0030170	MYCTH_2311433	MF
GO:0006139	MYCTH_2304497	BP
GO:0006418	MYCTH_2311378	BP
GO:0006415	MYCTH_2315322	BP
GO:1902600	MYCTH_2316642	BP
GO:0045261	MYCTH_2316642	CC
