GO	GENE	CLASS
GO:0003922	ANI_1_2002024	MF
GO:0006177	ANI_1_2002024	BP
GO:0003922	ANI_1_2002024	MF
GO:0006177	ANI_1_2002024	BP
GO:0003922	ANI_1_2002024	MF
GO:0005524	ANI_1_2002024	MF
GO:0005524	ANI_1_2002024	MF
GO:0016462	ANI_1_2002024	MF
GO:0009231	ANI_1_2004024	BP
GO:0008531	ANI_1_2004024	MF
GO:0016798	ANI_1_3344024	MF
GO:0016773	ANI_1_3344024	MF
GO:0005783	ANI_1_2010024	CC
GO:0006486	ANI_1_2010024	BP
GO:0016021	ANI_1_2010024	CC
GO:0055114	ANI_1_2012024	BP
GO:0016491	ANI_1_2012024	MF
GO:0006520	ANI_1_2012024	BP
GO:0019551	ANI_1_2012024	BP
GO:0004352	ANI_1_2012024	MF
GO:0019551	ANI_1_2012024	BP
GO:0004352	ANI_1_2012024	MF
GO:0055114	ANI_1_2012024	BP
GO:0005515	ANI_1_2014024	MF
GO:0003735	ANI_1_3346024	MF
GO:0006412	ANI_1_3346024	BP
GO:0005840	ANI_1_3346024	CC
GO:0005515	ANI_1_2018024	MF
GO:0070461	ANI_1_2022024	CC
GO:0005515	ANI_1_2024024	MF
GO:0000398	ANI_1_2024024	BP
GO:0006396	ANI_1_2024024	BP
GO:0000154	ANI_1_2026024	BP
GO:0000179	ANI_1_2026024	MF
GO:0008649	ANI_1_2026024	MF
GO:0000179	ANI_1_2026024	MF
GO:0006364	ANI_1_2026024	BP
GO:0000179	ANI_1_2026024	MF
GO:0000154	ANI_1_2026024	BP
GO:0008649	ANI_1_2026024	MF
GO:0003676	ANI_1_2030024	MF
GO:0003729	ANI_1_2030024	MF
GO:0022857	ANI_1_3350024	MF
GO:0055085	ANI_1_3350024	BP
GO:0022857	ANI_1_3350024	MF
GO:0016829	ANI_1_3352024	MF
GO:0005634	ANI_1_3356024	CC
GO:0006351	ANI_1_3356024	BP
GO:0003677	ANI_1_3356024	MF
GO:0008270	ANI_1_3356024	MF
GO:0000981	ANI_1_3356024	MF
GO:0042025	ANI_1_3356024	CC
GO:0008270	ANI_1_3356024	MF
GO:0006355	ANI_1_3356024	BP
GO:0006284	ANI_1_3358024	BP
GO:0006281	ANI_1_3358024	BP
GO:0004844	ANI_1_3358024	MF
GO:0016799	ANI_1_3358024	MF
GO:0006281	ANI_1_3358024	BP
GO:0003756	ANI_1_2048024	MF
GO:0045454	ANI_1_2048024	BP
GO:0022857	ANI_1_3360024	MF
GO:0016592	ANI_1_3362024	CC
GO:0003712	ANI_1_3362024	MF
GO:0006357	ANI_1_3362024	BP
GO:0006261	ANI_1_2054024	BP
GO:0003677	ANI_1_2054024	MF
GO:0008622	ANI_1_2054024	CC
GO:0006260	ANI_1_2054024	BP
GO:0003677	ANI_1_2054024	MF
GO:0005515	ANI_1_2056024	MF
GO:0008073	ANI_1_2060024	MF
GO:0008270	ANI_1_2062024	MF
GO:0006397	ANI_1_2062024	BP
GO:0016567	ANI_1_2062024	BP
GO:0061630	ANI_1_2062024	MF
GO:0008270	ANI_1_2062024	MF
GO:0003676	ANI_1_2062024	MF
GO:0003824	ANI_1_3366024	MF
GO:0008270	ANI_1_3366024	MF
GO:0016787	ANI_1_3366024	MF
GO:0003824	ANI_1_2066024	MF
GO:0000105	ANI_1_2066024	BP
GO:0000107	ANI_1_2066024	MF
GO:0016833	ANI_1_2066024	MF
GO:0000105	ANI_1_2066024	BP
GO:0000107	ANI_1_2066024	MF
GO:0016763	ANI_1_2066024	MF
GO:0000105	ANI_1_2066024	BP
GO:0016763	ANI_1_2066024	MF
GO:0000105	ANI_1_2066024	BP
GO:0005737	ANI_1_3368024	CC
GO:0006914	ANI_1_3368024	BP
GO:0008641	ANI_1_3368024	MF
GO:0008168	ANI_1_2068024	MF
GO:0001510	ANI_1_2068024	BP
GO:0008168	ANI_1_2068024	MF
GO:0032259	ANI_1_2068024	BP
GO:0006488	ANI_1_2076024	BP
GO:0016021	ANI_1_2076024	CC
GO:0003676	ANI_1_2074024	MF
GO:0005524	ANI_1_2074024	MF
GO:0016491	ANI_1_2078024	MF
GO:0055114	ANI_1_2078024	BP
GO:0005634	ANI_1_2080024	CC
GO:0006260	ANI_1_2080024	BP
GO:0003677	ANI_1_2080024	MF
GO:0003676	ANI_1_2080024	MF
GO:0006310	ANI_1_2080024	BP
GO:0005634	ANI_1_2080024	CC
GO:0003677	ANI_1_2080024	MF
GO:0006260	ANI_1_2080024	BP
GO:0006281	ANI_1_2080024	BP
GO:0005515	ANI_1_2082024	MF
GO:0008270	ANI_1_2082024	MF
GO:0016579	ANI_1_2082024	BP
GO:0004843	ANI_1_2082024	MF
GO:0016579	ANI_1_2082024	BP
GO:0036459	ANI_1_2082024	MF
GO:0036459	ANI_1_2082024	MF
GO:0006511	ANI_1_2082024	BP
GO:0005525	ANI_1_124	MF
GO:0003924	ANI_1_124	MF
GO:0005525	ANI_1_124	MF
GO:0005524	ANI_1_2124	MF
GO:0003676	ANI_1_6124	MF
GO:0005515	ANI_1_4124	MF
GO:0004674	ANI_1_4124	MF
GO:0016301	ANI_1_4124	MF
GO:0008270	ANI_1_1014124	MF
GO:0016787	ANI_1_1014124	MF
GO:0003824	ANI_1_1014124	MF
GO:0048478	ANI_1_1016124	BP
GO:0005634	ANI_1_1016124	CC
GO:0006974	ANI_1_1016124	BP
GO:0000076	ANI_1_1016124	BP
GO:0009231	ANI_1_1020124	BP
GO:0008703	ANI_1_1020124	MF
GO:0055114	ANI_1_1020124	BP
GO:0005643	ANI_1_20124	CC
GO:0017056	ANI_1_20124	MF
GO:0031966	ANI_1_22124	CC
GO:0006470	ANI_1_1022124	BP
GO:0004725	ANI_1_1022124	MF
GO:0005975	ANI_1_1024124	BP
GO:0016773	ANI_1_1024124	MF
GO:0055085	ANI_1_1026124	BP
GO:0016021	ANI_1_1026124	CC
GO:0030163	ANI_1_32124	BP
GO:0005737	ANI_1_32124	CC
GO:0016787	ANI_1_32124	MF
GO:0005524	ANI_1_32124	MF
GO:0006511	ANI_1_1028124	BP
GO:0016020	ANI_1_38124	CC
GO:0019867	ANI_1_40124	CC
GO:0005739	ANI_1_44124	CC
GO:0004408	ANI_1_44124	MF
GO:0004672	ANI_1_46124	MF
GO:0006468	ANI_1_46124	BP
GO:0005524	ANI_1_46124	MF
GO:0005096	ANI_1_48124	MF
GO:0043547	ANI_1_48124	BP
GO:0006486	ANI_1_50124	BP
GO:0009116	ANI_1_52124	BP
GO:0015140	ANI_1_54124	MF
GO:0071423	ANI_1_54124	BP
GO:0016021	ANI_1_54124	CC
GO:0055085	ANI_1_54124	BP
GO:0016021	ANI_1_54124	CC
GO:0016491	ANI_1_56124	MF
GO:0046872	ANI_1_58124	MF
GO:0005524	ANI_1_58124	MF
GO:0003824	ANI_1_58124	MF
GO:0005524	ANI_1_58124	MF
GO:0006099	ANI_1_58124	BP
GO:0005515	ANI_1_1030124	MF
GO:0003700	ANI_1_62124	MF
GO:0042025	ANI_1_62124	CC
GO:0043565	ANI_1_62124	MF
GO:0006355	ANI_1_62124	BP
GO:0003735	ANI_1_70124	MF
GO:0006412	ANI_1_70124	BP
GO:0005840	ANI_1_70124	CC
GO:0005515	ANI_1_74124	MF
GO:0051726	ANI_1_1036124	BP
GO:0006338	ANI_1_78124	BP
GO:0005634	ANI_1_78124	CC
GO:0016567	ANI_1_1038124	BP
GO:0004842	ANI_1_1038124	MF
GO:0003857	ANI_1_80124	MF
GO:0055114	ANI_1_80124	BP
GO:0006631	ANI_1_80124	BP
GO:0016491	ANI_1_80124	MF
GO:0003857	ANI_1_80124	MF
GO:0070403	ANI_1_80124	MF
GO:0055114	ANI_1_80124	BP
GO:0006631	ANI_1_80124	BP
GO:0003857	ANI_1_80124	MF
GO:0006631	ANI_1_80124	BP
GO:0055114	ANI_1_80124	BP
GO:0016491	ANI_1_80124	MF
GO:0055114	ANI_1_80124	BP
GO:0005515	ANI_1_1040124	MF
GO:0000439	ANI_1_86124	CC
GO:0006289	ANI_1_86124	BP
GO:0001671	ANI_1_86124	MF
GO:0047617	ANI_1_88124	MF
GO:0000398	ANI_1_90124	BP
GO:0005681	ANI_1_90124	CC
GO:0003677	ANI_1_94124	MF
GO:0016192	ANI_1_98124	BP
GO:0006886	ANI_1_98124	BP
GO:0015031	ANI_1_98124	BP
GO:0030122	ANI_1_98124	CC
GO:0072583	ANI_1_98124	BP
GO:0035615	ANI_1_98124	MF
GO:0016192	ANI_1_98124	BP
GO:0030117	ANI_1_98124	CC
GO:0006886	ANI_1_98124	BP
GO:0016192	ANI_1_98124	BP
GO:0006886	ANI_1_98124	BP
GO:0030117	ANI_1_98124	CC
GO:0016192	ANI_1_98124	BP
GO:0030131	ANI_1_98124	CC
GO:0006886	ANI_1_98124	BP
GO:0030170	ANI_1_1044124	MF
GO:0004799	ANI_1_102124	MF
GO:0006231	ANI_1_102124	BP
GO:0006231	ANI_1_102124	BP
GO:0004799	ANI_1_102124	MF
GO:0006400	ANI_1_1052124	BP
GO:0016763	ANI_1_1052124	MF
GO:0101030	ANI_1_1052124	BP
GO:0008479	ANI_1_1052124	MF
GO:0022857	ANI_1_1054124	MF
GO:0055085	ANI_1_1054124	BP
GO:0003676	ANI_1_112124	MF
GO:0046855	ANI_1_116124	BP
GO:0004100	ANI_1_120124	MF
GO:0006031	ANI_1_120124	BP
GO:0004100	ANI_1_120124	MF
GO:0004100	ANI_1_120124	MF
GO:0016758	ANI_1_120124	MF
GO:0008324	ANI_1_124124	MF
GO:0055085	ANI_1_124124	BP
GO:0006812	ANI_1_124124	BP
GO:0016021	ANI_1_124124	CC
GO:0004096	ANI_1_1062124	MF
GO:0055114	ANI_1_1062124	BP
GO:0020037	ANI_1_1062124	MF
GO:0055114	ANI_1_1062124	BP
GO:0020037	ANI_1_1062124	MF
GO:0004096	ANI_1_1062124	MF
GO:0006979	ANI_1_1062124	BP
GO:0055114	ANI_1_1062124	BP
GO:0020037	ANI_1_1062124	MF
GO:0020037	ANI_1_1062124	MF
GO:0004096	ANI_1_1062124	MF
GO:0005524	ANI_1_1064124	MF
GO:0005515	ANI_1_1066124	MF
GO:0035091	ANI_1_1066124	MF
GO:0000902	ANI_1_1066124	BP
GO:0000814	ANI_1_1068124	CC
GO:0043130	ANI_1_1068124	MF
GO:0032509	ANI_1_1068124	BP
GO:0032266	ANI_1_1068124	MF
GO:0043130	ANI_1_1068124	MF
GO:0005887	ANI_1_1074124	CC
GO:0007232	ANI_1_1074124	BP
GO:0005034	ANI_1_1074124	MF
GO:0000287	ANI_1_142124	MF
GO:0008897	ANI_1_142124	MF
GO:0006633	ANI_1_142124	BP
GO:0000287	ANI_1_142124	MF
GO:0008897	ANI_1_142124	MF
GO:0000105	ANI_1_144124	BP
GO:0004401	ANI_1_144124	MF
GO:0003824	ANI_1_144124	MF
GO:0003755	ANI_1_146124	MF
GO:0005524	ANI_1_152124	MF
GO:0033551	ANI_1_1080124	CC
GO:0005515	ANI_1_1080124	MF
GO:0006506	ANI_1_1082124	BP
GO:0005789	ANI_1_1082124	CC
GO:0051377	ANI_1_1082124	MF
GO:0003824	ANI_1_1082124	MF
GO:0006506	ANI_1_1082124	BP
GO:0051377	ANI_1_1082124	MF
GO:0016021	ANI_1_1082124	CC
GO:0008484	ANI_1_1082124	MF
GO:0016740	ANI_1_1082124	MF
GO:0006506	ANI_1_1082124	BP
GO:0005789	ANI_1_1082124	CC
GO:0005634	ANI_1_158124	CC
GO:0006351	ANI_1_158124	BP
GO:0003677	ANI_1_158124	MF
GO:0008270	ANI_1_158124	MF
GO:0000981	ANI_1_158124	MF
GO:0042025	ANI_1_158124	CC
GO:0008270	ANI_1_158124	MF
GO:0006355	ANI_1_158124	BP
GO:0003824	ANI_1_160124	MF
GO:0030170	ANI_1_160124	MF
GO:0019346	ANI_1_160124	BP
GO:0004121	ANI_1_160124	MF
GO:0071266	ANI_1_160124	BP
GO:0055114	ANI_1_1086124	BP
GO:0016491	ANI_1_1086124	MF
GO:0022857	ANI_1_166124	MF
GO:0022857	ANI_1_166124	MF
GO:0055085	ANI_1_166124	BP
GO:0016491	ANI_1_170124	MF
GO:0000463	ANI_1_174124	BP
GO:0003735	ANI_1_174124	MF
GO:0022625	ANI_1_174124	CC
GO:0071985	ANI_1_176124	BP
GO:0000814	ANI_1_176124	CC
GO:0003743	ANI_1_1094124	MF
GO:0006413	ANI_1_1094124	BP
GO:0031369	ANI_1_1094124	MF
GO:0005852	ANI_1_1094124	CC
GO:0003743	ANI_1_1094124	MF
GO:0003723	ANI_1_1094124	MF
GO:0006413	ANI_1_1094124	BP
GO:0031369	ANI_1_1094124	MF
GO:0005852	ANI_1_1094124	CC
GO:0005524	ANI_1_178124	MF
GO:0004672	ANI_1_178124	MF
GO:0006468	ANI_1_178124	BP
GO:0005524	ANI_1_178124	MF
GO:0004672	ANI_1_178124	MF
GO:0006468	ANI_1_178124	BP
GO:0005524	ANI_1_1096124	MF
GO:0016592	ANI_1_1100124	CC
GO:0005506	ANI_1_186124	MF
GO:0055114	ANI_1_186124	BP
GO:0020037	ANI_1_186124	MF
GO:0004497	ANI_1_186124	MF
GO:0005506	ANI_1_186124	MF
GO:0055114	ANI_1_186124	BP
GO:0020037	ANI_1_186124	MF
GO:0016705	ANI_1_186124	MF
GO:0016705	ANI_1_186124	MF
GO:0055114	ANI_1_186124	BP
GO:0005506	ANI_1_186124	MF
GO:0055114	ANI_1_186124	BP
GO:0020037	ANI_1_186124	MF
GO:0016712	ANI_1_186124	MF
GO:0006508	ANI_1_1102124	BP
GO:0008236	ANI_1_1102124	MF
GO:0030246	ANI_1_190124	MF
GO:0005975	ANI_1_190124	BP
GO:0016837	ANI_1_190124	MF
GO:0005975	ANI_1_190124	BP
GO:0030246	ANI_1_190124	MF
GO:0003824	ANI_1_190124	MF
GO:0005975	ANI_1_190124	BP
GO:0030246	ANI_1_190124	MF
GO:0016837	ANI_1_190124	MF
GO:0016810	ANI_1_1104124	MF
GO:0016787	ANI_1_1104124	MF
GO:0003824	ANI_1_192124	MF
GO:0004375	ANI_1_192124	MF
GO:0055114	ANI_1_192124	BP
GO:0006544	ANI_1_192124	BP
GO:0006546	ANI_1_192124	BP
GO:0004375	ANI_1_192124	MF
GO:0055114	ANI_1_192124	BP
GO:0022857	ANI_1_194124	MF
GO:0022857	ANI_1_194124	MF
GO:0055085	ANI_1_194124	BP
GO:0046872	ANI_1_1110124	MF
GO:0055114	ANI_1_202124	BP
GO:0016491	ANI_1_202124	MF
GO:0005515	ANI_1_202124	MF
GO:0016787	ANI_1_1114124	MF
GO:0016831	ANI_1_1114124	MF
GO:0005506	ANI_1_1116124	MF
GO:0055114	ANI_1_1116124	BP
GO:0020037	ANI_1_1116124	MF
GO:0016705	ANI_1_1116124	MF
GO:0016705	ANI_1_1116124	MF
GO:0055114	ANI_1_1116124	BP
GO:0016787	ANI_1_1118124	MF
GO:0005634	ANI_1_1120124	CC
GO:0006351	ANI_1_1120124	BP
GO:0003677	ANI_1_1120124	MF
GO:0008270	ANI_1_1120124	MF
GO:0000981	ANI_1_1120124	MF
GO:0042025	ANI_1_1120124	CC
GO:0008270	ANI_1_1120124	MF
GO:0006355	ANI_1_1120124	BP
GO:0016491	ANI_1_1126124	MF
GO:0003824	ANI_1_1132124	MF
GO:0022857	ANI_1_1134124	MF
GO:0055085	ANI_1_1134124	BP
GO:0016021	ANI_1_1134124	CC
GO:0022857	ANI_1_1134124	MF
GO:0022857	ANI_1_1134124	MF
GO:0055085	ANI_1_1134124	BP
GO:0016020	ANI_1_1134124	CC
GO:0006508	ANI_1_1136124	BP
GO:0008236	ANI_1_1136124	MF
GO:0004252	ANI_1_1136124	MF
GO:0006508	ANI_1_1136124	BP
GO:0008237	ANI_1_1140124	MF
GO:0022857	ANI_1_228124	MF
GO:0055085	ANI_1_228124	BP
GO:0055114	ANI_1_232124	BP
GO:0016491	ANI_1_232124	MF
GO:0055114	ANI_1_232124	BP
GO:0016491	ANI_1_232124	MF
GO:0016620	ANI_1_232124	MF
GO:0003824	ANI_1_236124	MF
GO:0004356	ANI_1_236124	MF
GO:0006807	ANI_1_236124	BP
GO:0000981	ANI_1_242124	MF
GO:0042025	ANI_1_242124	CC
GO:0008270	ANI_1_242124	MF
GO:0006355	ANI_1_242124	BP
GO:0004252	ANI_1_1150124	MF
GO:0006508	ANI_1_1150124	BP
GO:0006508	ANI_1_1150124	BP
GO:0008236	ANI_1_1150124	MF
GO:0022857	ANI_1_1154124	MF
GO:0016788	ANI_1_248124	MF
GO:0003676	ANI_1_254124	MF
GO:0003723	ANI_1_254124	MF
GO:0008168	ANI_1_256124	MF
GO:0006694	ANI_1_256124	BP
GO:0008168	ANI_1_256124	MF
GO:0022857	ANI_1_1156124	MF
GO:0055085	ANI_1_1156124	BP
GO:0016021	ANI_1_1156124	CC
GO:0022857	ANI_1_1156124	MF
GO:0022857	ANI_1_1156124	MF
GO:0055085	ANI_1_1156124	BP
GO:0016020	ANI_1_1156124	CC
GO:0004499	ANI_1_1164124	MF
GO:0055114	ANI_1_1164124	BP
GO:0050661	ANI_1_1164124	MF
GO:0050660	ANI_1_1164124	MF
GO:0005634	ANI_1_1166124	CC
GO:0006351	ANI_1_1166124	BP
GO:0003677	ANI_1_1166124	MF
GO:0008270	ANI_1_1166124	MF
GO:0022857	ANI_1_1168124	MF
GO:0055085	ANI_1_1168124	BP
GO:0022857	ANI_1_1168124	MF
GO:0008080	ANI_1_1170124	MF
GO:0022857	ANI_1_1172124	MF
GO:0055085	ANI_1_1172124	BP
GO:0016021	ANI_1_1172124	CC
GO:0022857	ANI_1_1172124	MF
GO:0055085	ANI_1_1174124	BP
GO:0015299	ANI_1_1174124	MF
GO:0006812	ANI_1_1174124	BP
GO:0016021	ANI_1_1174124	CC
GO:0003676	ANI_1_1178124	MF
GO:0005524	ANI_1_1178124	MF
GO:0055114	ANI_1_1180124	BP
GO:0051537	ANI_1_1180124	MF
GO:0051537	ANI_1_1180124	MF
GO:0005975	ANI_1_274124	BP
GO:0004553	ANI_1_274124	MF
GO:0005975	ANI_1_276124	BP
GO:0004553	ANI_1_276124	MF
GO:0003824	ANI_1_276124	MF
GO:0008716	ANI_1_1182124	MF
GO:0005524	ANI_1_1182124	MF
GO:0046872	ANI_1_1182124	MF
GO:0005524	ANI_1_1182124	MF
GO:0022857	ANI_1_284124	MF
GO:0055085	ANI_1_284124	BP
GO:0016020	ANI_1_284124	CC
GO:0005524	ANI_1_1186124	MF
GO:0007623	ANI_1_1186124	BP
GO:0003700	ANI_1_1186124	MF
GO:0006355	ANI_1_1186124	BP
GO:0008654	ANI_1_1188124	BP
GO:0004609	ANI_1_1188124	MF
GO:0016740	ANI_1_1190124	MF
GO:0003824	ANI_1_1190124	MF
GO:0031177	ANI_1_1190124	MF
GO:0055114	ANI_1_1194124	BP
GO:0016491	ANI_1_1194124	MF
GO:0000981	ANI_1_302124	MF
GO:0042025	ANI_1_302124	CC
GO:0008270	ANI_1_302124	MF
GO:0006355	ANI_1_302124	BP
GO:0005515	ANI_1_306124	MF
GO:0055085	ANI_1_308124	BP
GO:0016021	ANI_1_308124	CC
GO:0050660	ANI_1_1200124	MF
GO:0055114	ANI_1_1200124	BP
GO:0016491	ANI_1_1200124	MF
GO:0052689	ANI_1_1204124	MF
GO:0016787	ANI_1_1206124	MF
GO:0016810	ANI_1_1206124	MF
GO:0005509	ANI_1_324124	MF
GO:0006508	ANI_1_1212124	BP
GO:0004185	ANI_1_1212124	MF
GO:0055114	ANI_1_1214124	BP
GO:0016491	ANI_1_1214124	MF
GO:0016787	ANI_1_330124	MF
GO:0050525	ANI_1_330124	MF
GO:0005576	ANI_1_330124	CC
GO:0005992	ANI_1_1216124	BP
GO:0003824	ANI_1_1216124	MF
GO:0031965	ANI_1_1218124	CC
GO:0055088	ANI_1_1218124	BP
GO:0005635	ANI_1_1218124	CC
GO:0006998	ANI_1_1218124	BP
GO:0004672	ANI_1_342124	MF
GO:0006468	ANI_1_342124	BP
GO:0005524	ANI_1_342124	MF
GO:0004672	ANI_1_342124	MF
GO:0006468	ANI_1_342124	BP
GO:0005524	ANI_1_342124	MF
GO:0016787	ANI_1_344124	MF
GO:0016491	ANI_1_346124	MF
GO:0055114	ANI_1_346124	BP
GO:0016491	ANI_1_346124	MF
GO:0003824	ANI_1_346124	MF
GO:0020037	ANI_1_346124	MF
GO:0005525	ANI_1_348124	MF
GO:0005525	ANI_1_348124	MF
GO:0003924	ANI_1_348124	MF
GO:0000166	ANI_1_352124	MF
GO:0016021	ANI_1_352124	CC
GO:0071949	ANI_1_1224124	MF
GO:0010181	ANI_1_358124	MF
GO:0016787	ANI_1_362124	MF
GO:0008519	ANI_1_1228124	MF
GO:0072488	ANI_1_1228124	BP
GO:0016020	ANI_1_1228124	CC
GO:0008519	ANI_1_1228124	MF
GO:0016020	ANI_1_1228124	CC
GO:0072488	ANI_1_1228124	BP
GO:0008519	ANI_1_1228124	MF
GO:0015696	ANI_1_1228124	BP
GO:0016020	ANI_1_1228124	CC
GO:0015267	ANI_1_1236124	MF
GO:0055085	ANI_1_1236124	BP
GO:0016020	ANI_1_1236124	CC
GO:0020037	ANI_1_366124	MF
GO:0019825	ANI_1_366124	MF
GO:0055114	ANI_1_366124	BP
GO:0020037	ANI_1_366124	MF
GO:0071949	ANI_1_366124	MF
GO:0051409	ANI_1_366124	BP
GO:0008941	ANI_1_366124	MF
GO:0055114	ANI_1_366124	BP
GO:0016491	ANI_1_366124	MF
GO:0019825	ANI_1_366124	MF
GO:0020037	ANI_1_366124	MF
GO:0008236	ANI_1_368124	MF
GO:0004252	ANI_1_368124	MF
GO:0006508	ANI_1_368124	BP
GO:0006508	ANI_1_368124	BP
GO:0006508	ANI_1_368124	BP
GO:0008236	ANI_1_368124	MF
GO:0046983	ANI_1_372124	MF
GO:0022857	ANI_1_1242124	MF
GO:0055085	ANI_1_1242124	BP
GO:0016020	ANI_1_1242124	CC
GO:0016887	ANI_1_380124	MF
GO:0005524	ANI_1_380124	MF
GO:0055085	ANI_1_380124	BP
GO:0042626	ANI_1_380124	MF
GO:0005524	ANI_1_380124	MF
GO:0016021	ANI_1_380124	CC
GO:0016020	ANI_1_380124	CC
GO:0008270	ANI_1_1246124	MF
GO:0009086	ANI_1_1246124	BP
GO:0003871	ANI_1_1246124	MF
GO:0016787	ANI_1_1248124	MF
GO:0005975	ANI_1_1252124	BP
GO:0030248	ANI_1_1252124	MF
GO:0005576	ANI_1_1252124	CC
GO:0022857	ANI_1_390124	MF
GO:0055085	ANI_1_390124	BP
GO:0016020	ANI_1_390124	CC
GO:0022857	ANI_1_390124	MF
GO:0055085	ANI_1_390124	BP
GO:0016021	ANI_1_390124	CC
GO:0022857	ANI_1_390124	MF
GO:0022857	ANI_1_1256124	MF
GO:0055085	ANI_1_1256124	BP
GO:0016020	ANI_1_1256124	CC
GO:0022857	ANI_1_1256124	MF
GO:0055085	ANI_1_1256124	BP
GO:0016021	ANI_1_1256124	CC
GO:0022857	ANI_1_1256124	MF
GO:0016887	ANI_1_1258124	MF
GO:0005524	ANI_1_1258124	MF
GO:0000272	ANI_1_398124	BP
GO:0008810	ANI_1_398124	MF
GO:0004553	ANI_1_398124	MF
GO:0000981	ANI_1_1262124	MF
GO:0042025	ANI_1_1262124	CC
GO:0008270	ANI_1_1262124	MF
GO:0006355	ANI_1_1262124	BP
GO:0005634	ANI_1_1262124	CC
GO:0006351	ANI_1_1262124	BP
GO:0003677	ANI_1_1262124	MF
GO:0008270	ANI_1_1262124	MF
GO:0016787	ANI_1_1280124	MF
GO:0016810	ANI_1_1280124	MF
GO:0055114	ANI_1_408124	BP
GO:0016491	ANI_1_408124	MF
GO:0055114	ANI_1_408124	BP
GO:0016491	ANI_1_408124	MF
GO:0016620	ANI_1_408124	MF
GO:0022857	ANI_1_1282124	MF
GO:0055085	ANI_1_1282124	BP
GO:0016020	ANI_1_1282124	CC
GO:0022857	ANI_1_1282124	MF
GO:0022857	ANI_1_1282124	MF
GO:0055085	ANI_1_1282124	BP
GO:0016021	ANI_1_1282124	CC
GO:0055114	ANI_1_412124	BP
GO:0016491	ANI_1_412124	MF
GO:0022857	ANI_1_1286124	MF
GO:0022857	ANI_1_1286124	MF
GO:0055085	ANI_1_1286124	BP
GO:0003824	ANI_1_1288124	MF
GO:0016614	ANI_1_420124	MF
GO:0050660	ANI_1_420124	MF
GO:0055114	ANI_1_420124	BP
GO:0050660	ANI_1_420124	MF
GO:0055114	ANI_1_420124	BP
GO:0016614	ANI_1_420124	MF
GO:0055114	ANI_1_420124	BP
GO:0050660	ANI_1_1290124	MF
GO:0050660	ANI_1_1290124	MF
GO:0055114	ANI_1_1290124	BP
GO:0016491	ANI_1_1290124	MF
GO:0071949	ANI_1_1290124	MF
GO:0000160	ANI_1_1294124	BP
GO:0009584	ANI_1_1294124	BP
GO:0018298	ANI_1_1294124	BP
GO:0006355	ANI_1_1294124	BP
GO:0000155	ANI_1_1294124	MF
GO:0007165	ANI_1_1294124	BP
GO:0018298	ANI_1_1294124	BP
GO:0009584	ANI_1_1294124	BP
GO:0006355	ANI_1_1294124	BP
GO:0005515	ANI_1_1294124	MF
GO:0006355	ANI_1_1294124	BP
GO:0071786	ANI_1_1298124	BP
GO:0006396	ANI_1_1300124	BP
GO:0004525	ANI_1_1300124	MF
GO:0003676	ANI_1_1300124	MF
GO:0005524	ANI_1_1300124	MF
GO:0016891	ANI_1_1300124	MF
GO:0003700	ANI_1_432124	MF
GO:0006355	ANI_1_432124	BP
GO:0008080	ANI_1_436124	MF
GO:0006629	ANI_1_438124	BP
GO:0050660	ANI_1_1304124	MF
GO:0003824	ANI_1_1304124	MF
GO:0071949	ANI_1_1304124	MF
GO:0050660	ANI_1_1304124	MF
GO:0050660	ANI_1_1304124	MF
GO:0055114	ANI_1_1304124	BP
GO:0016491	ANI_1_1304124	MF
GO:0016020	ANI_1_444124	CC
GO:0022857	ANI_1_1306124	MF
GO:0055085	ANI_1_1306124	BP
GO:0022857	ANI_1_1306124	MF
GO:0000139	ANI_1_1308124	CC
GO:0016757	ANI_1_1308124	MF
GO:0006506	ANI_1_1308124	BP
GO:0005506	ANI_1_1310124	MF
GO:0055114	ANI_1_1310124	BP
GO:0020037	ANI_1_1310124	MF
GO:0016705	ANI_1_1310124	MF
GO:0016705	ANI_1_1310124	MF
GO:0055114	ANI_1_1310124	BP
GO:0072686	ANI_1_454124	CC
GO:0042729	ANI_1_454124	CC
GO:0008608	ANI_1_454124	BP
GO:0031011	ANI_1_456124	CC
GO:0006338	ANI_1_456124	BP
GO:0003676	ANI_1_464124	MF
GO:0005524	ANI_1_464124	MF
GO:0005515	ANI_1_1318124	MF
GO:0050660	ANI_1_1322124	MF
GO:0055114	ANI_1_1322124	BP
GO:0016627	ANI_1_1322124	MF
GO:0016627	ANI_1_1322124	MF
GO:0055114	ANI_1_1322124	BP
GO:0050660	ANI_1_1322124	MF
GO:0016627	ANI_1_1322124	MF
GO:0055114	ANI_1_1322124	BP
GO:0055114	ANI_1_1322124	BP
GO:0016627	ANI_1_1322124	MF
GO:0006508	ANI_1_1324124	BP
GO:0004190	ANI_1_1324124	MF
GO:0009082	ANI_1_478124	BP
GO:0004160	ANI_1_478124	MF
GO:0003824	ANI_1_478124	MF
GO:0016021	ANI_1_1328124	CC
GO:0005524	ANI_1_1328124	MF
GO:0055085	ANI_1_1328124	BP
GO:0042626	ANI_1_1328124	MF
GO:0005524	ANI_1_1328124	MF
GO:0016021	ANI_1_1328124	CC
GO:0016887	ANI_1_1328124	MF
GO:0005524	ANI_1_1328124	MF
GO:0046416	ANI_1_484124	BP
GO:0071949	ANI_1_484124	MF
GO:0003884	ANI_1_484124	MF
