GO	GENE	CLASS
GO:0055114	TRIREDRAFT_66453	BP
GO:0020037	TRIREDRAFT_66453	MF
GO:0016705	TRIREDRAFT_66453	MF
GO:0004497	TRIREDRAFT_66453	MF
GO:0016705	TRIREDRAFT_66453	MF
GO:0055114	TRIREDRAFT_66453	BP
GO:0016657	TRIREDRAFT_123149	MF
GO:0034599	TRIREDRAFT_123149	BP
GO:0016491	TRIREDRAFT_123149	MF
GO:0050825	TRIREDRAFT_110056	MF
GO:0016491	TRIREDRAFT_80425	MF
GO:0055114	TRIREDRAFT_80425	BP
GO:0016757	TRIREDRAFT_72012	MF
GO:0055085	TRIREDRAFT_123152	BP
GO:0008324	TRIREDRAFT_123152	MF
GO:0006812	TRIREDRAFT_123152	BP
GO:0016021	TRIREDRAFT_123152	CC
GO:0055085	TRIREDRAFT_80432	BP
GO:0005524	TRIREDRAFT_80432	MF
GO:0016021	TRIREDRAFT_80432	CC
GO:0042626	TRIREDRAFT_80432	MF
GO:0005524	TRIREDRAFT_80432	MF
GO:0016887	TRIREDRAFT_80432	MF
GO:0055085	TRIREDRAFT_80432	BP
GO:0005524	TRIREDRAFT_80432	MF
GO:0042626	TRIREDRAFT_80432	MF
GO:0005524	TRIREDRAFT_80432	MF
GO:0016021	TRIREDRAFT_80432	CC
GO:0031201	TRIREDRAFT_123158	CC
GO:0006886	TRIREDRAFT_123158	BP
GO:0005484	TRIREDRAFT_123158	MF
GO:0006886	TRIREDRAFT_123158	BP
GO:0016020	TRIREDRAFT_123158	CC
GO:0016192	TRIREDRAFT_123158	BP
GO:0016020	TRIREDRAFT_123158	CC
GO:0000340	TRIREDRAFT_66165	MF
GO:0003729	TRIREDRAFT_66165	MF
GO:0008080	TRIREDRAFT_110079	MF
GO:0032012	TRIREDRAFT_66484	BP
GO:0005086	TRIREDRAFT_66484	MF
GO:0005086	TRIREDRAFT_66484	MF
GO:0032012	TRIREDRAFT_66484	BP
GO:0003887	TRIREDRAFT_66394	MF
GO:0003677	TRIREDRAFT_66394	MF
GO:0003677	TRIREDRAFT_66394	MF
GO:0034061	TRIREDRAFT_66394	MF
GO:0006281	TRIREDRAFT_66394	BP
GO:0003677	TRIREDRAFT_66394	MF
GO:0016779	TRIREDRAFT_66394	MF
GO:0005515	TRIREDRAFT_50707	MF
GO:1904668	TRIREDRAFT_50707	BP
GO:0097027	TRIREDRAFT_50707	MF
GO:0010997	TRIREDRAFT_50707	MF
GO:0006890	TRIREDRAFT_80475	BP
GO:0005515	TRIREDRAFT_123173	MF
GO:0006412	TRIREDRAFT_123176	BP
GO:0005840	TRIREDRAFT_123176	CC
GO:0003735	TRIREDRAFT_123176	MF
GO:0007165	TRIREDRAFT_66480	BP
GO:0016020	TRIREDRAFT_66480	CC
GO:0005525	TRIREDRAFT_66480	MF
GO:0005525	TRIREDRAFT_66480	MF
GO:0003924	TRIREDRAFT_66480	MF
GO:0005525	TRIREDRAFT_66480	MF
GO:0005634	TRIREDRAFT_80498	CC
GO:0006334	TRIREDRAFT_80498	BP
GO:0005524	TRIREDRAFT_80499	MF
GO:0004017	TRIREDRAFT_80499	MF
GO:0005524	TRIREDRAFT_123185	MF
GO:0016459	TRIREDRAFT_123185	CC
GO:0003774	TRIREDRAFT_123185	MF
GO:0005524	TRIREDRAFT_123185	MF
GO:0003774	TRIREDRAFT_123185	MF
GO:0051015	TRIREDRAFT_123185	MF
GO:0005515	TRIREDRAFT_123185	MF
GO:0016459	TRIREDRAFT_123185	CC
GO:0005524	TRIREDRAFT_123185	MF
GO:0003774	TRIREDRAFT_123185	MF
GO:0000818	TRIREDRAFT_5058	CC
GO:0046872	TRIREDRAFT_5063	MF
GO:0006351	TRIREDRAFT_5064	BP
GO:0016021	TRIREDRAFT_5066	CC
GO:0006465	TRIREDRAFT_5066	BP
GO:0005787	TRIREDRAFT_5066	CC
GO:0008080	TRIREDRAFT_5088	MF
GO:0006807	TRIREDRAFT_5091	BP
GO:0000350	TRIREDRAFT_5095	BP
GO:0030170	TRIREDRAFT_5107	MF
GO:0009310	TRIREDRAFT_5107	BP
GO:0008660	TRIREDRAFT_5107	MF
GO:0016491	TRIREDRAFT_5112	MF
GO:0005507	TRIREDRAFT_5119	MF
GO:0005507	TRIREDRAFT_5119	MF
GO:0016491	TRIREDRAFT_5119	MF
GO:0055114	TRIREDRAFT_5119	BP
GO:0055114	TRIREDRAFT_5119	BP
GO:0005524	TRIREDRAFT_5127	MF
GO:0006468	TRIREDRAFT_5127	BP
GO:0004672	TRIREDRAFT_5127	MF
GO:0022857	TRIREDRAFT_27770	MF
GO:0016021	TRIREDRAFT_27770	CC
GO:0010255	TRIREDRAFT_27770	BP
GO:0051594	TRIREDRAFT_27770	BP
GO:0055085	TRIREDRAFT_27770	BP
GO:0022857	TRIREDRAFT_27770	MF
GO:0016021	TRIREDRAFT_27770	CC
GO:0055085	TRIREDRAFT_27770	BP
GO:0022857	TRIREDRAFT_27770	MF
GO:0016020	TRIREDRAFT_27770	CC
GO:0022857	TRIREDRAFT_28036	MF
GO:0055085	TRIREDRAFT_28036	BP
GO:0022857	TRIREDRAFT_28036	MF
GO:0055085	TRIREDRAFT_37366	BP
GO:0022857	TRIREDRAFT_37366	MF
GO:0022857	TRIREDRAFT_37366	MF
GO:0005524	TRIREDRAFT_66521	MF
GO:0006468	TRIREDRAFT_66521	BP
GO:0004672	TRIREDRAFT_66521	MF
GO:0005524	TRIREDRAFT_66550	MF
GO:0006468	TRIREDRAFT_66550	BP
GO:0004672	TRIREDRAFT_66550	MF
GO:0006468	TRIREDRAFT_66550	BP
GO:0004672	TRIREDRAFT_66550	MF
GO:0005515	TRIREDRAFT_80515	MF
GO:0005515	TRIREDRAFT_110131	MF
GO:0005515	TRIREDRAFT_123196	MF
GO:0051536	TRIREDRAFT_123198	MF
GO:0009055	TRIREDRAFT_123198	MF
GO:0009055	TRIREDRAFT_123198	MF
GO:0051536	TRIREDRAFT_123198	MF
GO:0051537	TRIREDRAFT_123198	MF
GO:0051536	TRIREDRAFT_123198	MF
GO:0016491	TRIREDRAFT_123198	MF
GO:0055114	TRIREDRAFT_123198	BP
GO:0006099	TRIREDRAFT_123198	BP
GO:0016758	TRIREDRAFT_66814	MF
GO:0005789	TRIREDRAFT_66814	CC
GO:0042281	TRIREDRAFT_66814	MF
GO:0006488	TRIREDRAFT_66814	BP
GO:0005783	TRIREDRAFT_66814	CC
GO:0006355	TRIREDRAFT_110152	BP
GO:0003700	TRIREDRAFT_110152	MF
GO:0009058	TRIREDRAFT_123204	BP
GO:0016788	TRIREDRAFT_123204	MF
GO:0016787	TRIREDRAFT_66647	MF
GO:0005515	TRIREDRAFT_80528	MF
GO:0051287	TRIREDRAFT_110170	MF
GO:0055114	TRIREDRAFT_110170	BP
GO:0016616	TRIREDRAFT_110170	MF
GO:0051287	TRIREDRAFT_110170	MF
GO:0055114	TRIREDRAFT_110170	BP
GO:0016972	TRIREDRAFT_50786	MF
GO:0055114	TRIREDRAFT_50786	BP
GO:0016971	TRIREDRAFT_50786	MF
GO:0005839	TRIREDRAFT_66707	CC
GO:0004298	TRIREDRAFT_66707	MF
GO:0043161	TRIREDRAFT_66707	BP
GO:0005839	TRIREDRAFT_66707	CC
GO:0051603	TRIREDRAFT_66707	BP
GO:0004298	TRIREDRAFT_66707	MF
GO:0005839	TRIREDRAFT_66707	CC
GO:0051603	TRIREDRAFT_66707	BP
GO:0000079	TRIREDRAFT_66719	BP
GO:0019901	TRIREDRAFT_66719	MF
GO:0005525	TRIREDRAFT_80553	MF
GO:0016829	TRIREDRAFT_123223	MF
GO:0006520	TRIREDRAFT_123223	BP
GO:0003824	TRIREDRAFT_123223	MF
GO:0005991	TRIREDRAFT_123226	BP
GO:0004555	TRIREDRAFT_123226	MF
GO:0003824	TRIREDRAFT_123226	MF
GO:0006508	TRIREDRAFT_66608	BP
GO:0008236	TRIREDRAFT_66608	MF
GO:0006508	TRIREDRAFT_66608	BP
GO:0055085	TRIREDRAFT_66819	BP
GO:0016020	TRIREDRAFT_66819	CC
GO:0055085	TRIREDRAFT_66819	BP
GO:0016021	TRIREDRAFT_66819	CC
GO:0006865	TRIREDRAFT_66819	BP
GO:0055085	TRIREDRAFT_66611	BP
GO:0016021	TRIREDRAFT_66611	CC
GO:0006865	TRIREDRAFT_66611	BP
GO:0055085	TRIREDRAFT_66611	BP
GO:0016020	TRIREDRAFT_66611	CC
GO:0008233	TRIREDRAFT_110220	MF
GO:0006508	TRIREDRAFT_110220	BP
GO:0055085	TRIREDRAFT_123241	BP
GO:0015267	TRIREDRAFT_123241	MF
GO:0016020	TRIREDRAFT_123241	CC
GO:0050023	TRIREDRAFT_66662	MF
GO:0016052	TRIREDRAFT_66662	BP
GO:0009063	TRIREDRAFT_66662	BP
GO:0006508	TRIREDRAFT_123244	BP
GO:0004252	TRIREDRAFT_123244	MF
GO:0008236	TRIREDRAFT_123244	MF
GO:0006508	TRIREDRAFT_123244	BP
GO:0072546	TRIREDRAFT_80605	CC
GO:0005515	TRIREDRAFT_80605	MF
GO:0016977	TRIREDRAFT_66789	MF
GO:0016491	TRIREDRAFT_110265	MF
GO:0055114	TRIREDRAFT_110265	BP
GO:0005515	TRIREDRAFT_66758	MF
GO:0016846	TRIREDRAFT_66696	MF
GO:0019239	TRIREDRAFT_66689	MF
GO:0051537	TRIREDRAFT_66563	MF
GO:0055114	TRIREDRAFT_66563	BP
GO:0051537	TRIREDRAFT_66563	MF
GO:0006355	TRIREDRAFT_66606	BP
GO:0008270	TRIREDRAFT_66606	MF
GO:0042025	TRIREDRAFT_66606	CC
GO:0000981	TRIREDRAFT_66606	MF
GO:0008270	TRIREDRAFT_66606	MF
GO:0006355	TRIREDRAFT_66606	BP
GO:0042025	TRIREDRAFT_66606	CC
GO:0000981	TRIREDRAFT_66606	MF
GO:0055114	TRIREDRAFT_66827	BP
GO:0016491	TRIREDRAFT_66827	MF
GO:0008270	TRIREDRAFT_66827	MF
GO:0016491	TRIREDRAFT_66827	MF
GO:0055114	TRIREDRAFT_66827	BP
GO:0003824	TRIREDRAFT_66541	MF
GO:0004451	TRIREDRAFT_66541	MF
GO:0019752	TRIREDRAFT_66541	BP
GO:0004356	TRIREDRAFT_80627	MF
GO:0006807	TRIREDRAFT_80627	BP
GO:0016787	TRIREDRAFT_80627	MF
GO:0003824	TRIREDRAFT_80627	MF
GO:0006412	TRIREDRAFT_110295	BP
GO:0005840	TRIREDRAFT_110295	CC
GO:0003735	TRIREDRAFT_110295	MF
GO:0005576	TRIREDRAFT_72072	CC
GO:0016787	TRIREDRAFT_72072	MF
GO:0030600	TRIREDRAFT_72072	MF
GO:0055085	TRIREDRAFT_66854	BP
GO:0022857	TRIREDRAFT_66854	MF
GO:0006807	TRIREDRAFT_66766	BP
GO:0008484	TRIREDRAFT_123279	MF
GO:0003824	TRIREDRAFT_123279	MF
GO:0055114	TRIREDRAFT_66598	BP
GO:0016491	TRIREDRAFT_66598	MF
GO:0016491	TRIREDRAFT_66544	MF
GO:0055114	TRIREDRAFT_66544	BP
GO:0051287	TRIREDRAFT_66544	MF
GO:0050661	TRIREDRAFT_66544	MF
GO:0055114	TRIREDRAFT_66544	BP
GO:0003993	TRIREDRAFT_66616	MF
GO:0046872	TRIREDRAFT_66616	MF
GO:0003993	TRIREDRAFT_66616	MF
GO:0016787	TRIREDRAFT_66616	MF
GO:0016491	TRIREDRAFT_66510	MF
GO:0004181	TRIREDRAFT_72086	MF
GO:0016787	TRIREDRAFT_72086	MF
GO:0033961	TRIREDRAFT_66859	MF
GO:0003824	TRIREDRAFT_66859	MF
GO:0050660	TRIREDRAFT_66795	MF
GO:0016614	TRIREDRAFT_66795	MF
GO:0055114	TRIREDRAFT_66795	BP
GO:0016614	TRIREDRAFT_66795	MF
GO:0055114	TRIREDRAFT_66795	BP
GO:0050660	TRIREDRAFT_66795	MF
GO:0055114	TRIREDRAFT_66795	BP
GO:0071949	TRIREDRAFT_66726	MF
GO:0050660	TRIREDRAFT_66726	MF
GO:0016491	TRIREDRAFT_66726	MF
GO:0055114	TRIREDRAFT_66726	BP
GO:0050660	TRIREDRAFT_66726	MF
GO:0003824	TRIREDRAFT_66844	MF
GO:0006506	TRIREDRAFT_66844	BP
GO:0016772	TRIREDRAFT_66844	MF
GO:0006506	TRIREDRAFT_66844	BP
GO:0051377	TRIREDRAFT_66844	MF
GO:0005634	TRIREDRAFT_66828	CC
GO:0008270	TRIREDRAFT_66828	MF
GO:0003677	TRIREDRAFT_66828	MF
GO:0006351	TRIREDRAFT_66828	BP
GO:0006355	TRIREDRAFT_66828	BP
GO:0008270	TRIREDRAFT_66828	MF
GO:0042025	TRIREDRAFT_66828	CC
GO:0000981	TRIREDRAFT_66828	MF
GO:0008270	TRIREDRAFT_66828	MF
GO:0006355	TRIREDRAFT_66828	BP
GO:0042025	TRIREDRAFT_66828	CC
GO:0000981	TRIREDRAFT_66828	MF
GO:0003824	TRIREDRAFT_66702	MF
GO:0071467	TRIREDRAFT_80523	BP
GO:0006414	TRIREDRAFT_123202	BP
GO:0005840	TRIREDRAFT_123202	CC
GO:0003735	TRIREDRAFT_123202	MF
GO:0016020	TRIREDRAFT_66695	CC
GO:0016020	TRIREDRAFT_110158	CC
GO:0004013	TRIREDRAFT_110171	MF
GO:0005515	TRIREDRAFT_80538	MF
GO:0070122	TRIREDRAFT_80538	MF
GO:0008237	TRIREDRAFT_80538	MF
GO:0005737	TRIREDRAFT_80538	CC
GO:0005852	TRIREDRAFT_80538	CC
GO:0003743	TRIREDRAFT_80538	MF
GO:0005887	TRIREDRAFT_123213	CC
GO:0005034	TRIREDRAFT_123213	MF
GO:0007232	TRIREDRAFT_123213	BP
GO:0016491	TRIREDRAFT_50793	MF
GO:0006351	TRIREDRAFT_123220	BP
GO:0003899	TRIREDRAFT_123220	MF
GO:0003677	TRIREDRAFT_123220	MF
GO:0006351	TRIREDRAFT_123220	BP
GO:0003899	TRIREDRAFT_123220	MF
GO:0032549	TRIREDRAFT_123220	MF
GO:0003899	TRIREDRAFT_123220	MF
GO:0006351	TRIREDRAFT_123220	BP
GO:0003677	TRIREDRAFT_123220	MF
GO:0003899	TRIREDRAFT_123220	MF
GO:0005634	TRIREDRAFT_123220	CC
GO:0006351	TRIREDRAFT_123220	BP
GO:0003899	TRIREDRAFT_123220	MF
GO:0016020	TRIREDRAFT_66687	CC
GO:0006487	TRIREDRAFT_66687	BP
GO:0003830	TRIREDRAFT_66687	MF
GO:0016192	TRIREDRAFT_123228	BP
GO:0071439	TRIREDRAFT_123228	CC
GO:0032051	TRIREDRAFT_123228	MF
GO:0006886	TRIREDRAFT_123228	BP
GO:0016192	TRIREDRAFT_123228	BP
GO:0005515	TRIREDRAFT_123228	MF
GO:0030132	TRIREDRAFT_123228	CC
GO:0005198	TRIREDRAFT_123228	MF
GO:0006886	TRIREDRAFT_123228	BP
GO:0030130	TRIREDRAFT_123228	CC
GO:0016192	TRIREDRAFT_123228	BP
GO:0000272	TRIREDRAFT_123232	BP
GO:0008810	TRIREDRAFT_123232	MF
GO:0004553	TRIREDRAFT_123232	MF
GO:0006508	TRIREDRAFT_123234	BP
GO:0004252	TRIREDRAFT_123234	MF
GO:0008236	TRIREDRAFT_123234	MF
GO:0006508	TRIREDRAFT_123234	BP
GO:0003824	TRIREDRAFT_123238	MF
GO:0033961	TRIREDRAFT_123238	MF
GO:0005524	TRIREDRAFT_66551	MF
GO:0003824	TRIREDRAFT_66592	MF
GO:0010181	TRIREDRAFT_110225	MF
GO:0009058	TRIREDRAFT_66517	BP
GO:0016747	TRIREDRAFT_66517	MF
GO:0006355	TRIREDRAFT_72057	BP
GO:0008270	TRIREDRAFT_72057	MF
GO:0042025	TRIREDRAFT_72057	CC
GO:0000981	TRIREDRAFT_72057	MF
GO:0008270	TRIREDRAFT_72057	MF
GO:0006355	TRIREDRAFT_72057	BP
GO:0042025	TRIREDRAFT_72057	CC
GO:0000981	TRIREDRAFT_72057	MF
GO:0005634	TRIREDRAFT_72057	CC
GO:0008270	TRIREDRAFT_72057	MF
GO:0003677	TRIREDRAFT_72057	MF
GO:0006351	TRIREDRAFT_72057	BP
GO:0018279	TRIREDRAFT_80584	BP
GO:0005789	TRIREDRAFT_80584	CC
GO:0005515	TRIREDRAFT_80586	MF
GO:0003847	TRIREDRAFT_66604	MF
GO:0016042	TRIREDRAFT_66604	BP
GO:0003847	TRIREDRAFT_66604	MF
GO:0055085	TRIREDRAFT_80597	BP
GO:0022857	TRIREDRAFT_80597	MF
GO:0016021	TRIREDRAFT_80597	CC
GO:0020037	TRIREDRAFT_123251	MF
GO:0016491	TRIREDRAFT_123251	MF
GO:0055114	TRIREDRAFT_123251	BP
GO:0019825	TRIREDRAFT_123251	MF
GO:0020037	TRIREDRAFT_123251	MF
GO:0071949	TRIREDRAFT_123251	MF
GO:0051409	TRIREDRAFT_123251	BP
GO:0055114	TRIREDRAFT_123251	BP
GO:0020037	TRIREDRAFT_123251	MF
GO:0008941	TRIREDRAFT_123251	MF
GO:0019825	TRIREDRAFT_123251	MF
GO:0016491	TRIREDRAFT_80607	MF
GO:0009166	TRIREDRAFT_123255	BP
GO:0016787	TRIREDRAFT_123255	MF
GO:0005515	TRIREDRAFT_123256	MF
GO:0004553	TRIREDRAFT_66832	MF
GO:0005975	TRIREDRAFT_66832	BP
GO:0007264	TRIREDRAFT_123258	BP
GO:0005525	TRIREDRAFT_123258	MF
GO:0005525	TRIREDRAFT_123258	MF
GO:0003924	TRIREDRAFT_123258	MF
GO:0005525	TRIREDRAFT_123258	MF
GO:0016491	TRIREDRAFT_110262	MF
GO:0055114	TRIREDRAFT_110262	BP
GO:0006508	TRIREDRAFT_110267	BP
GO:0004252	TRIREDRAFT_110267	MF
GO:0008236	TRIREDRAFT_110267	MF
GO:0006508	TRIREDRAFT_110267	BP
GO:0055114	TRIREDRAFT_110271	BP
GO:0016616	TRIREDRAFT_110271	MF
GO:0003854	TRIREDRAFT_110271	MF
GO:0006694	TRIREDRAFT_110271	BP
GO:0003824	TRIREDRAFT_123262	MF
GO:0006101	TRIREDRAFT_80621	BP
GO:0004108	TRIREDRAFT_80621	MF
GO:0046912	TRIREDRAFT_80621	MF
GO:0006099	TRIREDRAFT_80621	BP
GO:0046912	TRIREDRAFT_80621	MF
GO:0016491	TRIREDRAFT_123265	MF
GO:0016787	TRIREDRAFT_110293	MF
GO:0004553	TRIREDRAFT_66843	MF
GO:0005975	TRIREDRAFT_66843	BP
GO:0034755	TRIREDRAFT_80639	BP
GO:0033573	TRIREDRAFT_80639	CC
GO:0016020	TRIREDRAFT_80639	CC
GO:0005381	TRIREDRAFT_80639	MF
GO:0016491	TRIREDRAFT_123274	MF
GO:0016620	TRIREDRAFT_123274	MF
GO:0055114	TRIREDRAFT_123274	BP
GO:0016491	TRIREDRAFT_123274	MF
GO:0055114	TRIREDRAFT_123274	BP
GO:0055085	TRIREDRAFT_50894	BP
GO:0022857	TRIREDRAFT_50894	MF
GO:0016021	TRIREDRAFT_50894	CC
GO:0055085	TRIREDRAFT_50894	BP
GO:0022857	TRIREDRAFT_50894	MF
GO:0016020	TRIREDRAFT_50894	CC
GO:0022857	TRIREDRAFT_50894	MF
GO:0006355	TRIREDRAFT_72076	BP
GO:0008270	TRIREDRAFT_72076	MF
GO:0042025	TRIREDRAFT_72076	CC
GO:0000981	TRIREDRAFT_72076	MF
GO:0005634	TRIREDRAFT_72076	CC
GO:0008270	TRIREDRAFT_72076	MF
GO:0003677	TRIREDRAFT_72076	MF
GO:0006351	TRIREDRAFT_72076	BP
GO:0008270	TRIREDRAFT_72076	MF
GO:0006355	TRIREDRAFT_72076	BP
GO:0042025	TRIREDRAFT_72076	CC
GO:0000981	TRIREDRAFT_72076	MF
GO:0008194	TRIREDRAFT_80654	MF
GO:0030259	TRIREDRAFT_80654	BP
GO:0005975	TRIREDRAFT_80654	BP
GO:0016758	TRIREDRAFT_80654	MF
GO:0022857	TRIREDRAFT_66657	MF
GO:0055085	TRIREDRAFT_66657	BP
GO:0022857	TRIREDRAFT_66657	MF
GO:0055085	TRIREDRAFT_110316	BP
GO:0022857	TRIREDRAFT_110316	MF
GO:0016020	TRIREDRAFT_110316	CC
GO:0005975	TRIREDRAFT_110317	BP
GO:0005576	TRIREDRAFT_110317	CC
GO:0030248	TRIREDRAFT_110317	MF
GO:0005576	TRIREDRAFT_110317	CC
GO:0005975	TRIREDRAFT_110317	BP
GO:0030248	TRIREDRAFT_110317	MF
GO:0004553	TRIREDRAFT_110317	MF
GO:0005975	TRIREDRAFT_110317	BP
GO:0005975	TRIREDRAFT_110317	BP
GO:0050660	TRIREDRAFT_80659	MF
GO:0055114	TRIREDRAFT_80659	BP
GO:0050660	TRIREDRAFT_80659	MF
GO:0016614	TRIREDRAFT_80659	MF
GO:0055114	TRIREDRAFT_80659	BP
GO:0016614	TRIREDRAFT_80659	MF
GO:0055114	TRIREDRAFT_80659	BP
GO:0003824	TRIREDRAFT_66614	MF
GO:0005506	TRIREDRAFT_66534	MF
GO:0020037	TRIREDRAFT_66534	MF
GO:0055114	TRIREDRAFT_66534	BP
GO:0016705	TRIREDRAFT_66534	MF
GO:0005506	TRIREDRAFT_66534	MF
GO:0055114	TRIREDRAFT_66534	BP
GO:0020037	TRIREDRAFT_66534	MF
GO:0016705	TRIREDRAFT_66534	MF
GO:0016705	TRIREDRAFT_66534	MF
GO:0055114	TRIREDRAFT_66534	BP
GO:0031221	TRIREDRAFT_123283	BP
GO:0046556	TRIREDRAFT_123283	MF
GO:0046373	TRIREDRAFT_123283	BP
GO:0046556	TRIREDRAFT_123283	MF
GO:0046556	TRIREDRAFT_123283	MF
GO:0019566	TRIREDRAFT_123283	BP
GO:0071949	TRIREDRAFT_5135	MF
GO:0050660	TRIREDRAFT_5135	MF
GO:0016899	TRIREDRAFT_5135	MF
GO:0055114	TRIREDRAFT_5135	BP
GO:0003885	TRIREDRAFT_5135	MF
GO:0055114	TRIREDRAFT_5135	BP
GO:0016020	TRIREDRAFT_5135	CC
GO:0050660	TRIREDRAFT_5135	MF
GO:0016491	TRIREDRAFT_5135	MF
GO:0055114	TRIREDRAFT_5135	BP
GO:0005681	TRIREDRAFT_5140	CC
GO:0000398	TRIREDRAFT_5140	BP
GO:0031625	TRIREDRAFT_5148	MF
GO:0006511	TRIREDRAFT_5148	BP
GO:0042025	TRIREDRAFT_5164	CC
GO:0006351	TRIREDRAFT_5164	BP
GO:0003677	TRIREDRAFT_5164	MF
GO:0004601	TRIREDRAFT_5182	MF
GO:0055114	TRIREDRAFT_5182	BP
GO:0020037	TRIREDRAFT_5182	MF
GO:0016592	TRIREDRAFT_5196	CC
GO:0016538	TRIREDRAFT_5196	MF
GO:0006357	TRIREDRAFT_5196	BP
GO:0042025	TRIREDRAFT_5196	CC
GO:0016538	TRIREDRAFT_5196	MF
GO:0016491	TRIREDRAFT_5206	MF
GO:0055114	TRIREDRAFT_5206	BP
GO:0003924	TRIREDRAFT_5209	MF
GO:0005525	TRIREDRAFT_5209	MF
GO:0005525	TRIREDRAFT_5209	MF
GO:0005524	TRIREDRAFT_22994	MF
GO:0016787	TRIREDRAFT_22994	MF
GO:0006891	TRIREDRAFT_23001	BP
GO:0017119	TRIREDRAFT_23001	CC
GO:0005739	TRIREDRAFT_34327	CC
GO:0022900	TRIREDRAFT_34327	BP
GO:0005519	TRIREDRAFT_35386	MF
GO:0051125	TRIREDRAFT_35386	BP
GO:0008641	TRIREDRAFT_37833	MF
GO:0008641	TRIREDRAFT_37833	MF
GO:0006464	TRIREDRAFT_37833	BP
GO:0006355	TRIREDRAFT_80668	BP
GO:0008270	TRIREDRAFT_80668	MF
GO:0042025	TRIREDRAFT_80668	CC
GO:0000981	TRIREDRAFT_80668	MF
GO:0008270	TRIREDRAFT_80668	MF
GO:0006355	TRIREDRAFT_80668	BP
GO:0042025	TRIREDRAFT_80668	CC
GO:0000981	TRIREDRAFT_80668	MF
GO:0005634	TRIREDRAFT_80668	CC
GO:0008270	TRIREDRAFT_80668	MF
GO:0003677	TRIREDRAFT_80668	MF
GO:0006351	TRIREDRAFT_80668	BP
GO:0055085	TRIREDRAFT_80672	BP
GO:0008324	TRIREDRAFT_80672	MF
GO:0006812	TRIREDRAFT_80672	BP
GO:0016021	TRIREDRAFT_80672	CC
GO:0005975	TRIREDRAFT_123288	BP
GO:0016773	TRIREDRAFT_123288	MF
GO:0004856	TRIREDRAFT_123288	MF
GO:0042732	TRIREDRAFT_123288	BP
GO:0006396	TRIREDRAFT_66895	BP
GO:0000178	TRIREDRAFT_66895	CC
GO:0055085	TRIREDRAFT_123290	BP
GO:0006812	TRIREDRAFT_123290	BP
GO:0015299	TRIREDRAFT_123290	MF
GO:0016021	TRIREDRAFT_123290	CC
GO:0055085	TRIREDRAFT_123290	BP
GO:0006814	TRIREDRAFT_123290	BP
GO:0015385	TRIREDRAFT_123290	MF
GO:0006885	TRIREDRAFT_123290	BP
GO:0016021	TRIREDRAFT_123290	CC
GO:0016021	TRIREDRAFT_123290	CC
GO:0015299	TRIREDRAFT_123290	MF
GO:0006812	TRIREDRAFT_123290	BP
GO:0005524	TRIREDRAFT_123293	MF
GO:0016887	TRIREDRAFT_123293	MF
GO:0005524	TRIREDRAFT_123293	MF
GO:0016021	TRIREDRAFT_123293	CC
GO:0055085	TRIREDRAFT_123293	BP
GO:0005524	TRIREDRAFT_123293	MF
GO:0016021	TRIREDRAFT_123293	CC
GO:0042626	TRIREDRAFT_123293	MF
GO:0016301	TRIREDRAFT_66928	MF
GO:0005515	TRIREDRAFT_66928	MF
GO:0004674	TRIREDRAFT_66928	MF
GO:0016572	TRIREDRAFT_66928	BP
GO:0006281	TRIREDRAFT_66928	BP
GO:0000077	TRIREDRAFT_66928	BP
GO:0010212	TRIREDRAFT_66928	BP
GO:0004674	TRIREDRAFT_66928	MF
GO:0000723	TRIREDRAFT_66928	BP
GO:0016021	TRIREDRAFT_67010	CC
GO:0031683	TRIREDRAFT_123302	MF
GO:0007186	TRIREDRAFT_123302	BP
GO:0019001	TRIREDRAFT_123302	MF
GO:0003924	TRIREDRAFT_123302	MF
GO:0007165	TRIREDRAFT_123302	BP
GO:0007186	TRIREDRAFT_123302	BP
GO:0005525	TRIREDRAFT_123302	MF
GO:0001664	TRIREDRAFT_123302	MF
GO:0005834	TRIREDRAFT_123302	CC
GO:0003924	TRIREDRAFT_123302	MF
GO:0017056	TRIREDRAFT_66881	MF
GO:0007165	TRIREDRAFT_80713	BP
GO:0003824	TRIREDRAFT_80716	MF
GO:0008483	TRIREDRAFT_80716	MF
GO:0030170	TRIREDRAFT_80716	MF
GO:0004587	TRIREDRAFT_80716	MF
GO:0005524	TRIREDRAFT_123313	MF
GO:0006468	TRIREDRAFT_123313	BP
GO:0004672	TRIREDRAFT_123313	MF
GO:0006468	TRIREDRAFT_123313	BP
GO:0004672	TRIREDRAFT_123313	MF
GO:0005524	TRIREDRAFT_123313	MF
GO:0004674	TRIREDRAFT_123313	MF
GO:0003824	TRIREDRAFT_110406	MF
GO:0055085	TRIREDRAFT_80725	BP
GO:0016020	TRIREDRAFT_80725	CC
GO:0005247	TRIREDRAFT_80725	MF
GO:0006821	TRIREDRAFT_80725	BP
GO:0003867	TRIREDRAFT_110414	MF
GO:0009448	TRIREDRAFT_110414	BP
GO:0008483	TRIREDRAFT_110414	MF
GO:0030170	TRIREDRAFT_110414	MF
GO:0003824	TRIREDRAFT_110414	MF
GO:0005515	TRIREDRAFT_80732	MF
GO:0005634	TRIREDRAFT_80732	CC
GO:0005634	TRIREDRAFT_80732	CC
GO:0018024	TRIREDRAFT_80732	MF
GO:0010452	TRIREDRAFT_80732	BP
GO:0046975	TRIREDRAFT_80732	MF
