Gene	Pathway
NCU15787	Ribosome
NCU15788	Ribosome
NCU15790	Ribosome
NCU15791	Ribosome
NCU15792	Ribosome
NCU15793	Ribosome
NCU15795	Ribosome
NCU15796	Ribosome
NCU15798	Ribosome
NCU15799	Ribosome
NCU15801	Ribosome
NCU15802	Ribosome
NCU15804	Ribosome
NCU15805	Ribosome
NCU15808	Ribosome
NCU15810	Ribosome
NCU15811	Ribosome
NCU15814	Ribosome
NCU15816	Ribosome
NCU15817	Ribosome
NCU15819	Ribosome
NCU15820	Ribosome
NCU15821	Ribosome
NCU15825	Ribosome
NCU15826	Ribosome
NCU17114	Ribosome
NCU17294	Ribosome
NCU17297	Ribosome
NCU17300	Ribosome
NCU17303	Ribosome
NCU17306	Ribosome
NCU17312	Ribosome
NCU17318	Ribosome
NCU17319	Ribosome
NCU17321	Ribosome
NCU17322	Ribosome
NCU17327	Ribosome
NCU17334	Ribosome
NCU17337	Ribosome
NCU17342	Ribosome
NCU17346	Ribosome
NCU17349	Ribosome
NCU17353	Ribosome
NCU17360	Ribosome
NCU17362	Ribosome
NCU17363	Ribosome
NCU17369	Ribosome
NCU17372	Ribosome
NCU17378	Ribosome
NCU17381	Ribosome
NCU17384	Ribosome
NCU17387	Ribosome
NCU17390	Ribosome
NCU17393	Ribosome
NCU17396	Ribosome
NCU17399	Ribosome
NCU17402	Ribosome
NCU17405	Ribosome
NCU17408	Ribosome
NCU17409	Ribosome
NCU00130	Starch and sucrose metabolism
NCU00575	Starch and sucrose metabolism
NCU00743	Starch and sucrose metabolism
NCU00762	Starch and sucrose metabolism
NCU00793	Starch and sucrose metabolism
NCU00943	Starch and sucrose metabolism
NCU01517	Starch and sucrose metabolism
NCU02542	Starch and sucrose metabolism
NCU02583	Starch and sucrose metabolism
NCU02797	Starch and sucrose metabolism
NCU03254	Starch and sucrose metabolism
NCU03914	Starch and sucrose metabolism
NCU03996	Starch and sucrose metabolism
NCU04027	Starch and sucrose metabolism
NCU04221	Starch and sucrose metabolism
NCU04674	Starch and sucrose metabolism
NCU04728	Starch and sucrose metabolism
NCU04850	Starch and sucrose metabolism
NCU04854	Starch and sucrose metabolism
NCU04952	Starch and sucrose metabolism
NCU05041	Starch and sucrose metabolism
NCU05057	Starch and sucrose metabolism
NCU05104	Starch and sucrose metabolism
NCU05429	Starch and sucrose metabolism
NCU05577	Starch and sucrose metabolism
NCU05873	Starch and sucrose metabolism
NCU06381	Starch and sucrose metabolism
NCU06523	Starch and sucrose metabolism
NCU06687	Starch and sucrose metabolism
NCU06698	Starch and sucrose metabolism
NCU06871	Starch and sucrose metabolism
NCU07027	Starch and sucrose metabolism
NCU07190	Starch and sucrose metabolism
NCU07281	Starch and sucrose metabolism
NCU07340	Starch and sucrose metabolism
NCU07487	Starch and sucrose metabolism
NCU07860	Starch and sucrose metabolism
NCU08054	Starch and sucrose metabolism
NCU08097	Starch and sucrose metabolism
NCU08131	Starch and sucrose metabolism
NCU08755	Starch and sucrose metabolism
NCU09175	Starch and sucrose metabolism
NCU09281	Starch and sucrose metabolism
NCU09486	Starch and sucrose metabolism
NCU09680	Starch and sucrose metabolism
NCU09715	Starch and sucrose metabolism
NCU09791	Starch and sucrose metabolism
NCU09805	Starch and sucrose metabolism
NCU10058	Starch and sucrose metabolism
NCU11186	Starch and sucrose metabolism
NCU00130	Cyanoamino acid metabolism
NCU00437	Cyanoamino acid metabolism
NCU01753	Cyanoamino acid metabolism
NCU01838	Cyanoamino acid metabolism
NCU02274	Cyanoamino acid metabolism
NCU02361	Cyanoamino acid metabolism
NCU04130	Cyanoamino acid metabolism
NCU04697	Cyanoamino acid metabolism
NCU04952	Cyanoamino acid metabolism
NCU05387	Cyanoamino acid metabolism
NCU05577	Cyanoamino acid metabolism
NCU05624	Cyanoamino acid metabolism
NCU05805	Cyanoamino acid metabolism
NCU07487	Cyanoamino acid metabolism
NCU08054	Cyanoamino acid metabolism
NCU08755	Cyanoamino acid metabolism
NCU00130	Biosynthesis of various plant secondary metabolites
NCU01632	Biosynthesis of various plant secondary metabolites
NCU02657	Biosynthesis of various plant secondary metabolites
NCU04952	Biosynthesis of various plant secondary metabolites
NCU05577	Biosynthesis of various plant secondary metabolites
NCU07487	Biosynthesis of various plant secondary metabolites
NCU08054	Biosynthesis of various plant secondary metabolites
NCU08755	Biosynthesis of various plant secondary metabolites
NCU00134	Nucleocytoplasmic transport
NCU00159	Nucleocytoplasmic transport
NCU00199	Nucleocytoplasmic transport
NCU00210	Nucleocytoplasmic transport
NCU00273	Nucleocytoplasmic transport
NCU01160	Nucleocytoplasmic transport
NCU01198	Nucleocytoplasmic transport
NCU01234	Nucleocytoplasmic transport
NCU01249	Nucleocytoplasmic transport
NCU01702	Nucleocytoplasmic transport
NCU01793	Nucleocytoplasmic transport
NCU01820	Nucleocytoplasmic transport
NCU01939	Nucleocytoplasmic transport
NCU02003	Nucleocytoplasmic transport
NCU02011	Nucleocytoplasmic transport
NCU02357	Nucleocytoplasmic transport
NCU02387	Nucleocytoplasmic transport
NCU02473	Nucleocytoplasmic transport
NCU02742	Nucleocytoplasmic transport
NCU02753	Nucleocytoplasmic transport
NCU02808	Nucleocytoplasmic transport
NCU03207	Nucleocytoplasmic transport
NCU03226	Nucleocytoplasmic transport
NCU03232	Nucleocytoplasmic transport
NCU03239	Nucleocytoplasmic transport
NCU03285	Nucleocytoplasmic transport
NCU03435	Nucleocytoplasmic transport
NCU03631	Nucleocytoplasmic transport
NCU03690	Nucleocytoplasmic transport
NCU04007	Nucleocytoplasmic transport
NCU04059	Nucleocytoplasmic transport
NCU04063	Nucleocytoplasmic transport
NCU04104	Nucleocytoplasmic transport
NCU04187	Nucleocytoplasmic transport
NCU04242	Nucleocytoplasmic transport
NCU04288	Nucleocytoplasmic transport
NCU04302	Nucleocytoplasmic transport
NCU04376	Nucleocytoplasmic transport
NCU04405	Nucleocytoplasmic transport
NCU04463	Nucleocytoplasmic transport
NCU04784	Nucleocytoplasmic transport
NCU05267	Nucleocytoplasmic transport
NCU05650	Nucleocytoplasmic transport
NCU06355	Nucleocytoplasmic transport
NCU06578	Nucleocytoplasmic transport
NCU06674	Nucleocytoplasmic transport
NCU06776	Nucleocytoplasmic transport
NCU06968	Nucleocytoplasmic transport
NCU07002	Nucleocytoplasmic transport
NCU07421	Nucleocytoplasmic transport
NCU07655	Nucleocytoplasmic transport
NCU07865	Nucleocytoplasmic transport
NCU08663	Nucleocytoplasmic transport
NCU09062	Nucleocytoplasmic transport
NCU09076	Nucleocytoplasmic transport
NCU09269	Nucleocytoplasmic transport
NCU09317	Nucleocytoplasmic transport
NCU09814	Nucleocytoplasmic transport
NCU09901	Nucleocytoplasmic transport
NCU10747	Nucleocytoplasmic transport
NCU16337	Nucleocytoplasmic transport
NCU00135	Glycerophospholipid metabolism
NCU00168	Glycerophospholipid metabolism
NCU00742	Glycerophospholipid metabolism
NCU01004	Glycerophospholipid metabolism
NCU01141	Glycerophospholipid metabolism
NCU01371	Glycerophospholipid metabolism
NCU01747	Glycerophospholipid metabolism
NCU01993	Glycerophospholipid metabolism
NCU02302	Glycerophospholipid metabolism
NCU02381	Glycerophospholipid metabolism
NCU02726	Glycerophospholipid metabolism
NCU02922	Glycerophospholipid metabolism
NCU03032	Glycerophospholipid metabolism
NCU03137	Glycerophospholipid metabolism
NCU03141	Glycerophospholipid metabolism
NCU03176	Glycerophospholipid metabolism
NCU03223	Glycerophospholipid metabolism
NCU03381	Glycerophospholipid metabolism
NCU03695	Glycerophospholipid metabolism
NCU03880	Glycerophospholipid metabolism
NCU03955	Glycerophospholipid metabolism
NCU04289	Glycerophospholipid metabolism
NCU04580	Glycerophospholipid metabolism
NCU04699	Glycerophospholipid metabolism
NCU05098	Glycerophospholipid metabolism
NCU05454	Glycerophospholipid metabolism
NCU05941	Glycerophospholipid metabolism
NCU05985	Glycerophospholipid metabolism
NCU06194	Glycerophospholipid metabolism
NCU06332	Glycerophospholipid metabolism
NCU06342	Glycerophospholipid metabolism
NCU07576	Glycerophospholipid metabolism
NCU07904	Glycerophospholipid metabolism
NCU08045	Glycerophospholipid metabolism
NCU08276	Glycerophospholipid metabolism
NCU08298	Glycerophospholipid metabolism
NCU09192	Glycerophospholipid metabolism
NCU09407	Glycerophospholipid metabolism
NCU09643	Glycerophospholipid metabolism
NCU10038	Glycerophospholipid metabolism
NCU10237	Glycerophospholipid metabolism
NCU10400	Glycerophospholipid metabolism
NCU00147	Cysteine and methionine metabolism
NCU00554	Cysteine and methionine metabolism
NCU00720	Cysteine and methionine metabolism
NCU00792	Cysteine and methionine metabolism
NCU00799	Cysteine and methionine metabolism
NCU01083	Cysteine and methionine metabolism
NCU01157	Cysteine and methionine metabolism
NCU01163	Cysteine and methionine metabolism
NCU01429	Cysteine and methionine metabolism
NCU01439	Cysteine and methionine metabolism
NCU01652	Cysteine and methionine metabolism
NCU02034	Cysteine and methionine metabolism
NCU02226	Cysteine and methionine metabolism
NCU02247	Cysteine and methionine metabolism
NCU02430	Cysteine and methionine metabolism
NCU02564	Cysteine and methionine metabolism
NCU02657	Cysteine and methionine metabolism
NCU03761	Cysteine and methionine metabolism
NCU03935	Cysteine and methionine metabolism
NCU03963	Cysteine and methionine metabolism
NCU04118	Cysteine and methionine metabolism
NCU04292	Cysteine and methionine metabolism
NCU04596	Cysteine and methionine metabolism
NCU04657	Cysteine and methionine metabolism
NCU04754	Cysteine and methionine metabolism
NCU04899	Cysteine and methionine metabolism
NCU05093	Cysteine and methionine metabolism
NCU06017	Cysteine and methionine metabolism
NCU06191	Cysteine and methionine metabolism
NCU06211	Cysteine and methionine metabolism
NCU06228	Cysteine and methionine metabolism
NCU06452	Cysteine and methionine metabolism
NCU06512	Cysteine and methionine metabolism
NCU06625	Cysteine and methionine metabolism
NCU06727	Cysteine and methionine metabolism
NCU07001	Cysteine and methionine metabolism
NCU07930	Cysteine and methionine metabolism
NCU07941	Cysteine and methionine metabolism
NCU07987	Cysteine and methionine metabolism
NCU08117	Cysteine and methionine metabolism
NCU08216	Cysteine and methionine metabolism
NCU08411	Cysteine and methionine metabolism
NCU09116	Cysteine and methionine metabolism
NCU09230	Cysteine and methionine metabolism
NCU09264	Cysteine and methionine metabolism
NCU10020	Cysteine and methionine metabolism
NCU00150	Histidine metabolism
NCU00378	Histidine metabolism
NCU01300	Histidine metabolism
NCU03139	Histidine metabolism
NCU03415	Histidine metabolism
NCU03692	Histidine metabolism
NCU04343	Histidine metabolism
NCU06360	Histidine metabolism
NCU06974	Histidine metabolism
NCU07053	Histidine metabolism
NCU07156	Histidine metabolism
NCU09320	Histidine metabolism
NCU11365	Histidine metabolism
NCU00158	Spliceosome
NCU00210	Spliceosome
NCU00335	Spliceosome
NCU00348	Spliceosome
NCU00361	Spliceosome
NCU00396	Spliceosome
NCU00417	Spliceosome
NCU00505	Spliceosome
NCU00578	Spliceosome
NCU00662	Spliceosome
NCU00664	Spliceosome
NCU01016	Spliceosome
NCU01167	Spliceosome
NCU01234	Spliceosome
NCU01235	Spliceosome
NCU01331	Spliceosome
NCU01341	Spliceosome
NCU01612	Spliceosome
NCU01614	Spliceosome
NCU01637	Spliceosome
NCU01793	Spliceosome
NCU01913	Spliceosome
NCU01930	Spliceosome
NCU01950	Spliceosome
NCU02000	Spliceosome
NCU02075	Spliceosome
NCU02508	Spliceosome
NCU02572	Spliceosome
NCU02614	Spliceosome
NCU02685	Spliceosome
NCU02696	Spliceosome
NCU02716	Spliceosome
NCU02717	Spliceosome
NCU02728	Spliceosome
NCU02753	Spliceosome
NCU02780	Spliceosome
NCU02803	Spliceosome
NCU02837	Spliceosome
NCU02966	Spliceosome
NCU03007	Spliceosome
NCU03039	Spliceosome
NCU03042	Spliceosome
NCU03062	Spliceosome
NCU03085	Spliceosome
NCU03226	Spliceosome
NCU03261	Spliceosome
NCU03625	Spliceosome
NCU03766	Spliceosome
NCU03778	Spliceosome
NCU03799	Spliceosome
NCU04182	Spliceosome
NCU04187	Spliceosome
NCU04405	Spliceosome
NCU04606	Spliceosome
NCU04772	Spliceosome
NCU04794	Spliceosome
NCU05117	Spliceosome
NCU05452	Spliceosome
NCU05797	Spliceosome
NCU06318	Spliceosome
NCU06354	Spliceosome
NCU06622	Spliceosome
NCU06921	Spliceosome
NCU06994	Spliceosome
NCU07002	Spliceosome
NCU07265	Spliceosome
NCU07299	Spliceosome
NCU07382	Spliceosome
NCU07421	Spliceosome
NCU07548	Spliceosome
NCU07683	Spliceosome
NCU07832	Spliceosome
NCU07839	Spliceosome
NCU07865	Spliceosome
NCU07866	Spliceosome
NCU08036	Spliceosome
NCU08395	Spliceosome
NCU08928	Spliceosome
NCU08942	Spliceosome
NCU09076	Spliceosome
NCU09512	Spliceosome
NCU09547	Spliceosome
NCU09602	Spliceosome
NCU09880	Spliceosome
NCU10352	Spliceosome
NCU11222	Spliceosome
NCU11251	Spliceosome
NCU11357	Spliceosome
NCU17009	Spliceosome
NCU00169	Protein export
NCU01102	Protein export
NCU01455	Protein export
NCU02405	Protein export
NCU03485	Protein export
NCU03982	Protein export
NCU04127	Protein export
NCU04519	Protein export
NCU06333	Protein export
NCU08217	Protein export
NCU08379	Protein export
NCU08897	Protein export
NCU09696	Protein export
NCU10927	Protein export
NCU11187	Protein export
NCU11313	Protein export
NCU16791	Protein export
NCU17017	Protein export
NCU00173	Methane metabolism
NCU00629	Methane metabolism
NCU01429	Methane metabolism
NCU01439	Methane metabolism
NCU01821	Methane metabolism
NCU01853	Methane metabolism
NCU01870	Methane metabolism
NCU02004	Methane metabolism
NCU02252	Methane metabolism
NCU02274	Methane metabolism
NCU02712	Methane metabolism
NCU03779	Methane metabolism
NCU03813	Methane metabolism
NCU04400	Methane metabolism
NCU04401	Methane metabolism
NCU04797	Methane metabolism
NCU05805	Methane metabolism
NCU06652	Methane metabolism
NCU06836	Methane metabolism
NCU07807	Methane metabolism
NCU10042	Methane metabolism
NCU00177	Purine metabolism
NCU00414	Purine metabolism
NCU00548	Purine metabolism
NCU00843	Purine metabolism
NCU01270	Purine metabolism
NCU01428	Purine metabolism
NCU01441	Purine metabolism
NCU01550	Purine metabolism
NCU01786	Purine metabolism
NCU01816	Purine metabolism
NCU01945	Purine metabolism
NCU01985	Purine metabolism
NCU02090	Purine metabolism
NCU02296	Purine metabolism
NCU02325	Purine metabolism
NCU02629	Purine metabolism
NCU02979	Purine metabolism
NCU03117	Purine metabolism
NCU03127	Purine metabolism
NCU03166	Purine metabolism
NCU03194	Purine metabolism
NCU03216	Purine metabolism
NCU03350	Purine metabolism
NCU03539	Purine metabolism
NCU03850	Purine metabolism
NCU04048	Purine metabolism
NCU04202	Purine metabolism
NCU04216	Purine metabolism
NCU04470	Purine metabolism
NCU04642	Purine metabolism
NCU05254	Purine metabolism
NCU06187	Purine metabolism
NCU06300	Purine metabolism
NCU06310	Purine metabolism
NCU06970	Purine metabolism
NCU07309	Purine metabolism
NCU07853	Purine metabolism
NCU07887	Purine metabolism
NCU08027	Purine metabolism
NCU08293	Purine metabolism
NCU08377	Purine metabolism
NCU08568	Purine metabolism
NCU08685	Purine metabolism
NCU09621	Purine metabolism
NCU09789	Purine metabolism
NCU09896	Purine metabolism
NCU10058	Purine metabolism
NCU10220	Purine metabolism
NCU11186	Purine metabolism
NCU11368	Purine metabolism
NCU00181	Ubiquitin mediated proteolysis
NCU00213	Ubiquitin mediated proteolysis
NCU00272	Ubiquitin mediated proteolysis
NCU00494	Ubiquitin mediated proteolysis
NCU00512	Ubiquitin mediated proteolysis
NCU01174	Ubiquitin mediated proteolysis
NCU01188	Ubiquitin mediated proteolysis
NCU01216	Ubiquitin mediated proteolysis
NCU01225	Ubiquitin mediated proteolysis
NCU01268	Ubiquitin mediated proteolysis
NCU01269	Ubiquitin mediated proteolysis
NCU01377	Ubiquitin mediated proteolysis
NCU01963	Ubiquitin mediated proteolysis
NCU02113	Ubiquitin mediated proteolysis
NCU02289	Ubiquitin mediated proteolysis
NCU02498	Ubiquitin mediated proteolysis
NCU02532	Ubiquitin mediated proteolysis
NCU02616	Ubiquitin mediated proteolysis
NCU02688	Ubiquitin mediated proteolysis
NCU03357	Ubiquitin mediated proteolysis
NCU03406	Ubiquitin mediated proteolysis
NCU03526	Ubiquitin mediated proteolysis
NCU03610	Ubiquitin mediated proteolysis
NCU03623	Ubiquitin mediated proteolysis
NCU03947	Ubiquitin mediated proteolysis
NCU04302	Ubiquitin mediated proteolysis
NCU04370	Ubiquitin mediated proteolysis
NCU04540	Ubiquitin mediated proteolysis
NCU04553	Ubiquitin mediated proteolysis
NCU04633	Ubiquitin mediated proteolysis
NCU04800	Ubiquitin mediated proteolysis
NCU05032	Ubiquitin mediated proteolysis
NCU05204	Ubiquitin mediated proteolysis
NCU05275	Ubiquitin mediated proteolysis
NCU05592	Ubiquitin mediated proteolysis
NCU05901	Ubiquitin mediated proteolysis
NCU05939	Ubiquitin mediated proteolysis
NCU05995	Ubiquitin mediated proteolysis
NCU06213	Ubiquitin mediated proteolysis
NCU06483	Ubiquitin mediated proteolysis
NCU06605	Ubiquitin mediated proteolysis
NCU07264	Ubiquitin mediated proteolysis
NCU07521	Ubiquitin mediated proteolysis
NCU08345	Ubiquitin mediated proteolysis
NCU08501	Ubiquitin mediated proteolysis
NCU08563	Ubiquitin mediated proteolysis
NCU08731	Ubiquitin mediated proteolysis
NCU08991	Ubiquitin mediated proteolysis
NCU09006	Ubiquitin mediated proteolysis
NCU09122	Ubiquitin mediated proteolysis
NCU09731	Ubiquitin mediated proteolysis
NCU09866	Ubiquitin mediated proteolysis
NCU10046	Ubiquitin mediated proteolysis
NCU10270	Ubiquitin mediated proteolysis
NCU11300	Ubiquitin mediated proteolysis
NCU11357	Ubiquitin mediated proteolysis
NCU00188	Autophagy - other
NCU00621	Autophagy - other
NCU00656	Autophagy - other
NCU01545	Autophagy - other
NCU01955	Autophagy - other
NCU02422	Autophagy - other
NCU02433	Autophagy - other
NCU02779	Autophagy - other
NCU03122	Autophagy - other
NCU03441	Autophagy - other
NCU04281	Autophagy - other
NCU04662	Autophagy - other
NCU04840	Autophagy - other
NCU05608	Autophagy - other
NCU06174	Autophagy - other
NCU06626	Autophagy - other
NCU06630	Autophagy - other
NCU06672	Autophagy - other
NCU08268	Autophagy - other
NCU08926	Autophagy - other
NCU09998	Autophagy - other
NCU10049	Autophagy - other
NCU00188	Mitophagy - yeast
NCU00276	Mitophagy - yeast
NCU00357	Mitophagy - yeast
NCU00587	Mitophagy - yeast
NCU01545	Mitophagy - yeast
NCU01895	Mitophagy - yeast
NCU02067	Mitophagy - yeast
NCU02234	Mitophagy - yeast
NCU02295	Mitophagy - yeast
NCU02578	Mitophagy - yeast
NCU02754	Mitophagy - yeast
NCU03124	Mitophagy - yeast
NCU03217	Mitophagy - yeast
NCU03359	Mitophagy - yeast
NCU03495	Mitophagy - yeast
NCU03625	Mitophagy - yeast
NCU04333	Mitophagy - yeast
NCU04615	Mitophagy - yeast
NCU05313	Mitophagy - yeast
NCU05485	Mitophagy - yeast
NCU05608	Mitophagy - yeast
NCU06193	Mitophagy - yeast
NCU06419	Mitophagy - yeast
NCU06910	Mitophagy - yeast
NCU06981	Mitophagy - yeast
NCU07024	Mitophagy - yeast
NCU07824	Mitophagy - yeast
NCU08676	Mitophagy - yeast
NCU09808	Mitophagy - yeast
NCU09998	Mitophagy - yeast
NCU00200	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU00409	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU00468	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU01632	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU02785	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU04298	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU04411	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU05129	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU05420	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU05548	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU06023	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU06024	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU06025	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU06360	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU07725	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU07941	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU08409	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU08411	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU09116	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU09817	Phenylalanine, tyrosine and tryptophan biosynthesis
NCU00203	Nicotinate and nicotinamide metabolism
NCU00293	Nicotinate and nicotinamide metabolism
NCU00523	Nicotinate and nicotinamide metabolism
NCU00649	Nicotinate and nicotinamide metabolism
NCU00936	Nicotinate and nicotinamide metabolism
NCU01140	Nicotinate and nicotinamide metabolism
NCU01500	Nicotinate and nicotinamide metabolism
NCU01945	Nicotinate and nicotinamide metabolism
NCU02055	Nicotinate and nicotinamide metabolism
NCU02998	Nicotinate and nicotinamide metabolism
NCU03059	Nicotinate and nicotinamide metabolism
NCU03267	Nicotinate and nicotinamide metabolism
NCU03741	Nicotinate and nicotinamide metabolism
NCU04019	Nicotinate and nicotinamide metabolism
NCU04648	Nicotinate and nicotinamide metabolism
NCU04737	Nicotinate and nicotinamide metabolism
NCU05264	Nicotinate and nicotinamide metabolism
NCU07624	Nicotinate and nicotinamide metabolism
NCU08736	Nicotinate and nicotinamide metabolism
NCU00205	Cell cycle - yeast
NCU00213	Cell cycle - yeast
NCU00488	Cell cycle - yeast
NCU00494	Cell cycle - yeast
NCU00512	Cell cycle - yeast
NCU00517	Cell cycle - yeast
NCU00978	Cell cycle - yeast
NCU01171	Cell cycle - yeast
NCU01174	Cell cycle - yeast
NCU01216	Cell cycle - yeast
NCU01247	Cell cycle - yeast
NCU01269	Cell cycle - yeast
NCU01323	Cell cycle - yeast
NCU01370	Cell cycle - yeast
NCU01377	Cell cycle - yeast
NCU01605	Cell cycle - yeast
NCU01613	Cell cycle - yeast
NCU01963	Cell cycle - yeast
NCU02079	Cell cycle - yeast
NCU02393	Cell cycle - yeast
NCU02496	Cell cycle - yeast
NCU02539	Cell cycle - yeast
NCU02616	Cell cycle - yeast
NCU02683	Cell cycle - yeast
NCU02758	Cell cycle - yeast
NCU02776	Cell cycle - yeast
NCU02814	Cell cycle - yeast
NCU02828	Cell cycle - yeast
NCU02965	Cell cycle - yeast
NCU03237	Cell cycle - yeast
NCU03246	Cell cycle - yeast
NCU03291	Cell cycle - yeast
NCU04321	Cell cycle - yeast
NCU04326	Cell cycle - yeast
NCU04327	Cell cycle - yeast
NCU04378	Cell cycle - yeast
NCU04428	Cell cycle - yeast
NCU04847	Cell cycle - yeast
NCU05194	Cell cycle - yeast
NCU05204	Cell cycle - yeast
NCU05250	Cell cycle - yeast
NCU05433	Cell cycle - yeast
NCU05781	Cell cycle - yeast
NCU05901	Cell cycle - yeast
NCU05939	Cell cycle - yeast
NCU05972	Cell cycle - yeast
NCU06205	Cell cycle - yeast
NCU06216	Cell cycle - yeast
NCU06483	Cell cycle - yeast
NCU06630	Cell cycle - yeast
NCU06638	Cell cycle - yeast
NCU06701	Cell cycle - yeast
NCU06842	Cell cycle - yeast
NCU06878	Cell cycle - yeast
NCU06907	Cell cycle - yeast
NCU07246	Cell cycle - yeast
NCU07430	Cell cycle - yeast
NCU07554	Cell cycle - yeast
NCU07679	Cell cycle - yeast
NCU08009	Cell cycle - yeast
NCU08119	Cell cycle - yeast
NCU08317	Cell cycle - yeast
NCU08346	Cell cycle - yeast
NCU08563	Cell cycle - yeast
NCU08731	Cell cycle - yeast
NCU08878	Cell cycle - yeast
NCU08991	Cell cycle - yeast
NCU09063	Cell cycle - yeast
NCU09071	Cell cycle - yeast
NCU09297	Cell cycle - yeast
NCU09377	Cell cycle - yeast
NCU09744	Cell cycle - yeast
NCU09778	Cell cycle - yeast
NCU10043	Cell cycle - yeast
NCU10376	Cell cycle - yeast
NCU11300	Cell cycle - yeast
NCU11410	Cell cycle - yeast
NCU11426	Cell cycle - yeast
NCU16423	Cell cycle - yeast
NCU00216	Amino sugar and nucleotide sugar metabolism
NCU00575	Amino sugar and nucleotide sugar metabolism
NCU00709	Amino sugar and nucleotide sugar metabolism
NCU01902	Amino sugar and nucleotide sugar metabolism
NCU02109	Amino sugar and nucleotide sugar metabolism
NCU02322	Amino sugar and nucleotide sugar metabolism
NCU02343	Amino sugar and nucleotide sugar metabolism
NCU02542	Amino sugar and nucleotide sugar metabolism
NCU02797	Amino sugar and nucleotide sugar metabolism
NCU02829	Amino sugar and nucleotide sugar metabolism
NCU03026	Amino sugar and nucleotide sugar metabolism
NCU03112	Amino sugar and nucleotide sugar metabolism
NCU03209	Amino sugar and nucleotide sugar metabolism
NCU03611	Amino sugar and nucleotide sugar metabolism
NCU04251	Amino sugar and nucleotide sugar metabolism
NCU04350	Amino sugar and nucleotide sugar metabolism
NCU04352	Amino sugar and nucleotide sugar metabolism
NCU04442	Amino sugar and nucleotide sugar metabolism
NCU04460	Amino sugar and nucleotide sugar metabolism
NCU04500	Amino sugar and nucleotide sugar metabolism
NCU04554	Amino sugar and nucleotide sugar metabolism
NCU04725	Amino sugar and nucleotide sugar metabolism
NCU04726	Amino sugar and nucleotide sugar metabolism
NCU04727	Amino sugar and nucleotide sugar metabolism
NCU04728	Amino sugar and nucleotide sugar metabolism
NCU04883	Amino sugar and nucleotide sugar metabolism
NCU04936	Amino sugar and nucleotide sugar metabolism
NCU05133	Amino sugar and nucleotide sugar metabolism
NCU05239	Amino sugar and nucleotide sugar metabolism
NCU05268	Amino sugar and nucleotide sugar metabolism
NCU05937	Amino sugar and nucleotide sugar metabolism
NCU06003	Amino sugar and nucleotide sugar metabolism
NCU06518	Amino sugar and nucleotide sugar metabolism
NCU07035	Amino sugar and nucleotide sugar metabolism
NCU07165	Amino sugar and nucleotide sugar metabolism
NCU07281	Amino sugar and nucleotide sugar metabolism
NCU07366	Amino sugar and nucleotide sugar metabolism
NCU07458	Amino sugar and nucleotide sugar metabolism
NCU08060	Amino sugar and nucleotide sugar metabolism
NCU08228	Amino sugar and nucleotide sugar metabolism
NCU08687	Amino sugar and nucleotide sugar metabolism
NCU09042	Amino sugar and nucleotide sugar metabolism
NCU09324	Amino sugar and nucleotide sugar metabolism
NCU09652	Amino sugar and nucleotide sugar metabolism
NCU09775	Amino sugar and nucleotide sugar metabolism
NCU09923	Amino sugar and nucleotide sugar metabolism
NCU10058	Amino sugar and nucleotide sugar metabolism
NCU10683	Amino sugar and nucleotide sugar metabolism
NCU10852	Amino sugar and nucleotide sugar metabolism
NCU00242	SNARE interactions in vesicular transport
NCU00566	SNARE interactions in vesicular transport
NCU00953	SNARE interactions in vesicular transport
NCU01575	SNARE interactions in vesicular transport
NCU01741	SNARE interactions in vesicular transport
NCU01907	SNARE interactions in vesicular transport
NCU02460	SNARE interactions in vesicular transport
NCU02706	SNARE interactions in vesicular transport
NCU03889	SNARE interactions in vesicular transport
NCU04119	SNARE interactions in vesicular transport
NCU04244	SNARE interactions in vesicular transport
NCU04943	SNARE interactions in vesicular transport
NCU05959	SNARE interactions in vesicular transport
NCU06370	SNARE interactions in vesicular transport
NCU06708	SNARE interactions in vesicular transport
NCU08973	SNARE interactions in vesicular transport
NCU00257	Motor proteins
NCU00551	Motor proteins
NCU00927	Motor proteins
NCU01204	Motor proteins
NCU01440	Motor proteins
NCU01549	Motor proteins
NCU02111	Motor proteins
NCU02610	Motor proteins
NCU02626	Motor proteins
NCU03483	Motor proteins
NCU03911	Motor proteins
NCU03954	Motor proteins
NCU04043	Motor proteins
