Gene	Pathway
TRIREDRAFT_69557	Glycosaminoglycan degradation
TRIREDRAFT_69700	Glycosaminoglycan degradation
TRIREDRAFT_79669	Glycosaminoglycan degradation
TRIREDRAFT_105931	Glycosphingolipid biosynthesis - globo and isoglobo series
TRIREDRAFT_124016	Glycosphingolipid biosynthesis - globo and isoglobo series
TRIREDRAFT_21725	Glycosphingolipid biosynthesis - globo and isoglobo series
TRIREDRAFT_23346	Glycosphingolipid biosynthesis - globo and isoglobo series
TRIREDRAFT_27219	Glycosphingolipid biosynthesis - globo and isoglobo series
TRIREDRAFT_55999	Glycosphingolipid biosynthesis - globo and isoglobo series
TRIREDRAFT_65986	Glycosphingolipid biosynthesis - globo and isoglobo series
TRIREDRAFT_72632	Glycosphingolipid biosynthesis - globo and isoglobo series
TRIREDRAFT_75015	Glycosphingolipid biosynthesis - globo and isoglobo series
TRIREDRAFT_105931	Glycosphingolipid biosynthesis - ganglio series
TRIREDRAFT_121206	Glycosphingolipid biosynthesis - ganglio series
TRIREDRAFT_21725	Glycosphingolipid biosynthesis - ganglio series
TRIREDRAFT_23346	Glycosphingolipid biosynthesis - ganglio series
TRIREDRAFT_105931	Other glycan degradation
TRIREDRAFT_111138	Other glycan degradation
TRIREDRAFT_21725	Other glycan degradation
TRIREDRAFT_23346	Other glycan degradation
TRIREDRAFT_3196	Other glycan degradation
TRIREDRAFT_57857	Other glycan degradation
TRIREDRAFT_5807	Other glycan degradation
TRIREDRAFT_5836	Other glycan degradation
TRIREDRAFT_59689	Other glycan degradation
TRIREDRAFT_62166	Other glycan degradation
TRIREDRAFT_69245	Other glycan degradation
TRIREDRAFT_70816	Other glycan degradation
TRIREDRAFT_105978	2-Oxocarboxylic acid metabolism
TRIREDRAFT_109187	2-Oxocarboxylic acid metabolism
TRIREDRAFT_112247	2-Oxocarboxylic acid metabolism
TRIREDRAFT_120378	2-Oxocarboxylic acid metabolism
TRIREDRAFT_122233	2-Oxocarboxylic acid metabolism
TRIREDRAFT_122296	2-Oxocarboxylic acid metabolism
TRIREDRAFT_122531	2-Oxocarboxylic acid metabolism
TRIREDRAFT_123471	2-Oxocarboxylic acid metabolism
TRIREDRAFT_123820	2-Oxocarboxylic acid metabolism
TRIREDRAFT_21873	2-Oxocarboxylic acid metabolism
TRIREDRAFT_22632	2-Oxocarboxylic acid metabolism
TRIREDRAFT_23184	2-Oxocarboxylic acid metabolism
TRIREDRAFT_40199	2-Oxocarboxylic acid metabolism
TRIREDRAFT_45459	2-Oxocarboxylic acid metabolism
TRIREDRAFT_4981	2-Oxocarboxylic acid metabolism
TRIREDRAFT_51499	2-Oxocarboxylic acid metabolism
TRIREDRAFT_52055	2-Oxocarboxylic acid metabolism
TRIREDRAFT_5233	2-Oxocarboxylic acid metabolism
TRIREDRAFT_55123	2-Oxocarboxylic acid metabolism
TRIREDRAFT_57322	2-Oxocarboxylic acid metabolism
TRIREDRAFT_63180	2-Oxocarboxylic acid metabolism
TRIREDRAFT_73934	2-Oxocarboxylic acid metabolism
TRIREDRAFT_74123	2-Oxocarboxylic acid metabolism
TRIREDRAFT_74725	2-Oxocarboxylic acid metabolism
TRIREDRAFT_74983	2-Oxocarboxylic acid metabolism
TRIREDRAFT_75000	2-Oxocarboxylic acid metabolism
TRIREDRAFT_75294	2-Oxocarboxylic acid metabolism
TRIREDRAFT_77242	2-Oxocarboxylic acid metabolism
TRIREDRAFT_77336	2-Oxocarboxylic acid metabolism
TRIREDRAFT_79495	2-Oxocarboxylic acid metabolism
TRIREDRAFT_80621	2-Oxocarboxylic acid metabolism
TRIREDRAFT_81570	2-Oxocarboxylic acid metabolism
TRIREDRAFT_81896	2-Oxocarboxylic acid metabolism
TRIREDRAFT_105978	Lysine biosynthesis
TRIREDRAFT_119788	Lysine biosynthesis
TRIREDRAFT_122531	Lysine biosynthesis
TRIREDRAFT_122868	Lysine biosynthesis
TRIREDRAFT_123471	Lysine biosynthesis
TRIREDRAFT_123631	Lysine biosynthesis
TRIREDRAFT_22632	Lysine biosynthesis
TRIREDRAFT_23184	Lysine biosynthesis
TRIREDRAFT_4117	Lysine biosynthesis
TRIREDRAFT_57322	Lysine biosynthesis
TRIREDRAFT_81570	Lysine biosynthesis
TRIREDRAFT_81896	Lysine biosynthesis
TRIREDRAFT_105978	Tyrosine metabolism
TRIREDRAFT_107852	Tyrosine metabolism
TRIREDRAFT_108463	Tyrosine metabolism
TRIREDRAFT_121156	Tyrosine metabolism
TRIREDRAFT_121856	Tyrosine metabolism
TRIREDRAFT_122963	Tyrosine metabolism
TRIREDRAFT_22633	Tyrosine metabolism
TRIREDRAFT_22741	Tyrosine metabolism
TRIREDRAFT_45445	Tyrosine metabolism
TRIREDRAFT_50793	Tyrosine metabolism
TRIREDRAFT_5233	Tyrosine metabolism
TRIREDRAFT_57322	Tyrosine metabolism
TRIREDRAFT_6096	Tyrosine metabolism
TRIREDRAFT_66827	Tyrosine metabolism
TRIREDRAFT_68590	Tyrosine metabolism
TRIREDRAFT_74725	Tyrosine metabolism
TRIREDRAFT_74913	Tyrosine metabolism
TRIREDRAFT_77739	Tyrosine metabolism
TRIREDRAFT_77749	Tyrosine metabolism
TRIREDRAFT_78552	Tyrosine metabolism
TRIREDRAFT_79737	Tyrosine metabolism
TRIREDRAFT_80920	Tyrosine metabolism
TRIREDRAFT_105978	Phenylalanine metabolism
TRIREDRAFT_109378	Phenylalanine metabolism
TRIREDRAFT_121154	Phenylalanine metabolism
TRIREDRAFT_121156	Phenylalanine metabolism
TRIREDRAFT_121856	Phenylalanine metabolism
TRIREDRAFT_122963	Phenylalanine metabolism
TRIREDRAFT_123827	Phenylalanine metabolism
TRIREDRAFT_27697	Phenylalanine metabolism
TRIREDRAFT_4726	Phenylalanine metabolism
TRIREDRAFT_5233	Phenylalanine metabolism
TRIREDRAFT_57322	Phenylalanine metabolism
TRIREDRAFT_5888	Phenylalanine metabolism
TRIREDRAFT_69863	Phenylalanine metabolism
TRIREDRAFT_70375	Phenylalanine metabolism
TRIREDRAFT_70803	Phenylalanine metabolism
TRIREDRAFT_70859	Phenylalanine metabolism
TRIREDRAFT_74453	Phenylalanine metabolism
TRIREDRAFT_74725	Phenylalanine metabolism
TRIREDRAFT_74913	Phenylalanine metabolism
TRIREDRAFT_78072	Phenylalanine metabolism
TRIREDRAFT_78552	Phenylalanine metabolism
TRIREDRAFT_80645	Phenylalanine metabolism
TRIREDRAFT_105978	Tryptophan metabolism
TRIREDRAFT_106245	Tryptophan metabolism
TRIREDRAFT_108299	Tryptophan metabolism
TRIREDRAFT_109378	Tryptophan metabolism
TRIREDRAFT_111085	Tryptophan metabolism
TRIREDRAFT_111591	Tryptophan metabolism
TRIREDRAFT_120079	Tryptophan metabolism
TRIREDRAFT_120371	Tryptophan metabolism
TRIREDRAFT_120765	Tryptophan metabolism
TRIREDRAFT_121154	Tryptophan metabolism
TRIREDRAFT_122074	Tryptophan metabolism
TRIREDRAFT_122820	Tryptophan metabolism
TRIREDRAFT_123274	Tryptophan metabolism
TRIREDRAFT_123550	Tryptophan metabolism
TRIREDRAFT_123771	Tryptophan metabolism
TRIREDRAFT_123827	Tryptophan metabolism
TRIREDRAFT_22464	Tryptophan metabolism
TRIREDRAFT_27697	Tryptophan metabolism
TRIREDRAFT_3653	Tryptophan metabolism
TRIREDRAFT_44628	Tryptophan metabolism
TRIREDRAFT_53079	Tryptophan metabolism
TRIREDRAFT_54260	Tryptophan metabolism
TRIREDRAFT_57322	Tryptophan metabolism
TRIREDRAFT_58472	Tryptophan metabolism
TRIREDRAFT_5888	Tryptophan metabolism
TRIREDRAFT_60418	Tryptophan metabolism
TRIREDRAFT_61910	Tryptophan metabolism
TRIREDRAFT_64330	Tryptophan metabolism
TRIREDRAFT_64996	Tryptophan metabolism
TRIREDRAFT_65106	Tryptophan metabolism
TRIREDRAFT_65142	Tryptophan metabolism
TRIREDRAFT_67013	Tryptophan metabolism
TRIREDRAFT_67538	Tryptophan metabolism
TRIREDRAFT_69863	Tryptophan metabolism
TRIREDRAFT_70375	Tryptophan metabolism
TRIREDRAFT_70600	Tryptophan metabolism
TRIREDRAFT_70803	Tryptophan metabolism
TRIREDRAFT_70859	Tryptophan metabolism
TRIREDRAFT_71039	Tryptophan metabolism
TRIREDRAFT_73818	Tryptophan metabolism
TRIREDRAFT_77373	Tryptophan metabolism
TRIREDRAFT_78072	Tryptophan metabolism
TRIREDRAFT_78552	Tryptophan metabolism
TRIREDRAFT_78683	Tryptophan metabolism
TRIREDRAFT_79439	Tryptophan metabolism
TRIREDRAFT_80645	Tryptophan metabolism
TRIREDRAFT_82197	Tryptophan metabolism
TRIREDRAFT_106245	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_110170	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_111591	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_120079	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_120371	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_121298	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_121464	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_121686	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_121814	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_122296	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_122582	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_122811	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_123729	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_2036	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_21758	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_3591	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_3717	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_4009	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_53123	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_53964	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_56117	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_58472	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_65295	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_66541	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_67013	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_67538	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_70600	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_73774	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_73818	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_77336	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_77373	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_78864	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_79271	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_79439	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_80621	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_80627	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_81339	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_81511	Glyoxylate and dicarboxylate metabolism
TRIREDRAFT_106493	Glycolysis / Gluconeogenesis
TRIREDRAFT_107852	Glycolysis / Gluconeogenesis
TRIREDRAFT_119735	Glycolysis / Gluconeogenesis
TRIREDRAFT_120568	Glycolysis / Gluconeogenesis
TRIREDRAFT_120784	Glycolysis / Gluconeogenesis
TRIREDRAFT_121534	Glycolysis / Gluconeogenesis
TRIREDRAFT_121661	Glycolysis / Gluconeogenesis
TRIREDRAFT_121789	Glycolysis / Gluconeogenesis
TRIREDRAFT_122736	Glycolysis / Gluconeogenesis
TRIREDRAFT_122987	Glycolysis / Gluconeogenesis
TRIREDRAFT_123274	Glycolysis / Gluconeogenesis
TRIREDRAFT_124115	Glycolysis / Gluconeogenesis
TRIREDRAFT_2091	Glycolysis / Gluconeogenesis
TRIREDRAFT_21406	Glycolysis / Gluconeogenesis
TRIREDRAFT_21836	Glycolysis / Gluconeogenesis
TRIREDRAFT_22415	Glycolysis / Gluconeogenesis
TRIREDRAFT_22633	Glycolysis / Gluconeogenesis
TRIREDRAFT_23200	Glycolysis / Gluconeogenesis
TRIREDRAFT_44038	Glycolysis / Gluconeogenesis
TRIREDRAFT_5776	Glycolysis / Gluconeogenesis
TRIREDRAFT_58412	Glycolysis / Gluconeogenesis
TRIREDRAFT_59267	Glycolysis / Gluconeogenesis
TRIREDRAFT_60418	Glycolysis / Gluconeogenesis
TRIREDRAFT_61910	Glycolysis / Gluconeogenesis
TRIREDRAFT_65142	Glycolysis / Gluconeogenesis
TRIREDRAFT_65508	Glycolysis / Gluconeogenesis
TRIREDRAFT_66827	Glycolysis / Gluconeogenesis
TRIREDRAFT_68590	Glycolysis / Gluconeogenesis
TRIREDRAFT_73665	Glycolysis / Gluconeogenesis
TRIREDRAFT_73774	Glycolysis / Gluconeogenesis
TRIREDRAFT_76744	Glycolysis / Gluconeogenesis
TRIREDRAFT_77373	Glycolysis / Gluconeogenesis
TRIREDRAFT_77656	Glycolysis / Gluconeogenesis
TRIREDRAFT_77770	Glycolysis / Gluconeogenesis
TRIREDRAFT_77806	Glycolysis / Gluconeogenesis
TRIREDRAFT_78439	Glycolysis / Gluconeogenesis
TRIREDRAFT_78683	Glycolysis / Gluconeogenesis
TRIREDRAFT_79677	Glycolysis / Gluconeogenesis
TRIREDRAFT_80231	Glycolysis / Gluconeogenesis
TRIREDRAFT_80920	Glycolysis / Gluconeogenesis
TRIREDRAFT_82326	Glycolysis / Gluconeogenesis
TRIREDRAFT_106493	Ascorbate and aldarate metabolism
TRIREDRAFT_119790	Ascorbate and aldarate metabolism
TRIREDRAFT_123274	Ascorbate and aldarate metabolism
TRIREDRAFT_123705	Ascorbate and aldarate metabolism
TRIREDRAFT_5135	Ascorbate and aldarate metabolism
TRIREDRAFT_58412	Ascorbate and aldarate metabolism
TRIREDRAFT_60418	Ascorbate and aldarate metabolism
TRIREDRAFT_61910	Ascorbate and aldarate metabolism
TRIREDRAFT_62581	Ascorbate and aldarate metabolism
TRIREDRAFT_65142	Ascorbate and aldarate metabolism
TRIREDRAFT_77770	Ascorbate and aldarate metabolism
TRIREDRAFT_77806	Ascorbate and aldarate metabolism
TRIREDRAFT_78683	Ascorbate and aldarate metabolism
TRIREDRAFT_106493	Glycerolipid metabolism
TRIREDRAFT_107258	Glycerolipid metabolism
TRIREDRAFT_109086	Glycerolipid metabolism
TRIREDRAFT_121546	Glycerolipid metabolism
TRIREDRAFT_122091	Glycerolipid metabolism
TRIREDRAFT_123274	Glycerolipid metabolism
TRIREDRAFT_124016	Glycerolipid metabolism
TRIREDRAFT_27219	Glycerolipid metabolism
TRIREDRAFT_37368	Glycerolipid metabolism
TRIREDRAFT_4480	Glycerolipid metabolism
TRIREDRAFT_55999	Glycerolipid metabolism
TRIREDRAFT_56117	Glycerolipid metabolism
TRIREDRAFT_58356	Glycerolipid metabolism
TRIREDRAFT_58412	Glycerolipid metabolism
TRIREDRAFT_58790	Glycerolipid metabolism
TRIREDRAFT_60418	Glycerolipid metabolism
TRIREDRAFT_61705	Glycerolipid metabolism
TRIREDRAFT_61910	Glycerolipid metabolism
TRIREDRAFT_65142	Glycerolipid metabolism
TRIREDRAFT_65986	Glycerolipid metabolism
TRIREDRAFT_66324	Glycerolipid metabolism
TRIREDRAFT_67507	Glycerolipid metabolism
TRIREDRAFT_68466	Glycerolipid metabolism
TRIREDRAFT_69858	Glycerolipid metabolism
TRIREDRAFT_71259	Glycerolipid metabolism
TRIREDRAFT_72632	Glycerolipid metabolism
TRIREDRAFT_75015	Glycerolipid metabolism
TRIREDRAFT_77770	Glycerolipid metabolism
TRIREDRAFT_77806	Glycerolipid metabolism
TRIREDRAFT_78683	Glycerolipid metabolism
TRIREDRAFT_79560	Glycerolipid metabolism
TRIREDRAFT_80310	Glycerolipid metabolism
TRIREDRAFT_82529	Glycerolipid metabolism
TRIREDRAFT_106595	Protein export
TRIREDRAFT_119749	Protein export
TRIREDRAFT_120051	Protein export
TRIREDRAFT_121397	Protein export
TRIREDRAFT_121436	Protein export
TRIREDRAFT_121754	Protein export
TRIREDRAFT_121948	Protein export
TRIREDRAFT_122048	Protein export
TRIREDRAFT_122920	Protein export
TRIREDRAFT_123164	Protein export
TRIREDRAFT_30455	Protein export
TRIREDRAFT_5066	Protein export
TRIREDRAFT_53254	Protein export
TRIREDRAFT_5350	Protein export
TRIREDRAFT_60091	Protein export
TRIREDRAFT_61103	Protein export
TRIREDRAFT_65623	Protein export
TRIREDRAFT_80243	Protein export
TRIREDRAFT_106646	Fatty acid biosynthesis
TRIREDRAFT_120712	Fatty acid biosynthesis
TRIREDRAFT_4069	Fatty acid biosynthesis
TRIREDRAFT_48788	Fatty acid biosynthesis
TRIREDRAFT_49489	Fatty acid biosynthesis
TRIREDRAFT_54550	Fatty acid biosynthesis
TRIREDRAFT_54667	Fatty acid biosynthesis
TRIREDRAFT_61690	Fatty acid biosynthesis
TRIREDRAFT_66960	Fatty acid biosynthesis
TRIREDRAFT_75230	Fatty acid biosynthesis
TRIREDRAFT_78591	Fatty acid biosynthesis
TRIREDRAFT_78773	Fatty acid biosynthesis
TRIREDRAFT_81110	Fatty acid biosynthesis
TRIREDRAFT_106695	Sulfur metabolism
TRIREDRAFT_107206	Sulfur metabolism
TRIREDRAFT_122301	Sulfur metabolism
TRIREDRAFT_122565	Sulfur metabolism
TRIREDRAFT_123633	Sulfur metabolism
TRIREDRAFT_23413	Sulfur metabolism
TRIREDRAFT_30144	Sulfur metabolism
TRIREDRAFT_3641	Sulfur metabolism
TRIREDRAFT_45138	Sulfur metabolism
TRIREDRAFT_47066	Sulfur metabolism
TRIREDRAFT_62367	Sulfur metabolism
TRIREDRAFT_65410	Sulfur metabolism
TRIREDRAFT_68036	Sulfur metabolism
TRIREDRAFT_75704	Sulfur metabolism
TRIREDRAFT_76018	Sulfur metabolism
TRIREDRAFT_76215	Sulfur metabolism
TRIREDRAFT_76601	Sulfur metabolism
TRIREDRAFT_78306	Sulfur metabolism
TRIREDRAFT_79933	Sulfur metabolism
TRIREDRAFT_81576	Sulfur metabolism
TRIREDRAFT_106761	Autophagy - other
TRIREDRAFT_121610	Autophagy - other
TRIREDRAFT_122193	Autophagy - other
TRIREDRAFT_122476	Autophagy - other
TRIREDRAFT_123313	Autophagy - other
TRIREDRAFT_21743	Autophagy - other
TRIREDRAFT_22731	Autophagy - other
TRIREDRAFT_48351	Autophagy - other
TRIREDRAFT_51378	Autophagy - other
TRIREDRAFT_54384	Autophagy - other
TRIREDRAFT_56568	Autophagy - other
TRIREDRAFT_5912	Autophagy - other
TRIREDRAFT_63937	Autophagy - other
TRIREDRAFT_65821	Autophagy - other
TRIREDRAFT_66913	Autophagy - other
TRIREDRAFT_67420	Autophagy - other
TRIREDRAFT_74559	Autophagy - other
TRIREDRAFT_74861	Autophagy - other
TRIREDRAFT_74884	Autophagy - other
TRIREDRAFT_82409	Autophagy - other
TRIREDRAFT_106885	Fatty acid degradation
TRIREDRAFT_107852	Fatty acid degradation
TRIREDRAFT_110406	Fatty acid degradation
TRIREDRAFT_111085	Fatty acid degradation
TRIREDRAFT_120079	Fatty acid degradation
TRIREDRAFT_120765	Fatty acid degradation
TRIREDRAFT_123274	Fatty acid degradation
TRIREDRAFT_123720	Fatty acid degradation
TRIREDRAFT_123771	Fatty acid degradation
TRIREDRAFT_22464	Fatty acid degradation
TRIREDRAFT_22633	Fatty acid degradation
TRIREDRAFT_3464	Fatty acid degradation
TRIREDRAFT_3835	Fatty acid degradation
TRIREDRAFT_49489	Fatty acid degradation
TRIREDRAFT_53079	Fatty acid degradation
TRIREDRAFT_5863	Fatty acid degradation
TRIREDRAFT_60418	Fatty acid degradation
TRIREDRAFT_61910	Fatty acid degradation
TRIREDRAFT_65142	Fatty acid degradation
TRIREDRAFT_66827	Fatty acid degradation
TRIREDRAFT_68590	Fatty acid degradation
TRIREDRAFT_71037	Fatty acid degradation
TRIREDRAFT_75175	Fatty acid degradation
TRIREDRAFT_75368	Fatty acid degradation
TRIREDRAFT_78683	Fatty acid degradation
TRIREDRAFT_78773	Fatty acid degradation
TRIREDRAFT_79439	Fatty acid degradation
TRIREDRAFT_80920	Fatty acid degradation
TRIREDRAFT_107268	Methane metabolism
TRIREDRAFT_120568	Methane metabolism
TRIREDRAFT_121298	Methane metabolism
TRIREDRAFT_121345	Methane metabolism
TRIREDRAFT_121686	Methane metabolism
TRIREDRAFT_121814	Methane metabolism
TRIREDRAFT_122736	Methane metabolism
TRIREDRAFT_123174	Methane metabolism
TRIREDRAFT_123978	Methane metabolism
TRIREDRAFT_2091	Methane metabolism
TRIREDRAFT_21716	Methane metabolism
TRIREDRAFT_2211	Methane metabolism
TRIREDRAFT_22633	Methane metabolism
TRIREDRAFT_23200	Methane metabolism
TRIREDRAFT_4480	Methane metabolism
TRIREDRAFT_65295	Methane metabolism
TRIREDRAFT_65452	Methane metabolism
TRIREDRAFT_65508	Methane metabolism
TRIREDRAFT_68466	Methane metabolism
TRIREDRAFT_73774	Methane metabolism
TRIREDRAFT_77656	Methane metabolism
TRIREDRAFT_80003	Methane metabolism
TRIREDRAFT_80659	Methane metabolism
TRIREDRAFT_82326	Methane metabolism
TRIREDRAFT_107360	Arginine and proline metabolism
TRIREDRAFT_109378	Arginine and proline metabolism
TRIREDRAFT_120646	Arginine and proline metabolism
TRIREDRAFT_121154	Arginine and proline metabolism
TRIREDRAFT_122582	Arginine and proline metabolism
TRIREDRAFT_123274	Arginine and proline metabolism
TRIREDRAFT_123738	Arginine and proline metabolism
TRIREDRAFT_1993	Arginine and proline metabolism
TRIREDRAFT_2036	Arginine and proline metabolism
TRIREDRAFT_2501	Arginine and proline metabolism
TRIREDRAFT_2521	Arginine and proline metabolism
TRIREDRAFT_27697	Arginine and proline metabolism
TRIREDRAFT_3717	Arginine and proline metabolism
TRIREDRAFT_4104	Arginine and proline metabolism
TRIREDRAFT_5233	Arginine and proline metabolism
TRIREDRAFT_53123	Arginine and proline metabolism
TRIREDRAFT_54564	Arginine and proline metabolism
TRIREDRAFT_55179	Arginine and proline metabolism
TRIREDRAFT_57868	Arginine and proline metabolism
TRIREDRAFT_5888	Arginine and proline metabolism
TRIREDRAFT_59073	Arginine and proline metabolism
TRIREDRAFT_60418	Arginine and proline metabolism
TRIREDRAFT_61910	Arginine and proline metabolism
TRIREDRAFT_65142	Arginine and proline metabolism
TRIREDRAFT_68956	Arginine and proline metabolism
TRIREDRAFT_69863	Arginine and proline metabolism
TRIREDRAFT_70375	Arginine and proline metabolism
TRIREDRAFT_70859	Arginine and proline metabolism
TRIREDRAFT_73873	Arginine and proline metabolism
TRIREDRAFT_74725	Arginine and proline metabolism
TRIREDRAFT_77119	Arginine and proline metabolism
TRIREDRAFT_77309	Arginine and proline metabolism
TRIREDRAFT_78072	Arginine and proline metabolism
TRIREDRAFT_78683	Arginine and proline metabolism
TRIREDRAFT_80645	Arginine and proline metabolism
TRIREDRAFT_80716	Arginine and proline metabolism
TRIREDRAFT_80980	Arginine and proline metabolism
TRIREDRAFT_82601	Arginine and proline metabolism
TRIREDRAFT_107402	Nucleotide metabolism
TRIREDRAFT_108665	Nucleotide metabolism
TRIREDRAFT_112371	Nucleotide metabolism
TRIREDRAFT_120539	Nucleotide metabolism
TRIREDRAFT_120983	Nucleotide metabolism
TRIREDRAFT_123457	Nucleotide metabolism
TRIREDRAFT_123618	Nucleotide metabolism
TRIREDRAFT_21663	Nucleotide metabolism
TRIREDRAFT_22945	Nucleotide metabolism
TRIREDRAFT_3372	Nucleotide metabolism
TRIREDRAFT_35522	Nucleotide metabolism
TRIREDRAFT_4152	Nucleotide metabolism
TRIREDRAFT_42825	Nucleotide metabolism
TRIREDRAFT_4622	Nucleotide metabolism
TRIREDRAFT_47221	Nucleotide metabolism
TRIREDRAFT_48792	Nucleotide metabolism
TRIREDRAFT_50583	Nucleotide metabolism
TRIREDRAFT_55114	Nucleotide metabolism
TRIREDRAFT_58651	Nucleotide metabolism
TRIREDRAFT_63889	Nucleotide metabolism
TRIREDRAFT_64249	Nucleotide metabolism
TRIREDRAFT_65179	Nucleotide metabolism
TRIREDRAFT_66689	Nucleotide metabolism
TRIREDRAFT_67484	Nucleotide metabolism
TRIREDRAFT_67929	Nucleotide metabolism
TRIREDRAFT_68522	Nucleotide metabolism
TRIREDRAFT_69753	Nucleotide metabolism
TRIREDRAFT_70960	Nucleotide metabolism
TRIREDRAFT_73842	Nucleotide metabolism
TRIREDRAFT_74047	Nucleotide metabolism
TRIREDRAFT_74235	Nucleotide metabolism
TRIREDRAFT_75056	Nucleotide metabolism
TRIREDRAFT_75529	Nucleotide metabolism
TRIREDRAFT_76551	Nucleotide metabolism
TRIREDRAFT_77266	Nucleotide metabolism
TRIREDRAFT_78797	Nucleotide metabolism
TRIREDRAFT_79373	Nucleotide metabolism
TRIREDRAFT_79545	Nucleotide metabolism
TRIREDRAFT_80499	Nucleotide metabolism
TRIREDRAFT_81260	Nucleotide metabolism
TRIREDRAFT_81930	Nucleotide metabolism
TRIREDRAFT_108082	Mitophagy - yeast
TRIREDRAFT_110362	Mitophagy - yeast
TRIREDRAFT_121610	Mitophagy - yeast
TRIREDRAFT_123313	Mitophagy - yeast
TRIREDRAFT_123636	Mitophagy - yeast
TRIREDRAFT_124117	Mitophagy - yeast
TRIREDRAFT_124302	Mitophagy - yeast
TRIREDRAFT_21135	Mitophagy - yeast
TRIREDRAFT_21168	Mitophagy - yeast
TRIREDRAFT_34079	Mitophagy - yeast
TRIREDRAFT_3830	Mitophagy - yeast
TRIREDRAFT_45018	Mitophagy - yeast
TRIREDRAFT_45841	Mitophagy - yeast
TRIREDRAFT_4847	Mitophagy - yeast
TRIREDRAFT_5127	Mitophagy - yeast
TRIREDRAFT_52665	Mitophagy - yeast
TRIREDRAFT_57508	Mitophagy - yeast
TRIREDRAFT_62986	Mitophagy - yeast
TRIREDRAFT_67420	Mitophagy - yeast
TRIREDRAFT_70943	Mitophagy - yeast
TRIREDRAFT_72459	Mitophagy - yeast
TRIREDRAFT_73760	Mitophagy - yeast
TRIREDRAFT_74030	Mitophagy - yeast
TRIREDRAFT_77577	Mitophagy - yeast
TRIREDRAFT_78027	Mitophagy - yeast
TRIREDRAFT_79441	Mitophagy - yeast
TRIREDRAFT_79503	Mitophagy - yeast
TRIREDRAFT_80186	Mitophagy - yeast
TRIREDRAFT_81259	Mitophagy - yeast
TRIREDRAFT_82351	Mitophagy - yeast
TRIREDRAFT_82523	Mitophagy - yeast
TRIREDRAFT_108459	Pyrimidine metabolism
TRIREDRAFT_108665	Pyrimidine metabolism
TRIREDRAFT_110899	Pyrimidine metabolism
TRIREDRAFT_120288	Pyrimidine metabolism
TRIREDRAFT_120983	Pyrimidine metabolism
TRIREDRAFT_122226	Pyrimidine metabolism
TRIREDRAFT_123457	Pyrimidine metabolism
TRIREDRAFT_123618	Pyrimidine metabolism
TRIREDRAFT_21435	Pyrimidine metabolism
TRIREDRAFT_21663	Pyrimidine metabolism
TRIREDRAFT_22945	Pyrimidine metabolism
TRIREDRAFT_42825	Pyrimidine metabolism
TRIREDRAFT_4622	Pyrimidine metabolism
TRIREDRAFT_47221	Pyrimidine metabolism
TRIREDRAFT_54283	Pyrimidine metabolism
TRIREDRAFT_55114	Pyrimidine metabolism
TRIREDRAFT_55928	Pyrimidine metabolism
TRIREDRAFT_64249	Pyrimidine metabolism
TRIREDRAFT_67494	Pyrimidine metabolism
TRIREDRAFT_67929	Pyrimidine metabolism
TRIREDRAFT_74020	Pyrimidine metabolism
TRIREDRAFT_74047	Pyrimidine metabolism
TRIREDRAFT_74235	Pyrimidine metabolism
